CQ35 ROLLING SOLVER RESULTS
============================

Configuration:
  Spation radius (a): 8.0813e-36 m
  Proton radius (R_p): 8.4140e-16 m
  Trefoil surface velocity: 5.4865e+08 m/s (1.8301 c)
  Per-contact lag coefficient k: 1.0
  Per-contact lag formula: λ_i = a/r_i

VELOCITY PROFILE (Equator, θ=0°):
Shell, r_center [m], v_derived [m/s], v_target [m/s], rel_error
337, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
338, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
339, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
340, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
341, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
342, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
343, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
344, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
345, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
346, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
347, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
348, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
349, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
350, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
351, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
352, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
353, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
354, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
355, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
356, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
357, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
358, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
359, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
360, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
361, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
362, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
363, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
364, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
365, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
366, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
367, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
368, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
369, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
370, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
371, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
372, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
373, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
374, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
375, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
376, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
377, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
378, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
379, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
380, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
381, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
382, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
383, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
384, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
385, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
386, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
387, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
388, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
389, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
390, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
391, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
392, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
393, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
394, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
395, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
396, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
397, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
398, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
399, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
400, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
401, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
402, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
403, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
404, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
405, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
406, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
407, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
408, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
409, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
410, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
411, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
412, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
413, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
414, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
415, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
416, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
417, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
418, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
419, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
420, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
421, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
422, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
423, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
424, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
425, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
426, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
427, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
428, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
429, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
430, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
431, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
432, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
433, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
434, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
435, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
436, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
437, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
438, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
439, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
440, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
441, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
442, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
443, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
444, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
445, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
446, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
447, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
448, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
449, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
450, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
451, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
452, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
453, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
454, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
455, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
456, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
457, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
458, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
459, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
460, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
461, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
462, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
463, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
464, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
465, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
466, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
467, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
468, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
469, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
470, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
471, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
472, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
473, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
474, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
475, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
476, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
477, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
478, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
479, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
480, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
481, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
482, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
483, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
484, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
485, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
486, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
487, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
488, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
489, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
490, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
491, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
492, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
493, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
494, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
495, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
496, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
497, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
498, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
499, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
500, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
501, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
502, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
503, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
504, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
505, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
506, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
507, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
508, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
509, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
510, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
511, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
512, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
513, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
514, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
515, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
516, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
517, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
518, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
519, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
520, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
521, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
522, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
523, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
524, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
525, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
526, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
527, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
528, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
529, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
530, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
531, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
532, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
533, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
534, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
535, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
536, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
537, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
538, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
539, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
540, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
541, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
542, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
543, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
544, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
545, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
546, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
547, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
548, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
549, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
550, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
551, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
552, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
553, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
554, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
555, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
556, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
557, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
558, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
559, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
560, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
561, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
562, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
563, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
564, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
565, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
566, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
567, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
568, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
569, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
570, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
571, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
572, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
573, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
574, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
575, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
576, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
577, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
578, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
579, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
580, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
581, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
582, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
583, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
584, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
585, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
586, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
587, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
588, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
589, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
590, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
591, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
592, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
593, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
594, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
595, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
596, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
597, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
598, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
599, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
600, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
601, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
602, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
603, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
604, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
605, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
606, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
607, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
608, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
609, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
610, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
611, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
612, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
613, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
614, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
615, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
616, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
617, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
618, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
619, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
620, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
621, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
622, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
623, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
624, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
625, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
626, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
627, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
628, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
629, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
630, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
631, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
632, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
633, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
634, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
635, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
636, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
637, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
638, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
639, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
640, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
641, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
642, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
643, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
644, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
645, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
646, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
647, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
648, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
649, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
650, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
651, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
652, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
653, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
654, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
655, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
656, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
657, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
658, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
659, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
660, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
661, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
662, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
663, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
664, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
665, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
666, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
667, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
668, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
669, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
670, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
671, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
672, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
673, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
674, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
675, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
676, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
677, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
678, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
679, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
680, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
681, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
682, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
683, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
684, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
685, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
686, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
687, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
688, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
689, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
690, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
691, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
692, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
693, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
694, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
695, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
696, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
697, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
698, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
699, 8.414000e-16, 5.486502e+08, 5.486502e+08, 0.000000e+00
