kind,formula,families,pred,obs,rel,origin
path_Δr/a0,H I 2→1 + He I 3¹P→2¹P,H I+He I,8.0207172212015,1.3163461168401311,5.0931673809735605,COMPUTED;MEASURED
path_Δr/a0,|H I 2→1 − He I 3¹P→2¹P|,H I+He I,2.0174495190725916,1.3163461168401311,0.5326132642951449,COMPUTED;MEASURED
lambda_nm,H I 2→1 + He I 3¹P→2¹P,H I+He I,785.6403056380776,670.776,0.17124092936848914,COMPUTED;MEASURED
lambda_nm,|H I 2→1 − He I 3¹P→2¹P|,H I+He I,542.5063056380776,670.776,0.19122582555416764,COMPUTED;MEASURED
energy,H I 2→1 + He I 4¹P→2¹P,H I+He I,12.721722111012948,1.8483696261225844,5.882672129654028,COMPUTED;MEASURED
energy,|H I 2→1 − He I 4¹P→2¹P|,H I+He I,7.675951342012997,1.8483696261225844,3.152822700357404,COMPUTED;MEASURED
path_Δr/a0,H I 2→1 + He I 4¹P→2¹P,H I+He I,15.039800591338544,1.3163461168401311,10.425414941353994,COMPUTED;MEASURED
path_Δr/a0,|H I 2→1 − He I 4¹P→2¹P|,H I+He I,9.036532889209635,1.3163461168401311,5.864860824675576,COMPUTED;MEASURED
lambda_nm,H I 2→1 + He I 4¹P→2¹P,H I+He I,613.0050938386282,670.776,0.08612548177241244,COMPUTED;MEASURED
lambda_nm,|H I 2→1 − He I 4¹P→2¹P|,H I+He I,369.8710938386282,670.776,0.44859223669506926,COMPUTED;MEASURED
energy,H I 2→1 + He I 4¹P→3¹P,H I+He I,10.854696326652146,1.8483696261225844,4.872578824735707,COMPUTED;MEASURED
energy,|H I 2→1 − He I 4¹P→3¹P|,H I+He I,9.542977126373799,1.8483696261225844,4.162916005275725,COMPUTED;MEASURED
path_Δr/a0,H I 2→1 + He I 4¹P→3¹P,H I+He I,10.0207172212015,1.3163461168401311,6.6125246187196405,COMPUTED;MEASURED
path_Δr/a0,|H I 2→1 − He I 4¹P→3¹P|,H I+He I,4.01744951907259,1.3163461168401311,2.0519705020412236,COMPUTED;MEASURED
lambda_nm,H I 2→1 + He I 4¹P→3¹P,H I+He I,2011.9746178330058,670.776,1.9994731741043297,COMPUTED;MEASURED
lambda_nm,|H I 2→1 − He I 4¹P→3¹P|,H I+He I,1768.8406178330058,670.776,1.637006419181673,COMPUTED;MEASURED
energy,He II 2→1 + H I 3→1,H I+He II,52.900645395611456,1.8483696261225844,27.6201659278419,MEASURED
energy,|He II 2→1 − H I 3→1|,H I+He II,28.725635318183016,1.8483696261225844,14.54106652273993,MEASURED
path_Δr/a0,He II 2→1 + H I 3→1,H I+He II,8.754458981532759,1.3163461168401311,5.650575308071485,MEASURED
path_Δr/a0,|He II 2→1 − H I 3→1|,H I+He II,7.254254890810997,1.3163461168401311,4.5109023364042935,MEASURED
lambda_nm,He II 2→1 + H I 3→1,H I+He II,132.95069999999998,670.776,0.8017956814197288,MEASURED
lambda_nm,|He II 2→1 − H I 3→1|,H I+He II,72.1937,670.776,0.8923728636683482,MEASURED
energy,He II 2→1 + He II 3→1,He II,89.18235698865362,1.8483696261225844,47.249200662172655,COMPUTED;MEASURED
energy,|He II 2→1 − He II 3→1|,He II,7.556076274859159,1.8483696261225844,3.0879682115908333,COMPUTED;MEASURED
path_Δr/a0,He II 2→1 + He II 3→1,He II,2.750374166323229,1.3163461168401311,1.089400448056519,COMPUTED;MEASURED
path_Δr/a0,|He II 2→1 − He II 3→1|,He II,1.2501700756014678,1.3163461168401311,0.05027252361067313,COMPUTED;MEASURED
lambda_nm,He II 2→1 + He II 3→1,He II,56.01137294419391,670.776,0.916497649074812,COMPUTED;MEASURED
lambda_nm,|He II 2→1 − He II 3→1|,He II,4.745627055806086,670.776,0.9929251686765685,COMPUTED;MEASURED
energy,He II 2→1 + H I 3→2,H I+He II,42.701814975590736,1.8483696261225844,22.10242192475778,MEASURED
energy,|He II 2→1 − H I 3→2|,H I+He II,38.924465738203736,1.8483696261225844,20.058810525824047,MEASURED
path_Δr/a0,He II 2→1 + H I 3→2,H I+He II,5.752825130468303,1.3163461168401311,3.3702982497322767,MEASURED
path_Δr/a0,|He II 2→1 − H I 3→2|,H I+He II,4.2526210397465425,1.3163461168401311,2.230625278065084,MEASURED
lambda_nm,He II 2→1 + H I 3→2,H I+He II,686.8399000000001,670.776,0.023948233091225842,MEASURED
lambda_nm,|He II 2→1 − H I 3→2|,H I+He II,626.0829,670.776,0.06662894915739377,MEASURED
energy,He II 2→1 + He II 3→2,He II,48.37083045560917,1.8483696261225844,25.169457543553687,COMPUTED;MEASURED
energy,|He II 2→1 − He II 3→2|,He II,33.2554502581853,1.8483696261225844,16.99177490702814,COMPUTED;MEASURED
path_Δr/a0,He II 2→1 + He II 3→2,He II,2.0002721209623484,1.3163461168401311,0.519563962222923,COMPUTED;MEASURED
path_Δr/a0,|He II 2→1 − He II 3→2|,He II,0.5000680302405873,1.3163461168401311,0.620109009444269,COMPUTED;MEASURED
lambda_nm,He II 2→1 + He II 3→2,He II,194.42888684284102,670.776,0.7101433461500694,COMPUTED;MEASURED
lambda_nm,|He II 2→1 − He II 3→2|,He II,133.67188684284102,670.776,0.800720528398689,COMPUTED;MEASURED
energy,He II 2→1 + H I 4→1,H I+He II,53.56153466716614,1.8483696261225844,27.977718476971948,COMPUTED;MEASURED
energy,|He II 2→1 − H I 4→1|,H I+He II,28.06474604662833,1.8483696261225844,14.18351397360988,COMPUTED;MEASURED
path_Δr/a0,He II 2→1 + H I 4→1,H I+He II,15.758271300683152,1.3163461168401311,10.971221777529639,COMPUTED;MEASURED
path_Δr/a0,|He II 2→1 − H I 4→1|,H I+He II,14.25806720996139,1.3163461168401311,9.831548805862445,COMPUTED;MEASURED
lambda_nm,He II 2→1 + H I 4→1,H I+He II,127.6332564937886,670.776,0.8097229827933786,COMPUTED;MEASURED
lambda_nm,|He II 2→1 − H I 4→1|,H I+He II,66.87625649378862,670.776,0.9003001650419981,COMPUTED;MEASURED
energy,He II 2→1 + He II 4→1,He II,91.82754852320281,1.8483696261225844,48.680295123564626,COMPUTED;MEASURED
energy,|He II 2→1 − He II 4→1|,He II,10.201267809408336,1.8483696261225844,4.519062672982804,COMPUTED;MEASURED
path_Δr/a0,He II 2→1 + He II 4→1,He II,4.5006122721652835,1.3163461168401311,2.419018915001576,COMPUTED;MEASURED
path_Δr/a0,|He II 2→1 − He II 4→1|,He II,3.0004081814435226,1.3163461168401311,1.2793459433343846,COMPUTED;MEASURED
lambda_nm,He II 2→1 + He II 4→1,He II,54.68226101375422,670.776,0.9184791032867093,COMPUTED;MEASURED
lambda_nm,|He II 2→1 − He II 4→1|,He II,6.0747389862457695,670.776,0.9909437144646711,COMPUTED;MEASURED
energy,He II 2→1 + H I 4→2,H I+He II,43.36281921895102,1.8483696261225844,22.46003667562712,COMPUTED;MEASURED
energy,|He II 2→1 − H I 4→2|,H I+He II,38.263461494843455,1.8483696261225844,19.70119577495471,COMPUTED;MEASURED
path_Δr/a0,He II 2→1 + H I 4→2,H I+He II,12.756637449618697,1.3163461168401311,8.69094471919043,COMPUTED;MEASURED
path_Δr/a0,|He II 2→1 − H I 4→2|,H I+He II,11.256433358896935,1.3163461168401311,7.551271747523236,COMPUTED;MEASURED
lambda_nm,He II 2→1 + H I 4→2,H I+He II,516.6522824689431,670.776,0.2297692784641324,COMPUTED;MEASURED
lambda_nm,|He II 2→1 − H I 4→2|,H I+He II,455.8952824689431,670.776,0.3203464607127519,COMPUTED;MEASURED
energy,He II 2→1 + He II 4→2,He II,51.01602199015835,1.8483696261225844,26.60055200494566,COMPUTED;MEASURED
energy,|He II 2→1 − He II 4→2|,He II,30.61025872363612,1.8483696261225844,15.560680445636171,COMPUTED;MEASURED
path_Δr/a0,He II 2→1 + He II 4→2,He II,3.750510226804403,1.3163461168401311,1.8491824291679804,COMPUTED;MEASURED
path_Δr/a0,|He II 2→1 − He II 4→2|,He II,2.250306136082642,1.3163461168401311,0.7095094575007885,COMPUTED;MEASURED
lambda_nm,He II 2→1 + He II 4→2,He II,151.89730506877112,670.776,0.773549880930786,COMPUTED;MEASURED
lambda_nm,|He II 2→1 − He II 4→2|,He II,91.14030506877114,670.776,0.8641270631794055,COMPUTED;MEASURED
energy,He II 2→1 + H I 4→3,H I+He II,41.47416821002229,1.8483696261225844,21.438243749452155,COMPUTED;MEASURED
energy,|He II 2→1 − H I 4→3|,H I+He II,40.15211250377218,1.8483696261225844,20.722988701129676,COMPUTED;MEASURED
path_Δr/a0,He II 2→1 + H I 4→3,H I+He II,7.753914364511274,1.3163461168401311,4.890482955291749,COMPUTED;MEASURED
path_Δr/a0,|He II 2→1 − H I 4→3|,H I+He II,6.253710273789513,1.3163461168401311,3.750809983624557,COMPUTED;MEASURED
lambda_nm,He II 2→1 + H I 4→3,H I+He II,1906.005946665923,670.776,1.841493951283175,COMPUTED;MEASURED
lambda_nm,|He II 2→1 − H I 4→3|,H I+He II,1845.2489466659229,670.776,1.7509167690345553,COMPUTED;MEASURED
energy,He II 2→1 + He II 4→3,He II,43.45833189144641,1.8483696261225844,22.511710686682886,COMPUTED;MEASURED
energy,|He II 2→1 − He II 4→3|,He II,38.16794882234806,1.8483696261225844,19.649521763898942,COMPUTED;MEASURED
path_Δr/a0,He II 2→1 + He II 4→3,He II,2.500340151202935,1.3163461168401311,0.8994549527786534,COMPUTED;MEASURED
path_Δr/a0,|He II 2→1 − He II 4→3|,He II,1.000136060481174,1.3163461168401311,0.24021801888853866,COMPUTED;MEASURED
lambda_nm,He II 2→1 + He II 4→3,He II,499.09389097954573,670.776,0.2559455153739165,COMPUTED;MEASURED
lambda_nm,|He II 2→1 − He II 4→3|,He II,438.3368909795458,670.776,0.34652269762253596,COMPUTED;MEASURED
energy,He II 2→1 + He I 2¹P→1s²,He I+He II,62.03132159578627,1.8483696261225844,32.560019986864,MEASURED
energy,|He II 2→1 − He I 2¹P→1s²|,He I+He II,19.59495911800821,1.8483696261225844,9.601212463717832,MEASURED
path_Δr/a0,He II 2→1 + He I 2¹P→1s²,He I+He II,4.234998994562514,1.3163461168401311,2.2172381871179634,MEASURED
path_Δr/a0,|He II 2→1 − He I 2¹P→1s²|,He I+He II,2.7347949038407524,1.3163461168401311,1.0775652154507707,MEASURED
lambda_nm,He II 2→1 + He I 2¹P→1s²,He I+He II,88.8115,670.776,0.8675988705618567,MEASURED
lambda_nm,|He II 2→1 − He I 2¹P→1s²|,He I+He II,28.054500000000004,670.776,0.9581760528104762,MEASURED
energy,He II 2→1 + He I 3¹P→1s²,He I+He II,63.898347380147065,1.8483696261225844,33.57011329178232,COMPUTED;MEASURED
energy,|He II 2→1 − He I 3¹P→1s²|,He I+He II,17.727933333647407,1.8483696261225844,8.59111915879951,COMPUTED;MEASURED
path_Δr/a0,He II 2→1 + He I 3¹P→1s²,He I+He II,9.25408236469956,1.3163461168401311,6.030128509752316,COMPUTED;MEASURED
path_Δr/a0,|He II 2→1 − He I 3¹P→1s²|,He I+He II,7.753878273977798,1.3163461168401311,4.890455538085124,COMPUTED;MEASURED
lambda_nm,He II 2→1 + He I 3¹P→1s²,He I+He II,84.08570665763659,670.776,0.8746441335741938,COMPUTED;MEASURED
lambda_nm,|He II 2→1 − He I 3¹P→1s²|,He I+He II,23.32870665763661,670.776,0.9652213158228132,COMPUTED;MEASURED
energy,He II 2→1 + He I 4¹P→1s²,He I+He II,64.55420698028624,1.8483696261225844,33.92494470151231,COMPUTED;MEASURED
energy,|He II 2→1 − He I 4¹P→1s²|,He I+He II,17.072073733508233,1.8483696261225844,8.236287749069518,COMPUTED;MEASURED
path_Δr/a0,He II 2→1 + He I 4¹P→1s²,He I+He II,16.273165734836603,1.3163461168401311,11.362376070132747,COMPUTED;MEASURED
path_Δr/a0,|He II 2→1 − He I 4¹P→1s²|,He I+He II,14.772961644114842,1.3163461168401311,10.222703098465555,COMPUTED;MEASURED
lambda_nm,He II 2→1 + He I 4¹P→1s²,He I+He II,82.60201649148512,670.776,0.8768560346650968,COMPUTED;MEASURED
lambda_nm,|He II 2→1 − He I 4¹P→1s²|,He I+He II,21.845016491485126,670.776,0.9674332169137162,COMPUTED;MEASURED
energy,He II 2→1 + He I 3¹P→2¹P,He I+He II,42.68016614125804,1.8483696261225844,22.090709530209235,COMPUTED;MEASURED
energy,|He II 2→1 − He I 3¹P→2¹P|,He I+He II,38.94611457253643,1.8483696261225844,20.070522920372593,COMPUTED;MEASURED
path_Δr/a0,He II 2→1 + He I 3¹P→2¹P,He I+He II,5.769185415497926,1.3163461168401311,3.382726808467949,COMPUTED;MEASURED
path_Δr/a0,|He II 2→1 − He I 3¹P→2¹P|,He I+He II,4.268981324776165,1.3163461168401311,2.2430538368007573,COMPUTED;MEASURED
lambda_nm,He II 2→1 + He I 3¹P→2¹P,He I+He II,694.4518056380776,670.776,0.03529614303147056,COMPUTED;MEASURED
lambda_nm,|He II 2→1 − He I 3¹P→2¹P|,He I+He II,633.6948056380776,670.776,0.05528103921714905,COMPUTED;MEASURED
energy,He II 2→1 + He I 4¹P→2¹P,He I+He II,43.33602574139721,1.8483696261225844,22.445540939939225,COMPUTED;MEASURED
energy,|He II 2→1 − He I 4¹P→2¹P|,He I+He II,38.290254972397264,1.8483696261225844,19.715691510642603,COMPUTED;MEASURED
path_Δr/a0,He II 2→1 + He I 4¹P→2¹P,He I+He II,12.78826878563497,1.3163461168401311,8.714974368848381,COMPUTED;MEASURED
path_Δr/a0,|He II 2→1 − He I 4¹P→2¹P|,He I+He II,11.288064694913208,1.3163461168401311,7.575301397181188,COMPUTED;MEASURED
lambda_nm,He II 2→1 + He I 4¹P→2¹P,He I+He II,521.8165938386283,670.776,0.22207026810943103,COMPUTED;MEASURED
lambda_nm,|He II 2→1 − He I 4¹P→2¹P|,He I+He II,461.05959383862825,670.776,0.3126474503580506,COMPUTED;MEASURED
energy,He II 2→1 + He I 4¹P→3¹P,He I+He II,41.46899995703641,1.8483696261225844,21.435447635020907,COMPUTED;MEASURED
energy,|He II 2→1 − He I 4¹P→3¹P|,He I+He II,40.15728075675806,1.8483696261225844,20.725784815560925,COMPUTED;MEASURED
path_Δr/a0,He II 2→1 + He I 4¹P→3¹P,He I+He II,7.769185415497925,1.3163461168401311,4.9020840462140285,COMPUTED;MEASURED
path_Δr/a0,|He II 2→1 − He I 4¹P→3¹P|,He I+He II,6.268981324776164,1.3163461168401311,3.762411074546837,COMPUTED;MEASURED
lambda_nm,He II 2→1 + He I 4¹P→3¹P,He I+He II,1920.7861178330058,670.776,1.8635283877673114,COMPUTED;MEASURED
lambda_nm,|He II 2→1 − He I 4¹P→3¹P|,He I+He II,1860.0291178330058,670.776,1.7729512055186918,COMPUTED;MEASURED
energy,H I 3→1 + He II 3→1,H I+He II,60.456721670470614,1.8483696261225844,31.70813413943273,COMPUTED;MEASURED
energy,|H I 3→1 − He II 3→1|,H I+He II,36.281711593042175,1.8483696261225844,18.629034734330762,COMPUTED;MEASURED
path_Δr/a0,H I 3→1 + He II 3→1,H I+He II,10.004629057134226,1.3163461168401311,6.600302784460811,COMPUTED;MEASURED
path_Δr/a0,|H I 3→1 − He II 3→1|,H I+He II,6.004084815209529,1.3163461168401311,3.5611748600149653,COMPUTED;MEASURED
lambda_nm,H I 3→1 + He II 3→1,H I+He II,128.20507294419392,670.776,0.8088705127431602,COMPUTED;MEASURED
lambda_nm,|H I 3→1 − He II 3→1|,H I+He II,76.93932705580609,670.776,0.8852980323449168,COMPUTED;MEASURED
energy,H I 3→1 + H I 3→2,H I,13.976179657407721,1.8483696261225844,6.561355402017852,MEASURED
energy,|H I 3→1 − H I 3→2|,H I,10.198830420020718,1.8483696261225844,4.517744003084115,MEASURED
path_Δr/a0,H I 3→1 + H I 3→2,H I,13.0070800212793,1.3163461168401311,8.881200586136568,MEASURED
path_Δr/a0,|H I 3→1 − H I 3→2|,H I,3.0016338510644545,1.3163461168401311,1.2802770583392087,MEASURED
lambda_nm,H I 3→1 + H I 3→2,H I,759.0336,670.776,0.13157536942287743,MEASURED
lambda_nm,|H I 3→1 − H I 3→2|,H I,553.8892000000001,670.776,0.17425608548904536,MEASURED
energy,H I 3→1 + He II 3→2,H I+He II,19.645195137426157,1.8483696261225844,9.628391020813758,COMPUTED;MEASURED
energy,|H I 3→1 − He II 3→2|,H I+He II,4.529814940002283,1.8483696261225844,1.450708384288211,COMPUTED;MEASURED
path_Δr/a0,H I 3→1 + He II 3→2,H I+He II,9.254527011773344,1.3163461168401311,6.030466298627215,COMPUTED;MEASURED
path_Δr/a0,|H I 3→1 − He II 3→2|,H I+He II,6.754186860570409,1.3163461168401311,4.131011345848562,COMPUTED;MEASURED
lambda_nm,H I 3→1 + He II 3→2,H I+He II,266.62258684284103,670.776,0.6025162098184177,COMPUTED;MEASURED
lambda_nm,|H I 3→1 − He II 3→2|,H I+He II,61.478186842841026,670.776,0.9083476647303406,COMPUTED;MEASURED
energy,H I 3→1 + H I 4→1,H I,24.835899348983126,1.8483696261225844,12.436651954232017,COMPUTED;MEASURED
energy,|H I 3→1 − H I 4→1|,H I,0.6608892715546855,1.8483696261225844,0.6424474508699511,COMPUTED;MEASURED
path_Δr/a0,H I 3→1 + H I 4→1,H I,23.012526191494146,1.3163461168401311,16.48212411393393,COMPUTED;MEASURED
path_Δr/a0,|H I 3→1 − H I 4→1|,H I,7.003812319150393,1.3163461168401311,4.320646469458152,COMPUTED;MEASURED
lambda_nm,H I 3→1 + H I 4→1,H I,199.8269564937886,670.776,0.702095846461727,COMPUTED;MEASURED
lambda_nm,|H I 3→1 − H I 4→1|,H I,5.31744350621139,670.776,0.9920726986263502,COMPUTED;MEASURED
energy,H I 3→1 + He II 4→1,H I+He II,63.10191320501979,1.8483696261225844,33.1392286008247,COMPUTED;MEASURED
energy,|H I 3→1 − He II 4→1|,H I+He II,38.92690312759135,1.8483696261225844,20.060129195722734,COMPUTED;MEASURED
path_Δr/a0,H I 3→1 + He II 4→1,H I+He II,11.75486716297628,1.3163461168401311,7.929921251405869,COMPUTED;MEASURED
path_Δr/a0,|H I 3→1 − He II 4→1|,H I+He II,4.253846709367474,1.3163461168401311,2.2315563930699085,COMPUTED;MEASURED
lambda_nm,H I 3→1 + He II 4→1,H I+He II,126.87596101375422,670.776,0.8108519669550577,COMPUTED;MEASURED
lambda_nm,|H I 3→1 − He II 4→1|,H I+He II,78.26843898624577,670.776,0.8833165781330194,COMPUTED;MEASURED
energy,H I 3→1 + H I 4→2,H I,14.637183900768001,1.8483696261225844,6.91897015288719,COMPUTED;MEASURED
energy,|H I 3→1 − H I 4→2|,H I,9.537826176660438,1.8483696261225844,4.160129252214777,COMPUTED;MEASURED
path_Δr/a0,H I 3→1 + H I 4→2,H I,20.01089234042969,1.3163461168401311,14.201847055594722,COMPUTED;MEASURED
path_Δr/a0,|H I 3→1 − H I 4→2|,H I,4.002178468085939,1.3163461168401311,2.0403694111189443,COMPUTED;MEASURED
lambda_nm,H I 3→1 + H I 4→2,H I,588.845982468943,670.776,0.1221421421324808,COMPUTED;MEASURED
lambda_nm,|H I 3→1 − H I 4→2|,H I,383.70158246894306,670.776,0.4279735970444037,COMPUTED;MEASURED
energy,H I 3→1 + He II 4→2,H I+He II,22.290386671975334,1.8483696261225844,11.059485482205728,COMPUTED;MEASURED
energy,|H I 3→1 − He II 4→2|,H I+He II,1.8846234054531052,1.8483696261225844,0.019613922896240296,COMPUTED;MEASURED
path_Δr/a0,H I 3→1 + He II 4→2,H I+He II,11.004765117615399,1.3163461168401311,7.360084765572272,COMPUTED;MEASURED
path_Δr/a0,|H I 3→1 − He II 4→2|,H I+He II,5.003948754728355,1.3163461168401311,2.801392878903504,COMPUTED;MEASURED
lambda_nm,H I 3→1 + He II 4→2,H I+He II,224.09100506877112,670.776,0.6659227445991343,COMPUTED;MEASURED
lambda_nm,|H I 3→1 − He II 4→2|,H I+He II,18.946605068771134,670.776,0.971754199511057,COMPUTED;MEASURED
energy,H I 3→1 + H I 4→3,H I,12.748532891839274,1.8483696261225844,5.8971772267122216,COMPUTED;MEASURED
energy,|H I 3→1 − H I 4→3|,H I,11.426477185589166,1.8483696261225844,5.181922178389745,COMPUTED;MEASURED
path_Δr/a0,H I 3→1 + H I 4→3,H I,15.00816925532227,1.3163461168401311,10.401385291696041,COMPUTED;MEASURED
path_Δr/a0,|H I 3→1 − H I 4→3|,H I,1.0005446170214842,1.3163461168401311,0.23990764722026425,COMPUTED;MEASURED
lambda_nm,H I 3→1 + H I 4→3,H I,1978.199646665923,670.776,1.949121087614827,COMPUTED;MEASURED
lambda_nm,|H I 3→1 − H I 4→3|,H I,1773.0552466659228,670.776,1.6432896327029038,COMPUTED;MEASURED
energy,H I 3→1 + He II 4→3,H I+He II,14.732696573263397,1.8483696261225844,6.9706441639429535,COMPUTED;MEASURED
energy,|H I 3→1 − He II 4→3|,H I+He II,9.442313504165043,1.8483696261225844,4.108455241159013,COMPUTED;MEASURED
path_Δr/a0,H I 3→1 + He II 4→3,H I+He II,9.754595042013932,1.3163461168401311,6.4103572891829455,COMPUTED;MEASURED
path_Δr/a0,|H I 3→1 − He II 4→3|,H I+He II,6.254118830329823,1.3163461168401311,3.751120355292831,COMPUTED;MEASURED
lambda_nm,H I 3→1 + He II 4→3,H I+He II,571.2875909795457,670.776,0.14831837904226486,COMPUTED;MEASURED
lambda_nm,|H I 3→1 − He II 4→3|,H I+He II,366.14319097954575,670.776,0.45414983395418773,COMPUTED;MEASURED
energy,H I 3→1 + He I 2¹P→1s²,H I+He I,33.30568627760324,1.8483696261225844,17.018953464124063,MEASURED
energy,|H I 3→1 − He I 2¹P→1s²|,H I+He I,9.130676200174808,1.8483696261225844,3.9398540590220987,MEASURED
path_Δr/a0,H I 3→1 + He I 2¹P→1s²,H I+He I,11.489253885373511,1.3163461168401311,7.728140523522256,MEASURED
path_Δr/a0,|H I 3→1 − He I 2¹P→1s²|,H I+He I,4.519459986970244,1.3163461168401311,2.4333371209535213,MEASURED
lambda_nm,H I 3→1 + He I 2¹P→1s²,H I+He I,161.0052,670.776,0.759971734230205,MEASURED
lambda_nm,|H I 3→1 − He I 2¹P→1s²|,H I+He I,44.139199999999995,670.776,0.9341968108578721,MEASURED
energy,H I 3→1 + He I 3¹P→1s²,H I+He I,35.17271206196405,1.8483696261225844,18.029046769042388,COMPUTED;MEASURED
energy,|H I 3→1 − He I 3¹P→1s²|,H I+He I,10.99770198453561,1.8483696261225844,4.949947363940419,COMPUTED;MEASURED
path_Δr/a0,H I 3→1 + He I 3¹P→1s²,H I+He I,16.508337255510554,1.3163461168401311,11.541030846156607,COMPUTED;MEASURED
path_Δr/a0,|H I 3→1 − He I 3¹P→1s²|,H I+He I,0.4996233831668011,1.3163461168401311,0.6204467983191689,COMPUTED;MEASURED
lambda_nm,H I 3→1 + He I 3¹P→1s²,H I+He I,156.2794066576366,670.776,0.767016997242542,COMPUTED;MEASURED
