z_daughter,a_daughter,element_daughter,z_parent,a_parent,element_parent,daughter_level_idx,cumulative_thermal_fy,unc_ct,cumulative_fast_fy,unc_cf,cumulative_14mev_fy,unc_c14,Extraction_date
47,120,Ag,92,233,U,2,0.00001652,0.0000049276,0.00007736,0.000025302,0.00027896,0.00011404,2026-07-25
48,120,Cd,92,233,U,0,0.00013629,0.000010585,0.00065279,0.000073614,0.0059189,0.0015229,2026-07-25
49,120,In,92,233,U,0,0.00014898,0.000011074,0.00070849,0.000078304,0.0078754,0.0018779,2026-07-25
49,120,In,92,233,U,1,0.000012695,0.0000037813,0.000055701,0.000018093,0.0019565,0.00058462,2026-07-25
49,120,In,92,233,U,2,0.000012695,0.0000037813,0.000055701,0.000018093,0.0019565,0.00058462,2026-07-25
46,120,Pd,92,233,U,0,0.00000053164,0.00000019772,0.0000016117,0.00000063655,0.0000012291,0.00000051665,2026-07-25
45,120,Rh,92,233,U,0,0.000000000611,0.00000000022863,0.00000000089412,0.00000000035434,0.0000000001566,0.000000000065838,2026-07-25
51,120,Sb,92,233,U,0,0.00000000056789,0.0000000002125,0.00000000084536,0.00000000033501,0.00000031555,0.00000013265,2026-07-25
51,120,Sb,92,233,U,1,0.00000000080581,0.00000000030153,0.0000000014137,0.00000000056027,0.00000090185,0.00000037911,2026-07-25
50,120,Sn,92,233,U,0,0.00017545,0.000012632,0.00082301,0.000089707,0.012187,0.002803,2026-07-25
52,120,Te,92,233,U,0,,,,,0.0000000002008,0.00000000008442,2026-07-25
47,121,Ag,92,233,U,0,0.0000083199,0.0000028234,0.000029942,0.000012225,0.000068347,0.000028439,2026-07-25
48,121,Cd,92,233,U,0,0.000033488,0.0000054697,0.00012952,0.000032262,0.00057,0.0001926,2026-07-25
48,121,Cd,92,233,U,2,0.000063728,0.0000097119,0.00029049,0.000067829,0.0023423,0.0007588,2026-07-25
49,121,In,92,233,U,0,0.00014148,0.000010256,0.00063033,0.00010892,0.0092721,0.0019617,2026-07-25
49,121,In,92,233,U,1,0.000037475,0.0000049219,0.00014519,0.000031812,0.0012226,0.00030412,2026-07-25
46,121,Pd,92,233,U,0,0.000000052397,0.000000019308,0.00000011253,0.000000048478,0.000000071572,0.000000029993,2026-07-25
45,121,Rh,92,233,U,0,0.000000000018688,0.0000000000068917,0.000000000016697,0.0000000000071947,0.0000000000028114,0.0000000000011782,2026-07-25
51,121,Sb,92,233,U,0,0.00018509,0.000011846,0.00079539,0.00013442,0.011853,0.0024766,2026-07-25
50,121,Sn,92,233,U,0,0.00018043,0.000011558,0.00077578,0.00013113,0.011354,0.0023735,2026-07-25
50,121,Sn,92,233,U,1,0.000020665,0.0000028489,0.000087282,0.000019224,0.0021662,0.00056441,2026-07-25
52,121,Te,92,233,U,0,0.000000000011458,0.0000000000033547,0.0000000000065167,0.0000000000023508,0.0000000054048,0.0000000020308,2026-07-25
52,121,Te,92,233,U,2,0.0000000000096074,0.000000000003543,0.0000000000056614,0.0000000000024396,0.0000000051531,0.0000000021595,2026-07-25
47,122,Ag,92,233,U,0,0.00000096197,0.00000035037,0.0000026493,0.0000010354,0.0000040794,0.0000017256,2026-07-25
47,122,Ag,92,233,U,1,0.00000086292,0.00000031573,0.0000028496,0.0000011158,0.0000078052,0.0000033036,2026-07-25
48,122,Cd,92,233,U,0,0.000053915,0.000011442,0.00021932,0.000054331,0.0012867,0.00047843,2026-07-25
53,122,I,92,233,U,0,,,,,0.0000000000038617,0.0000000000016359,2026-07-25
49,122,In,92,233,U,0,0.00010224,0.000010223,0.00041157,0.000058035,0.0032968,0.00081283,2026-07-25
49,122,In,92,233,U,1,0.00003429,0.0000049931,0.00016076,0.000028428,0.0028724,0.00072924,2026-07-25
49,122,In,92,233,U,5,0.00003429,0.0000049931,0.00016076,0.000028428,0.0028724,0.00072924,2026-07-25
46,122,Pd,92,233,U,0,0.0000000039933,0.0000000014773,0.0000000062447,0.0000000024623,0.0000000045507,0.0000000019278,2026-07-25
51,122,Sb,92,233,U,0,0.00000027645,0.000000073268,0.00000076543,0.00000022297,0.000075499,0.000026248,2026-07-25
51,122,Sb,92,233,U,5,0.00000014688,0.000000054249,0.00000043829,0.00000017263,0.000052683,0.000022168,2026-07-25
50,122,Sn,92,233,U,0,0.00019493,0.000011891,0.00082316,0.000088902,0.012157,0.0025651,2026-07-25
52,122,Te,92,233,U,0,0.0000002697,0.000000071371,0.0000007459,0.00000021719,0.000073645,0.000025582,2026-07-25
47,123,Ag,92,233,U,0,0.00000029969,0.00000012481,0.0000006994,0.00000030113,0.0000016277,0.00000067729,2026-07-25
48,123,Cd,92,233,U,0,0.0000070818,0.0000026317,0.000022784,0.0000089866,0.000082284,0.000033137,2026-07-25
48,123,Cd,92,233,U,2,0.000016559,0.0000060838,0.000062275,0.000024104,0.00037184,0.00014889,2026-07-25
53,123,I,92,233,U,0,,,,,0.00000000013845,0.000000000057623,2026-07-25
49,123,In,92,233,U,0,0.00012486,0.00002174,0.00052196,0.000096674,0.0060953,0.0013925,2026-07-25
49,123,In,92,233,U,1,0.000029671,0.0000066182,0.00010777,0.000025396,0.00077768,0.0002184,2026-07-25
46,123,Pd,92,233,U,0,0.00000000022483,0.000000000093881,0.00000000023694,0.00000000010215,0.00000000022971,0.000000000095606,2026-07-25
51,123,Sb,92,233,U,0,0.00022271,0.000034073,0.0008989,0.00015012,0.01283,0.0025532,2026-07-25
50,123,Sn,92,233,U,0,0.000056115,0.000013996,0.00023246,0.000060269,0.0050475,0.0012301,2026-07-25
50,123,Sn,92,233,U,25,0.00016431,0.000025873,0.00065879,0.00011302,0.0074068,0.0015645,2026-07-25
52,123,Te,92,233,U,0,0.0000000084805,0.0000000029404,0.0000000098673,0.0000000036072,0.0000011303,0.00000042462,2026-07-25
52,123,Te,92,233,U,2,0.0000000064952,0.000000002712,0.000000007806,0.0000000033653,0.00000097276,0.00000040481,2026-07-25
47,124,Ag,92,233,U,0,0.000000027616,0.0000000078864,0.00000004278,0.000000012767,0.000000083507,0.000000026648,2026-07-25
47,124,Ag,92,233,U,1,0.000000017146,0.0000000063911,0.000000029964,0.000000011756,0.000000081698,0.000000033624,2026-07-25
48,124,Cd,92,233,U,0,0.0000085251,0.0000030258,0.000024278,0.0000092223,0.00010396,0.00004235,2026-07-25
53,124,I,92,233,U,0,0.000000000052457,0.000000000019556,0.000000000044679,0.00000000001753,0.000000004489,0.0000000018476,2026-07-25
49,124,In,92,233,U,0,0.000077402,0.000014221,0.00025151,0.000055005,0.0014663,0.00044981,2026-07-25
49,124,In,92,233,U,2,0.000062043,0.000013121,0.00024498,0.000057788,0.0026095,0.0007868,2026-07-25
46,124,Pd,92,233,U,0,0.0000000000085348,0.0000000000031817,0.0000000000053094,0.0000000000020833,0.0000000000056079,0.000000000002308,2026-07-25
51,124,Sb,92,233,U,0,0.000012273,0.0000026268,0.000043522,0.000010171,0.0010948,0.00029571,2026-07-25
51,124,Sb,92,233,U,1,0.0000093982,0.0000024093,0.000035482,0.0000098919,0.0010569,0.00032447,2026-07-25
51,124,Sb,92,233,U,2,0.0000054032,0.0000019239,0.00002184,0.0000081795,0.00077626,0.00028731,2026-07-25
50,124,Sn,92,233,U,0,0.00030739,0.000021905,0.0011395,0.00012214,0.012525,0.0023245,2026-07-25
52,124,Te,92,233,U,0,0.000014828,0.0000027343,0.000052692,0.000010832,0.0013739,0.00033621,2026-07-25
47,125,Ag,92,233,U,0,0.000000000068937,0.000000000028187,,,0.0000000000031121,0.0000000000011823,2026-07-25
48,125,Cd,92,233,U,0,0.00000025599,0.00000010457,0.000000033716,0.000000013518,0.00000024277,0.000000092225,2026-07-25
48,125,Cd,92,233,U,1,0.00000061795,0.00000025238,0.000000094334,0.000000037821,0.0000011142,0.00000042326,2026-07-25
53,125,I,92,233,U,0,0.000000000061265,0.000000000025051,,,0.0000000000033491,0.0000000000012723,2026-07-25
49,125,In,92,233,U,0,0.00014155,0.000046634,0.000128,0.00004455,0.0014797,0.00046804,2026-07-25
49,125,In,92,233,U,1,0.000032692,0.000011784,0.000025768,0.0000096108,0.00018585,0.000064144,2026-07-25
51,125,Sb,92,233,U,0,0.0011604,0.00014041,0.0014912,0.00011481,0.015155,0.00095479,2026-07-25
50,125,Sn,92,233,U,0,0.00061819,0.000086645,0.00088828,0.00007815,0.0098995,0.00070618,2026-07-25
50,125,Sn,92,233,U,1,0.0003965,0.000061112,0.00044189,0.000050245,0.003518,0.00042668,2026-07-25
52,125,Te,92,233,U,0,0.0011615,0.00014048,0.0014914,0.00011481,0.015157,0.00095488,2026-07-25
52,125,Te,92,233,U,2,0.00026049,0.000037949,0.00033379,0.000033351,0.0033925,0.00030063,2026-07-25
47,126,Ag,92,233,U,0,0.0000000001431,0.000000000060862,,,0.000000000003811,0.0000000000016102,2026-07-25
48,126,Cd,92,233,U,0,0.0000018037,0.00000076596,0.00000028494,0.00000014889,0.000001649,0.00000069664,2026-07-25
53,126,I,92,233,U,0,0.00000000011085,0.000000000047144,,,0.0000000000035035,0.0000000000014803,2026-07-25
49,126,In,92,233,U,0,0.00019137,0.000067781,0.00016128,0.000078754,0.00069273,0.00026315,2026-07-25
49,126,In,92,233,U,1,0.00017076,0.000061427,0.00017357,0.00008462,0.0013237,0.0004881,2026-07-25
51,126,Sb,92,233,U,0,0.00012205,0.000039852,0.00015692,0.000067294,0.0011674,0.00039763,2026-07-25
51,126,Sb,92,233,U,1,0.0001681,0.000048707,0.00018356,0.000070562,0.00079302,0.00022626,2026-07-25
51,126,Sb,92,233,U,2,0.000095263,0.000036963,0.0001016,0.000049572,0.00041112,0.00015766,2026-07-25
50,126,Sn,92,233,U,0,0.002057,0.00031683,0.0029343,0.00074746,0.016031,0.0023371,2026-07-25
52,126,Te,92,233,U,0,0.00026905,0.000062646,0.00031511,0.00010466,0.0018513,0.00046459,2026-07-25
54,126,Xe,92,233,U,0,0.000000000048442,0.000000000020602,,,0.000000000001531,0.00000000000064689,2026-07-25
47,127,Ag,92,233,U,0,0.00000000029246,0.00000000013876,0.0000000000010278,0.0000000000006419,0.000000022516,0.0000000079759,2026-07-25
48,127,Cd,92,233,U,0,0.0000036648,0.0000017359,0.000000442,0.00000027602,0.000041716,0.000014724,2026-07-25
53,127,I,92,233,U,0,0.0046656,0.0011104,0.005046,0.0018721,0.021427,0.0010713,2026-07-25
49,127,In,92,233,U,0,0.00060424,0.00023469,0.00042052,0.00024417,0.0029506,0.00078783,2026-07-25
49,127,In,92,233,U,9,0.00014338,0.000058707,0.000085112,0.000051403,0.00041237,0.00011338,2026-07-25
51,127,Sb,92,233,U,0,0.0046613,0.0011094,0.0050456,0.0018719,0.021339,0.001067,2026-07-25
50,127,Sn,92,233,U,0,0.0025852,0.00066622,0.0031085,0.0011922,0.011782,0.00092434,2026-07-25
50,127,Sn,92,233,U,1,0.0014844,0.00039927,0.0013935,0.0005634,0.0045267,0.0005622,2026-07-25
52,127,Te,92,233,U,0,0.0046471,0.001106,0.005026,0.0018647,0.021341,0.0010671,2026-07-25
52,127,Te,92,233,U,2,0.00077123,0.00020567,0.00083181,0.00033168,0.0035889,0.00035091,2026-07-25
54,127,Xe,92,233,U,0,,,,,0.0000000000022554,0.00000000000071712,2026-07-25
54,127,Xe,92,233,U,2,,,,,0.0000000000020037,0.00000000000070978,2026-07-25
47,128,Ag,92,233,U,0,0.000000042232,0.000000016535,0.0000000055982,0.0000000036595,0.00000000084101,0.00000000034938,2026-07-25
48,128,Cd,92,233,U,0,0.000034917,0.000013487,0.000013482,0.0000088043,0.0000049999,0.0000020763,2026-07-25
53,128,I,92,233,U,0,0.00000006842,0.000000026788,0.000000069968,0.000000045738,0.000001446,0.00000060061,2026-07-25
49,128,In,92,233,U,-3,0.00088918,0.00024432,0.00060611,0.00035515,0.00077506,0.00030567,2026-07-25
49,128,In,92,233,U,-2,0.00032049,0.000086212,0.00017167,0.000098901,0.00011058,0.000042966,2026-07-25
49,128,In,92,233,U,0,0.001022,0.00023602,0.00057567,0.00030297,0.00040952,0.00013347,2026-07-25
51,128,Sb,92,233,U,0,0.0082034,0.0013738,0.0099009,0.004304,0.019558,0.0032526,2026-07-25
51,128,Sb,92,233,U,1,0.0010086,0.0003357,0.0017582,0.00095084,0.0049291,0.0012404,2026-07-25
50,128,Sn,92,233,U,-2,0.0048591,0.00089573,0.006019,0.0027043,0.010297,0.0022107,2026-07-25
50,128,Sn,92,233,U,0,0.007576,0.0012753,0.0085805,0.0037464,0.012815,0.0024203,2026-07-25
52,128,Te,92,233,U,0,0.0092506,0.0015448,0.011677,0.0050676,0.025016,0.0040777,2026-07-25
54,128,Xe,92,233,U,0,0.000000063709,0.00000002494,0.000000065144,0.000000042583,0.0000013464,0.00000055918,2026-07-25
47,129,Ag,92,233,U,0,0.0000000031439,0.0000000012239,0.00000000019947,0.000000000083025,0.000000000018366,0.0000000000077094,2026-07-25
48,129,Cd,92,233,U,0,0.0000021824,0.00000084741,0.00000042451,0.00000017666,0.000000063853,0.0000000268,2026-07-25
48,129,Cd,92,233,U,1,0.0000052664,0.0000020453,0.0000011876,0.00000049426,0.00000029304,0.000000123,2026-07-25
53,129,I,92,233,U,0,0.016331,0.0025638,0.017349,0.0024115,0.030132,0.0043086,2026-07-25
49,129,In,92,233,U,0,0.00087036,0.00028382,0.00040584,0.00016633,0.00023291,0.000096697,2026-07-25
49,129,In,92,233,U,1,0.00020222,0.000067889,0.0000819,0.000034066,0.000029285,0.000012221,2026-07-25
51,129,Sb,92,233,U,0,0.011137,0.0017982,0.011189,0.0016293,0.015012,0.0023635,2026-07-25
51,129,Sb,92,233,U,11,0.0053846,0.0010297,0.0065574,0.0011163,0.014358,0.0023938,2026-07-25
50,129,Sn,92,233,U,0,0.0034274,0.00070464,0.002229,0.00053004,0.0015112,0.00050252,2026-07-25
50,129,Sn,92,233,U,1,0.0060008,0.0012344,0.0050359,0.0011685,0.0058707,0.0019306,2026-07-25
52,129,Te,92,233,U,0,0.01383,0.0021792,0.014486,0.0020246,0.0239,0.003446,2026-07-25
52,129,Te,92,233,U,1,0.0067528,0.0011535,0.00773,0.0011856,0.016785,0.0025806,2026-07-25
54,129,Xe,92,233,U,0,0.00000000069967,0.00000000022786,0.00000000027499,0.000000000096197,0.0000000069732,0.0000000025984,2026-07-25
54,129,Xe,92,233,U,2,0.00000000053588,0.00000000020863,0.00000000021754,0.00000000009055,0.0000000060018,0.0000000025193,2026-07-25
47,130,Ag,92,233,U,0,0.00000000011985,0.000000000046247,0.0000000000035159,0.0000000000017868,,,2026-07-25
48,130,Cd,92,233,U,0,0.00000087943,0.00000033924,0.00000010318,0.000000052438,0.000000014254,0.0000000057831,2026-07-25
55,130,Cs,92,233,U,0,0.0000000000010216,0.00000000000032788,,,0.000000000012598,0.0000000000045487,2026-07-25
55,130,Cs,92,233,U,4,,,,,0.00000000001072,0.0000000000043495,2026-07-25
53,130,I,92,233,U,0,0.000030891,0.0000098116,0.000032822,0.0000142,0.00023811,0.000084387,2026-07-25
53,130,I,92,233,U,1,0.0000097072,0.000003741,0.0000092048,0.0000046703,0.000044458,0.000017846,2026-07-25
49,130,In,92,233,U,0,0.000089981,0.000033324,0.000024998,0.00001276,0.000005637,0.0000022822,2026-07-25
49,130,In,92,233,U,1,0.000099552,0.00003714,0.000036253,0.000018555,0.000018225,0.0000073913,2026-07-25
49,130,In,92,233,U,2,0.00016938,0.000063056,0.000050499,0.000025835,0.00001359,0.0000055122,2026-07-25
51,130,Sb,92,233,U,0,0.012292,0.0021674,0.010692,0.0028725,0.011719,0.0025161,2026-07-25
51,130,Sb,92,233,U,1,0.0096726,0.0018247,0.0094286,0.0026002,0.011048,0.0024386,2026-07-25
50,130,Sn,92,233,U,0,0.0026199,0.0006995,0.001263,0.00057898,0.00067092,0.00027127,2026-07-25
50,130,Sn,92,233,U,2,0.0057153,0.0014594,0.0033001,0.0014592,0.0029701,0.0011573,2026-07-25
52,130,Te,92,233,U,0,0.026426,0.0042809,0.024015,0.0060279,0.036675,0.0064182,2026-07-25
54,130,Xe,92,233,U,0,0.000032488,0.0000099605,0.000034316,0.000014434,0.00024557,0.000085066,2026-07-25
48,131,Cd,92,233,U,0,0.000000040455,0.000000014486,0.0000000034219,0.0000000012623,0.00000000018902,0.00000000007867,2026-07-25
55,131,Cs,92,233,U,0,0.00000000012534,0.000000000044883,0.000000000072897,0.000000000026891,0.00000000189,0.00000000078663,2026-07-25
53,131,I,92,233,U,0,0.035652,0.0009982,0.038595,0.0013122,0.044686,0.0094288,2026-07-25
49,131,In,92,233,U,0,0.000017745,0.0000062404,0.0000048561,0.0000017742,0.00000069852,0.00000028851,2026-07-25
49,131,In,92,233,U,1,0.000017528,0.0000062396,0.0000048039,0.000001774,0.0000006913,0.00000028772,2026-07-25
49,131,In,92,233,U,4,0.000017527,0.0000062396,0.0000048038,0.000001774,0.0000006913,0.00000028772,2026-07-25
51,131,Sb,92,233,U,0,0.021325,0.0014504,0.02318,0.0015991,0.01426,0.0041471,2026-07-25
50,131,Sn,92,233,U,0,0.0011236,0.00035271,0.00059834,0.00021978,0.00015356,0.000064276,2026-07-25
50,131,Sn,92,233,U,1,0.0026486,0.00081382,0.0016531,0.00059792,0.00069935,0.00029173,2026-07-25
52,131,Te,92,233,U,0,0.026139,0.0011205,0.027927,0.001327,0.023245,0.0052709,2026-07-25
52,131,Te,92,233,U,1,0.011581,0.0014663,0.012805,0.0016573,0.024248,0.0054027,2026-07-25
54,131,Xe,92,233,U,0,0.035653,0.0009982,0.038596,0.0013123,0.044696,0.0094309,2026-07-25
54,131,Xe,92,233,U,2,0.00038817,0.000040133,0.00041995,0.000043801,0.00049357,0.00011757,2026-07-25
56,132,Ba,92,233,U,0,0.0000000001401,0.000000000052972,0.00000000011341,0.00000000004288,0.0000000018327,0.00000000070005,2026-07-25
48,132,Cd,92,233,U,0,0.0000000010237,0.00000000038708,0.000000000044584,0.000000000016857,,,2026-07-25
55,132,Cs,92,233,U,0,0.0000000077834,0.0000000029429,0.0000000063006,0.0000000023822,0.00000010161,0.000000038887,2026-07-25
53,132,I,92,233,U,0,0.047823,0.0014348,0.046845,0.0012182,0.039288,0.003851,2026-07-25
53,132,I,92,233,U,3,0.00087953,0.00031129,0.0015172,0.00051339,0.0047071,0.0012798,2026-07-25
49,132,In,92,233,U,0,0.0000044872,0.0000016956,0.00000075354,0.00000028492,0.00000004262,0.000000016311,2026-07-25
51,132,Sb,92,233,U,0,0.0078975,0.0017031,0.0065526,0.0015731,0.0018002,0.00065613,2026-07-25
51,132,Sb,92,233,U,1,0.0050356,0.001314,0.0053812,0.0014244,0.0027419,0.0010154,2026-07-25
50,132,Sn,92,233,U,0,0.0010651,0.00039238,0.00047472,0.00017959,0.000075736,0.000028986,2026-07-25
52,132,Te,92,233,U,0,0.045873,0.0013904,0.043827,0.0011814,0.032279,0.0032434,2026-07-25
54,132,Xe,92,233,U,0,0.047975,0.0014393,0.047085,0.0012242,0.040105,0.0039298,2026-07-25
54,132,Xe,92,233,U,30,0.000015614,0.0000058971,0.000015666,0.0000059162,0.00011023,0.000041852,2026-07-25
56,133,Ba,92,233,U,0,0.000000000055843,0.000000000016538,0.000000000021408,0.00000000000639,0.00000000086022,0.00000000028433,2026-07-25
56,133,Ba,92,233,U,2,0.000000000042773,0.000000000015792,0.000000000016937,0.0000000000061684,0.00000000074045,0.00000000027708,2026-07-25
55,133,Cs,92,233,U,0,0.059825,0.001675,0.05705,0.0017115,0.045647,0.0049299,2026-07-25
53,133,I,92,233,U,0,0.059438,0.0016645,0.056645,0.0016997,0.043998,0.0047542,2026-07-25
53,133,I,92,233,U,16,0.0040194,0.001114,0.0070655,0.0015496,0.014941,0.0022967,2026-07-25
49,133,In,92,233,U,0,0.0000002157,0.000000066468,0.000000020291,0.000000006283,0.00000000044081,0.00000000014922,2026-07-25
49,133,In,92,233,U,1,0.000000040509,0.000000014955,0.0000000034008,0.0000000012385,0.000000000049194,0.000000000018409,2026-07-25
51,133,Sb,92,233,U,0,0.0073059,0.002159,0.0056466,0.0017729,0.0012127,0.00045103,2026-07-25
50,133,Sn,92,233,U,0,0.0001804,0.000066495,0.000053845,0.000019622,0.0000037602,0.0000014072,2026-07-25
52,133,Te,92,233,U,0,0.023569,0.0016343,0.018328,0.0015537,0.0064728,0.0011198,2026-07-25
52,133,Te,92,233,U,2,0.030632,0.0017636,0.026308,0.0020598,0.014039,0.0028026,2026-07-25
54,133,Xe,92,233,U,0,0.059825,0.001675,0.05705,0.0017115,0.045641,0.0049293,2026-07-25
54,133,Xe,92,233,U,1,0.0019653,0.00016133,0.0019105,0.00017456,0.0026019,0.00053171,2026-07-25
56,134,Ba,92,233,U,0,0.000011423,0.0000028842,0.000015763,0.0000040831,0.00014666,0.000040363,2026-07-25
55,134,Cs,92,233,U,0,0.000011416,0.0000028841,0.000015759,0.000004083,0.00014652,0.000040359,2026-07-25
55,134,Cs,92,233,U,3,0.0000048438,0.0000017013,0.0000074004,0.0000026741,0.000089949,0.000033345,2026-07-25
53,134,I,92,233,U,0,0.059203,0.002337,0.059351,0.0034128,0.03661,0.0033914,2026-07-25
53,134,I,92,233,U,5,0.0098391,0.0017788,0.015765,0.0021368,0.018131,0.0022788,2026-07-25
49,134,In,92,233,U,0,0.0000000043539,0.0000000015298,0.00000000021062,0.000000000076144,0.0000000000013564,0.00000000000050538,2026-07-25
57,134,La,92,233,U,0,,,,,0.0000000000031277,0.0000000000011653,2026-07-25
51,134,Sb,92,233,U,0,0.00054124,0.00018427,0.0002758,0.000098743,0.000017116,0.0000063718,2026-07-25
51,134,Sb,92,233,U,2,0.0012411,0.00042661,0.00074609,0.00026715,0.000077057,0.000028734,2026-07-25
50,134,Sn,92,233,U,0,0.000013648,0.0000047948,0.0000025099,0.0000009074,0.000000062175,0.000000023167,2026-07-25
52,134,Te,92,233,U,0,0.036241,0.0026004,0.026142,0.0034983,0.0074926,0.0022658,2026-07-25
54,134,Xe,92,233,U,0,0.062896,0.0024519,0.063693,0.0036303,0.047917,0.0042646,2026-07-25
54,134,Xe,92,233,U,7,0.0026553,0.00076319,0.0032738,0.00093216,0.0093326,0.0021587,2026-07-25
56,135,Ba,92,233,U,0,0.0000002628,0.000000071609,0.00000022055,0.000000062921,0.0000063538,0.00000204,2026-07-25
56,135,Ba,92,233,U,2,0.00000018582,0.000000065324,0.00000016247,0.000000058989,0.0000052164,0.0000019469,2026-07-25
55,135,Cs,92,233,U,0,0.054962,0.0036824,0.062832,0.0027018,0.052413,0.0066565,2026-07-25
55,135,Cs,92,233,U,10,0.000058518,0.000020485,0.00011241,0.00004051,0.0010602,0.0003774,2026-07-25
53,135,I,92,233,U,0,0.043104,0.0031685,0.048448,0.0024803,0.024717,0.0040248,2026-07-25
49,135,In,92,233,U,0,0.000000000046511,0.000000000016352,0.0000000000011352,0.00000000000041217,,,2026-07-25
57,135,La,92,233,U,0,0.000000000011666,0.0000000000041012,0.0000000000071437,0.0000000000025936,0.00000000090203,0.00000000033673,2026-07-25
51,135,Sb,92,233,U,0,0.00027009,0.000094346,0.0001126,0.000040813,0.0000048044,0.0000017934,2026-07-25
50,135,Sn,92,233,U,0,0.00000053048,0.00000018648,0.000000058708,0.000000021315,0.00000000057955,0.00000000021635,2026-07-25
52,135,Te,92,233,U,0,0.01355,0.0029359,0.0084863,0.0024498,0.0014781,0.00053896,2026-07-25
54,135,Xe,92,233,U,0,0.054715,0.003666,0.062457,0.0026859,0.05042,0.0064071,2026-07-25
54,135,Xe,92,233,U,2,0.015391,0.0020254,0.0184,0.0022659,0.02531,0.0038349,2026-07-25
56,136,Ba,92,233,U,0,0.0014614,0.00044952,0.0019049,0.0004319,0.0082393,0.0023986,2026-07-25
56,136,Ba,92,233,U,5,0.0000069671,0.0000026662,0.0000055104,0.0000020148,0.0001127,0.000047422,2026-07-25
58,136,Ce,92,233,U,0,,,,,0.0000000000017879,0.0000000000007546,2026-07-25
55,136,Cs,92,233,U,0,0.0011833,0.00039435,0.0015019,0.00040888,0.0057878,0.0018375,2026-07-25
55,136,Cs,92,233,U,2,0.00053633,0.00020228,0.00079103,0.00027647,0.0046276,0.001731,2026-07-25
53,136,I,92,233,U,0,0.016497,0.0044662,0.0093749,0.001604,0.0019199,0.00070167,2026-07-25
53,136,I,92,233,U,2,0.02214,0.0060759,0.018967,0.0032033,0.0077244,0.0028189,2026-07-25
57,136,La,92,233,U,0,0.0000000012181,0.00000000038728,0.00000000077299,0.00000000020161,0.000000065877,0.000000022827,2026-07-25
57,136,La,92,233,U,9,0.00000000060905,0.0000000002331,0.0000000003865,0.00000000014135,0.000000032939,0.000000013902,2026-07-25
51,136,Sb,92,233,U,0,0.00003597,0.00001376,0.0000067671,0.0000024746,0.00000012792,0.000000053992,2026-07-25
50,136,Sn,92,233,U,0,0.000000023539,0.0000000090091,0.0000000010052,0.00000000036761,0.0000000000039951,0.0000000000016862,2026-07-25
52,136,Te,92,233,U,0,0.0070371,0.0025016,0.0024137,0.00084435,0.00020925,0.000088143,2026-07-25
54,136,Xe,92,233,U,0,0.08585,0.020261,0.067335,0.0032339,0.05001,0.012483,2026-07-25
56,137,Ba,92,233,U,0,0.062129,0.0021757,0.065088,0.0031251,0.050554,0.0043477,2026-07-25
56,137,Ba,92,233,U,2,0.05863,0.0020949,0.061422,0.002984,0.047597,0.0041116,2026-07-25
58,137,Ce,92,233,U,0,0.0000000000021675,0.00000000000061771,,,0.00000000021416,0.000000000066708,2026-07-25
58,137,Ce,92,233,U,2,0.0000000000015411,0.0000000000005727,,,0.00000000017698,0.000000000064925,2026-07-25
55,137,Cs,92,233,U,0,0.062045,0.0021733,0.064988,0.0031207,0.049534,0.0042627,2026-07-25
53,137,I,92,233,U,0,0.015014,0.0033242,0.01391,0.0034012,0.0025188,0.00085711,2026-07-25
57,137,La,92,233,U,0,0.000000041347,0.000000015364,0.000000049703,0.000000018222,0.0000024187,0.00000088714,2026-07-25
51,137,Sb,92,233,U,0,0.000001816,0.00000067477,0.00000028552,0.00000010468,0.0000000022221,0.00000000081517,2026-07-25
50,137,Sn,92,233,U,0,0.00000000032485,0.00000000012072,0.0000000000097119,0.0000000000035607,,,2026-07-25
52,137,Te,92,233,U,0,0.00093119,0.00033999,0.00030393,0.00011085,0.000011682,0.0000042845,2026-07-25
54,137,Xe,92,233,U,0,0.057144,0.0020835,0.055782,0.0028687,0.028098,0.0032489,2026-07-25
56,138,Ba,92,233,U,0,0.060187,0.0037918,0.066155,0.0041678,0.058456,0.010814,2026-07-25
58,138,Ce,92,233,U,0,0.00000000019644,0.000000000055825,0.00000000012547,0.000000000035747,0.000000022129,0.0000000077235,2026-07-25
58,138,Ce,92,233,U,5,0.00000000013767,0.000000000050809,0.000000000091794,0.000000000033237,0.000000018117,0.0000000072195,2026-07-25
55,138,Cs,92,233,U,0,0.058199,0.003671,0.062536,0.0039579,0.046504,0.0086979,2026-07-25
55,138,Cs,92,233,U,3,0.0067248,0.0018282,0.013752,0.0027022,0.024843,0.0052556,2026-07-25
53,138,I,92,233,U,0,0.0049173,0.0015806,0.0038422,0.0012844,0.00040532,0.00016027,2026-07-25
57,138,La,92,233,U,0,0.00000091342,0.00000033711,0.0000014618,0.00000052927,0.000048898,0.000019451,2026-07-25
51,138,Sb,92,233,U,0,0.000000062726,0.000000023151,0.0000000058009,0.0000000021004,0.000000000022793,0.0000000000090827,2026-07-25
52,138,Te,92,233,U,0,0.00012763,0.000046987,0.000029431,0.000010651,0.00000061367,0.00000024453,2026-07-25
54,138,Xe,92,233,U,0,0.048012,0.0031738,0.043174,0.0033996,0.017689,0.0047117,2026-07-25
56,139,Ba,92,233,U,0,0.05623,0.00095606,0.064708,0.0040766,0.057548,0.0030508,2026-07-25
