z_daughter,a_daughter,element_daughter,z_parent,a_parent,element_parent,daughter_level_idx,cumulative_thermal_fy,unc_ct,cumulative_fast_fy,unc_cf,cumulative_14mev_fy,unc_c14,Extraction_date
49,116,In,95,241,Am,0,0.00000000090796,0.00000000050692,0.0000000064505,0.0000000027026,,,2026-07-25
49,116,In,95,241,Am,1,0.0000000027396,0.0000000012288,0.000000022476,0.0000000071085,,,2026-07-25
49,116,In,95,241,Am,4,0.0000000013479,0.00000000075254,0.000000012059,0.0000000050525,,,2026-07-25
46,116,Pd,95,241,Am,0,0.00020667,0.000064892,0.00072735,0.00012413,,,2026-07-25
45,116,Rh,95,241,Am,0,0.0000082165,0.0000042955,0.000020739,0.0000080924,,,2026-07-25
45,116,Rh,95,241,Am,1,0.000018683,0.0000097166,0.000055168,0.000021398,,,2026-07-25
44,116,Ru,95,241,Am,0,0.00000024234,0.00000013517,0.00000050437,0.00000021117,,,2026-07-25
50,116,Sn,95,241,Am,0,0.0000000036475,0.0000000014891,0.000000028928,0.0000000080445,,,2026-07-25
43,116,Tc,95,241,Am,0,0.000000000060037,0.000000000033519,0.000000000098556,0.000000000041294,,,2026-07-25
47,117,Ag,95,241,Am,0,0.000059537,0.00001961,0.00024122,0.000045051,,,2026-07-25
47,117,Ag,95,241,Am,1,0.00013001,0.000040526,0.00059813,0.000097123,,,2026-07-25
48,117,Cd,95,241,Am,0,0.000144,0.000043692,0.00063746,0.000099827,,,2026-07-25
48,117,Cd,95,241,Am,2,0.000048872,0.000016128,0.00023351,0.000042668,,,2026-07-25
49,117,In,95,241,Am,0,0.00012272,0.000037187,0.00056048,0.000087371,,,2026-07-25
49,117,In,95,241,Am,1,0.00013272,0.000040494,0.00058781,0.000092993,,,2026-07-25
46,117,Pd,95,241,Am,-2,0.000047015,0.000019803,0.00019262,0.000054812,,,2026-07-25
46,117,Pd,95,241,Am,0,0.000075224,0.000025912,0.00029,0.00006218,,,2026-07-25
45,117,Rh,95,241,Am,0,0.0000031858,0.0000017423,0.0000097174,0.0000040075,,,2026-07-25
44,117,Ru,95,241,Am,0,0.0000000066702,0.0000000037138,0.000000015182,0.0000000063668,,,2026-07-25
50,117,Sn,95,241,Am,0,0.00019293,0.00005787,0.00087143,0.00013332,,,2026-07-25
50,117,Sn,95,241,Am,2,0.00000041813,0.00000013465,0.0000019097,0.00000033287,,,2026-07-25
47,118,Ag,95,241,Am,0,0.000059756,0.000019119,0.00030385,0.000052734,,,2026-07-25
47,118,Ag,95,241,Am,4,0.000069156,0.000023078,0.00038476,0.000068773,,,2026-07-25
48,118,Cd,95,241,Am,0,0.00012812,0.000038435,0.00071476,0.00010936,,,2026-07-25
49,118,In,95,241,Am,0,0.00012825,0.000038476,0.00071579,0.00010952,,,2026-07-25
49,118,In,95,241,Am,1,0.00000041039,0.00000018366,0.0000035575,0.000001121,,,2026-07-25
49,118,In,95,241,Am,3,0.00000020332,0.00000011341,0.0000019232,0.00000080503,,,2026-07-25
46,118,Pd,95,241,Am,0,0.000018175,0.000008759,0.000080642,0.000028729,,,2026-07-25
45,118,Rh,95,241,Am,0,0.00000022063,0.00000012309,0.00000077666,0.00000032629,,,2026-07-25
44,118,Ru,95,241,Am,0,0.00000000013023,0.000000000072815,0.00000000034776,0.00000000014637,,,2026-07-25
50,118,Sn,95,241,Am,0,0.00012867,0.0000386,0.00071938,0.00011006,,,2026-07-25
47,119,Ag,95,241,Am,0,0.000048521,0.000016835,0.00029053,0.000059084,,,2026-07-25
48,119,Cd,95,241,Am,0,0.000065162,0.000020449,0.00039135,0.000066593,,,2026-07-25
48,119,Cd,95,241,Am,2,0.000033465,0.000012482,0.0002381,0.000051339,,,2026-07-25
49,119,In,95,241,Am,0,0.00004472,0.000014806,0.00031063,0.000056281,,,2026-07-25
49,119,In,95,241,Am,1,0.000059286,0.000018873,0.00035685,0.000062229,,,2026-07-25
46,119,Pd,95,241,Am,0,0.0000048781,0.0000025786,0.000023682,0.0000093727,,,2026-07-25
45,119,Rh,95,241,Am,0,0.000000022391,0.000000012459,0.000000086958,0.000000036321,,,2026-07-25
44,119,Ru,95,241,Am,0,0.0000000000041789,0.0000000000023261,0.00000000001248,0.0000000000052144,,,2026-07-25
