obs_wl_vac(nm)	ritz_wl_vac(nm)	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	
"2190.335"	"2190.3353"	"6.80e+04"	B	"1.7393044"	"2.3053556"	"3d3.(4P).4s"	"a 5P"	"2"	"3d2.(3F).4s.4p.(3P*)"	"z 5D*"	"3"	5	7		
"2201.051"	"2201.0501"	"3.40e+04"	B	"1.7335189"	"2.2968146"	"3d3.(4P).4s"	"a 5P"	"1"	"3d2.(3F).4s.4p.(3P*)"	"z 5D*"	"2"	3	5		
"2221.729"	"2221.7280"	"7.50e+04"	B	"1.7335189"	"2.2915719"	"3d3.(4P).4s"	"a 5P"	"1"	"3d2.(3F).4s.4p.(3P*)"	"z 5D*"	"1"	3	3		
"2223.890"	"2223.8911"	"5.60e+04"	B	"1.7393044"	"2.2968146"	"3d3.(4P).4s"	"a 5P"	"2"	"3d2.(3F).4s.4p.(3P*)"	"z 5D*"	"2"	5	5		
"2228.011"	"2228.0086"	"3.10e+04"	B	"1.7488757"	"2.3053556"	"3d3.(4P).4s"	"a 5P"	"3"	"3d2.(3F).4s.4p.(3P*)"	"z 5D*"	"3"	7	7		
"2245.002"	"2245.003"	"1.90e+04"	B'	"1.7393044"	"2.2915719"	"3d3.(4P).4s"	"a 5P"	"2"	"3d2.(3F).4s.4p.(3P*)"	"z 5D*"	"1"	5	3		
"2262.739"	"2262.7378"	"5.00e+03"	C+	"1.7488757"	"2.2968146"	"3d3.(4P).4s"	"a 5P"	"3"	"3d2.(3F).4s.4p.(3P*)"	"z 5D*"	"2"	7	5		
"2263.891"	"2263.8919"	"4.00e+03"	B	"1.87920395"	"2.4268635"	"3d3.(2G).4s"	"a 3G"	"4"	"3d2.(3F).4s.4p.(3P*)"	"z 3F*"	"4"	9	9		
"2296.960"	"2296.9597"	"7.60e+04"	B	"1.8870882"	"2.4268635"	"3d3.(2G).4s"	"a 3G"	"5"	"3d2.(3F).4s.4p.(3P*)"	"z 3F*"	"4"	11	9		
"2318.321"	"2318.3197"	"4.00e+03"	C+	"1.87316703"	"2.4079690"	"3d3.(2G).4s"	"a 3G"	"3"	"3d2.(3F).4s.4p.(3P*)"	"z 3F*"	"3"	7	7		
"2344.786"	"2344.7879"	"6.00e+04"	B	"1.87920395"	"2.4079690"	"3d3.(2G).4s"	"a 3G"	"4"	"3d2.(3F).4s.4p.(3P*)"	"z 3F*"	"3"	9	7		
"2372.548"	"2372.5507"	"5.90e+04"	B	"1.87316703"	"2.3957447"	"3d3.(2G).4s"	"a 3G"	"3"	"3d2.(3F).4s.4p.(3P*)"	"z 3F*"	"2"	7	5		
