obs_wl_vac(nm)	ritz_wl_vac(nm)	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	
"438.40863"	"438.40878"	"3.0e+06"	D	"2.70991379"	"5.5379638"	"3d5.(4P).4s"	"a 5P"	"1"	"3d4.(3P1).4s.4p.(3P*)"	"v 5P*"	"1"	3	3		
"438.62071"	"438.620698"	"2.7e+06"	D	"1.03000806"	"3.85669178"	"3d4.4s2"	"a 5D"	"4"	"3d4.(5D).4s.4p.(3P*)"	"z 5F*"	"4"	9	9		
"438.86075"	"438.860764"	"5.4e+06"	D	"2.91511324"	"5.74025070"	"3d4.4s2"	"a 3P"	"1"	"3d4.(3F1).4s.4p.(3P*)"	"w 5D*"	"1"	3	3		
"439.29847"	"439.298455"	"2.88e+05"	B	"1.00367492"	"3.82599758"	"3d4.4s2"	"a 5D"	"3"	"3d4.(5D).4s.4p.(3P*)"	"z 5F*"	"2"	7	5		
"439.47611"	"439.47601"	"7.e+05"	E	"2.96741996"	"5.78860234"	"3d4.4s2"	"a 3H"	"4"	"3d4.(3G).4s.4p.(3P*)"	"w 5F*"	"3"	9	7		
"439.84718"	"439.84717"	"1.0e+07"	D	"3.01114742"	"5.82994917"	"3d5.(4D).4s"	"b 5D"	"1"	"3d5.(4P).4p"	"u 5P*"	"1"	3	3		
"440.10470"	"440.10464"	"9.8e+06"	D	"3.01279642"	"5.82994917"	"3d5.(4D).4s"	"b 5D"	"2"	"3d5.(4P).4p"	"u 5P*"	"1"	5	3		
"441.15364"	"441.153619"	"6.7e+06"	D	"3.01279642"	"5.82325049"	"3d5.(4D).4s"	"b 5D"	"2"	"3d5.(4P).4p"	"u 5P*"	"2"	5	5		
"441.22002"	"441.219995"	"2.3e+06"	D	"2.98256889"	"5.79260016"	"3d4.4s2"	"a 3H"	"5"	"3d4.(3G).4s.4p.(3P*)"	"w 5F*"	"4"	11	9		
"441.23267"	"441.232659"	"1.3e+07"	D	"3.01329987"	"5.82325049"	"3d5.(4D).4s"	"b 5D"	"3"	"3d5.(4P).4p"	"u 5P*"	"2"	7	5		
"441.34902"	"441.349026"	"9.86e+04"	B	"1.03000806"	"3.83921781"	"3d4.4s2"	"a 5D"	"4"	"3d4.(5D).4s.4p.(3P*)"	"z 5F*"	"3"	9	7		
"441.4235"	"441.42340"	"9.7e+06"	D	"4.7780523"	"7.5867887"	"3d5.(2H).4s"	"a 1H"	"5"	"3d5.(2G1).4p"	"s 3H*"	"6"	11	13		
"441.50947"	"441.50944"	"2.7e+07"	D	"3.55053095"	"6.3587200"	"3d5.(4D).4s"	"a 3D"	"3"	"3d5.(4D).4p"	"w 3P*"	"2"	7	5		
"442.39309"	"442.39310"	"2.7e+07"	D	"3.55614020"	"6.3587200"	"3d5.(4D).4s"	"a 3D"	"2"	"3d5.(4D).4p"	"w 3P*"	"2"	5	5		
"442.53180"	"442.531763"	"5.7e+06"	D	"2.91511324"	"5.71681492"	"3d4.4s2"	"a 3P"	"1"	"3d5.(4P).4p"	"y 3D*"	"2"	3	5		
"442.55207"	"442.55210"	"2.1e+07"	D	"3.01062753"	"5.8122004"	"3d5.(4D).4s"	"b 5D"	"4"	"3d5.(4P).4p"	"u 5P*"	"3"	9	7		
"442.97468"	"442.97464"	"5.5e+06"	D	"3.01329987"	"5.8122004"	"3d5.(4D).4s"	"b 5D"	"3"	"3d5.(4P).4p"	"u 5P*"	"3"	7	7		
"443.11677"	"443.11671"	"2.4e+07"	D	"3.55579538"	"6.3537986"	"3d5.(4D).4s"	"a 3D"	"1"	"3d5.(4D).4p"	"w 3P*"	"1"	3	3		
"443.34107"	"443.34109"	"1.8e+07"	D	"2.87187333"	"5.66846045"	"3d4.4s2"	"a 3P"	"0"	"3d5.(4P).4p"	"y 3P*"	"1"	1	3		
"443.40035"	"443.40036"	"4.9e+07"	D	"5.2553505"	"8.0515637"	"3d4.(3H).4s.4p.(3P*)"	"z 5H*"	"7"	"3d4.4s.5s"	"e 5H"	"7"	15	15		
"444.35149"	"444.351453"	"1.9e+06"	D	"3.00044215"	"5.79067042"	"3d4.4s2"	"a 3H"	"6"	"3d4.(3G).4s.4p.(3P*)"	"w 5F*"	"5"	13	11		
"444.49552"	"444.49549"	"4.5e+07"	D	"3.55579538"	"6.3451195"	"3d5.(4D).4s"	"a 3D"	"1"	"3d5.(4D).4p"	"w 3P*"	"0"	3	1		
"446.09860"	"446.098606"	"8.4e+06"	D	"3.01329987"	"5.79260016"	"3d5.(4D).4s"	"b 5D"	"3"	"3d4.(3G).4s.4p.(3P*)"	"w 5F*"	"4"	7	9		
"446.20251"	"446.20254"	"1.5e+06"	D	"2.70878630"	"5.4874392"	"3d5.(4P).4s"	"a 5P"	"2"	"3d5.(6S).5p"	"w 5P*"	"3"	5	7		
"446.40215"	"446.40226"	"5.6e+06"	D	"3.00997115"	"5.7873809"	"3d5.(4D).4s"	"b 5D"	"0"	"3d4.(3G).4s.4p.(3P*)"	"w 5F*"	"1"	1	3		
"446.59150"	"446.59139"	"4.9e+06"	D	"3.01114742"	"5.7873809"	"3d5.(4D).4s"	"b 5D"	"1"	"3d4.(3G).4s.4p.(3P*)"	"w 5F*"	"1"	3	3		
"446.66018"	"446.660185"	"5.9e+06"	D	"3.01279642"	"5.78860234"	"3d5.(4D).4s"	"b 5D"	"2"	"3d4.(3G).4s.4p.(3P*)"	"w 5F*"	"3"	5	7		
"446.88098"	"446.88101"	"3.7e+06"	D	"3.01279642"	"5.78723069"	"3d5.(4D).4s"	"b 5D"	"2"	"3d4.(3G).4s.4p.(3P*)"	"w 5F*"	"2"	5	5		
"447.662"	"447.66307"	"3.0e+06"	D	"2.88945207"	"5.6590394"	"3d5.(6S).4p"	"z 7P*"	"2"	"3d5.(6S).6s"	"f 7S"	"3"	5	7		
"447.83135"	"447.831369"	"1.3e+06"	D	"2.70991379"	"5.47846032"	"3d5.(4P).4s"	"a 5P"	"1"	"3d5.(6S).5p"	"w 5P*"	"2"	3	5		
"448.15157"	"448.15156"	"1.0e+07"	D	"3.36779583"	"6.13436429"	"3d5.(4P).4s"	"b 3P"	"0"	"3d5.(4P).4p"	"y 3S*"	"1"	1	3		
"448.16175"	"448.16181"	"3.5e+06"	D	"3.55053095"	"6.31703615"	"3d5.(4D).4s"	"a 3D"	"3"	"3d4.(3G).4s.4p.(3P*)"	"w 3F*"	"3"	7	7		
"448.41286"	"448.41285"	"3.0e+07"	D	"3.36940787"	"6.13436429"	"3d5.(4P).4s"	"b 3P"	"1"	"3d5.(4P).4p"	"y 3S*"	"1"	3	3		
"449.181"	"449.176"	"3.9e+07"	D	"3.89035912"	"6.650619"	"3d5.(4F).4s"	"a 5F"	"4"	"3d4.4s.5p"	"s 5D*"	"3"	9	7		
"449.2947"	"449.29909"	"4.4e+06"	D	"2.89953685"	"5.6590394"	"3d5.(6S).4p"	"z 7P*"	"3"	"3d5.(6S).6s"	"f 7S"	"3"	7	7		
"449.31099"	"449.310992"	"3.4e+06"	D	"2.98716595"	"5.74659540"	"3d4.4s2"	"a 3P"	"2"	"3d4.(3F1).4s.4p.(3P*)"	"w 5D*"	"2"	5	5		
"449.35655"	"449.35655"	"4.47e+07"	B	"3.37521461"	"6.13436429"	"3d5.(4P).4s"	"b 3P"	"2"	"3d5.(4P).4p"	"y 3S*"	"1"	5	3		
