obs_wl_vac(nm)	ritz_wl_vac(nm)	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	
"532.4550"	"532.4538"	"1.00e+06"	B	"1.8505957"	"4.1791396"	"3d2.(3F).4s"	"2F"	"5/2"	"3d2.(3F).4p"	"2D*"	"5/2"	6	6		
"533.3271"	"533.3257"	"1.11e+07"	B+	"1.9431497"	"4.2678869"	"3d.4s.(3D).4p"	"4F*"	"3/2"	"3d.4s.(3D).5s"	"4D"	"3/2"	4	4		
"534.0916"	"534.08930"	"1.06e+07"	B+	"1.9535607"	"4.2749739"	"3d.4s.(3D).4p"	"4F*"	"5/2"	"3d.4s.(3D).5s"	"4D"	"5/2"	6	6		
"534.2560"	"534.2539"	"3.8e+07"	B+	"1.9431497"	"4.2638480"	"3d.4s.(3D).4p"	"4F*"	"3/2"	"3d.4s.(3D).5s"	"4D"	"1/2"	4	2		
"534.4478"	"534.4442"	"6.2e+05"	B+	"0.00000000"	"2.3198719"	"3d.4s2"	"2D"	"3/2"	"4s2.4p"	"2P*"	"1/2"	4	2		
"535.0830"	"535.0796"	"5.9e+07"	C+	"1.8505957"	"4.1677126"	"3d2.(3F).4s"	"2F"	"5/2"	"3d2.(3F).4p"	"2D*"	"3/2"	6	4		
"535.11994"	"535.12001"	"4.01e+05"	B+	"0.0208711"	"2.3378131"	"3d.4s2"	"2D"	"5/2"	"4s2.4p"	"2P*"	"3/2"	6	4		
"535.1766"	"535.1751"	"6.8e+06"	B+	"1.9690809"	"4.2857841"	"3d.4s.(3D).4p"	"4F*"	"7/2"	"3d.4s.(3D).5s"	"4D"	"7/2"	8	8		
"535.7283"	"535.7248"	"3.0e+07"	B+	"1.9535607"	"4.2678869"	"3d.4s.(3D).4p"	"4F*"	"5/2"	"3d.4s.(3D).5s"	"4D"	"3/2"	6	4		
"535.7587"	"535.7583"	"5.7e+07"	C+	"1.8649582"	"4.1791396"	"3d2.(3F).4s"	"2F"	"7/2"	"3d2.(3F).4p"	"2D*"	"5/2"	8	6		
"537.6868"	"537.68408"	"3.4e+07"	B	"1.9690809"	"4.2749739"	"3d.4s.(3D).4p"	"4F*"	"7/2"	"3d.4s.(3D).5s"	"4D"	"5/2"	8	6		
"539.2411"	"539.2447"	"5.0e+05"	C+	"1.9865643"	"4.2857841"	"3d.4s.(1D).4p"	"2D*"	"5/2"	"3d.4s.(3D).5s"	"4D"	"7/2"	6	8		
"539.3557"	"539.3561"	"4.2e+07"	B+	"1.9870393"	"4.2857841"	"3d.4s.(3D).4p"	"4F*"	"9/2"	"3d.4s.(3D).5s"	"4D"	"7/2"	10	8		
"541.7667"	"541.7643"	"4.4e+06"	B	"1.9864474"	"4.2749739"	"3d.4s.(3D).4p"	"4D*"	"3/2"	"3d.4s.(3D).5s"	"4D"	"5/2"	4	6		
"541.7920"	"541.7920"	"2.0e+06"	B	"1.9865643"	"4.2749739"	"3d.4s.(1D).4p"	"2D*"	"5/2"	"3d.4s.(3D).5s"	"4D"	"5/2"	6	6		
"542.7058"	"542.7061"	"4.5e+06"	B	"2.0012291"	"4.2857841"	"3d.4s.(3D).4p"	"4D*"	"5/2"	"3d.4s.(3D).5s"	"4D"	"7/2"	6	8		
"543.0930"	"543.0920"	"9.0e+06"	B+	"1.9849552"	"4.2678869"	"3d.4s.(3D).4p"	"4D*"	"1/2"	"3d.4s.(3D).5s"	"4D"	"3/2"	2	4		
"543.4487"	"543.4472"	"5.4e+06"	B	"1.9864474"	"4.2678869"	"3d.4s.(3D).4p"	"4D*"	"3/2"	"3d.4s.(3D).5s"	"4D"	"3/2"	4	4		
"543.4756"	"543.4751"	"9.7e+06"	B+	"1.9865643"	"4.2678869"	"3d.4s.(1D).4p"	"2D*"	"5/2"	"3d.4s.(3D).5s"	"4D"	"3/2"	6	4		
"543.9791"	"543.9777"	"3.4e+06"	B	"1.9957592"	"4.2749739"	"3d.4s.(1D).4p"	"2D*"	"3/2"	"3d.4s.(3D).5s"	"4D"	"5/2"	4	6		
