obs_wl_vac(nm)	ritz_wl_vac(nm)	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	
""	"375.1191039"	"2.9828e+04"	AAA	"10.19880615024"	"[13.504001678]"	"2p"	"2P*"	"1/2"	"12s"	"2S"	"1/2"	2	2		
""	"375.1195789"	"3.5544e+05"	AAA	"10.19881052514816"	"[13.504001867]"	"2s"	"2S"	"1/2"	"12p"	"2P*"	"3/2"	2	4		
""	"375.1196027"	"3.5544e+05"	AAA	"10.19881052514816"	"[13.504001658]"	"2s"	"2S"	"1/2"	"12p"	"2P*"	"1/2"	2	2		
"375.1217"	"375.12244"	"2.8337e+04"	AAA	"10.1988358"	"13.50400193"	"2"	""	""	"12"	""	""	8	288		
""	"375.124223202"	"5.8495e+05"	AAA	"10.19885151459"	"13.50400193582"	"2p"	"2P*"	"3/2"	"12d"	"2D"	"5/2"	4	6		
""	"375.124231149"	"9.7489e+04"	AAA	"10.19885151459"	"13.50400186581"	"2p"	"2P*"	"3/2"	"12d"	"2D"	"3/2"	4	4		
""	"375.1242525"	"5.9661e+04"	AAA	"10.19885151459"	"[13.504001678]"	"2p"	"2P*"	"3/2"	"12s"	"2S"	"1/2"	4	2		
""	"377.1674243"	"6.3659e+05"	AAA	"10.19880615024"	"[13.486051825]"	"2p"	"2P*"	"1/2"	"11d"	"2D"	"3/2"	2	4		
""	"377.1674523"	"3.8791e+04"	AAA	"10.19880615024"	"[13.486051581]"	"2p"	"2P*"	"1/2"	"11s"	"2S"	"1/2"	2	2		
""	"377.1679261"	"4.6164e+05"	AAA	"10.19881052514816"	"[13.486051827]"	"2s"	"2S"	"1/2"	"11p"	"2P*"	"3/2"	2	4		
""	"377.1679574"	"4.6164e+05"	AAA	"10.19881052514816"	"[13.486051554]"	"2s"	"2S"	"1/2"	"11p"	"2P*"	"1/2"	2	2		
"377.1704"	"377.17081"	"4.3972e+04"	AAA	"10.1988358"	"13.48605194"	"2"	""	""	"11"	""	""	8	242		
""	"377.1726189"	"7.6387e+05"	AAA	"10.19885151459"	"[13.486051916]"	"2p"	"2P*"	"3/2"	"11d"	"2D"	"5/2"	4	6		
""	"377.1726294"	"1.2731e+05"	AAA	"10.19885151459"	"[13.486051825]"	"2p"	"2P*"	"3/2"	"11d"	"2D"	"3/2"	4	4		
""	"377.1726573"	"7.7590e+04"	AAA	"10.19885151459"	"[13.486051581]"	"2p"	"2P*"	"3/2"	"11s"	"2S"	"1/2"	4	2		
""	"379.894836051"	"8.5386e+05"	AAA	"10.19880615024"	"[13.46245141908]"	"2p"	"2P*"	"1/2"	"10d"	"2D"	"3/2"	2	4		
""	"379.8948739"	"5.1748e+04"	AAA	"10.19880615024"	"[13.462451094]"	"2p"	"2P*"	"1/2"	"10s"	"2S"	"1/2"	2	2		
""	"379.8953451"	"6.1475e+05"	AAA	"10.19881052514816"	"[13.462451421]"	"2s"	"2S"	"1/2"	"10p"	"2P*"	"3/2"	2	4		
""	"379.8953874"	"6.1476e+05"	AAA	"10.19881052514816"	"[13.462451058]"	"2s"	"2S"	"1/2"	"10p"	"2P*"	"1/2"	2	2		
"379.8987"	"379.89827"	"7.1225e+04"	AAA	"10.1988358"	"13.46245155"	"2"	""	""	"10"	""	""	8	200		
""	"379.900102540"	"1.0246e+06"	AAA	"10.19885151459"	"13.46245154007"	"2p"	"2P*"	"3/2"	"10d"	"2D"	"5/2"	4	6		
""	"379.900116625"	"1.7076e+05"	AAA	"10.19885151459"	"[13.46245141908]"	"2p"	"2P*"	"3/2"	"10d"	"2D"	"3/2"	4	4		
""	"379.9001545"	"1.0351e+05"	AAA	"10.19885151459"	"[13.462451094]"	"2p"	"2P*"	"3/2"	"10s"	"2S"	"1/2"	4	2		
""	"383.6443947"	"1.1836e+06"	AAA	"10.19880615024"	"[13.430554096]"	"2p"	"2P*"	"1/2"	"9d"	"2D"	"3/2"	2	4		
""	"383.6444479"	"7.1201e+04"	AAA	"10.19880615024"	"[13.430553648]"	"2p"	"2P*"	"1/2"	"9s"	"2S"	"1/2"	2	2		
""	"383.6449138"	"8.4384e+05"	AAA	"10.19881052514816"	"[13.430554098]"	"2s"	"2S"	"1/2"	"9p"	"2P*"	"3/2"	2	4		
""	"383.6449729"	"8.4385e+05"	AAA	"10.19881052514816"	"[13.430553600]"	"2s"	"2S"	"1/2"	"9p"	"2P*"	"1/2"	2	2		
"383.6485"	"383.64789"	"1.2156e+05"	AAA	"10.1988358"	"13.43055424"	"2"	""	""	"9"	""	""	8	162		
""	"383.6497603"	"1.4203e+06"	AAA	"10.19885151459"	"[13.430554262]"	"2p"	"2P*"	"3/2"	"9d"	"2D"	"5/2"	4	6		
""	"383.6497800"	"2.3671e+05"	AAA	"10.19885151459"	"[13.430554096]"	"2p"	"2P*"	"3/2"	"9d"	"2D"	"3/2"	4	4		
""	"383.6498332"	"1.4242e+05"	AAA	"10.19885151459"	"[13.430553648]"	"2p"	"2P*"	"3/2"	"9s"	"2S"	"1/2"	4	2		
""	"389.012183558"	"1.7103e+06"	AAA	"10.19880615024"	"13.38596078636"	"2p"	"2P*"	"1/2"	"8d"	"2D"	"3/2"	2	4		
""	"389.012261516"	"1.0180e+05"	AAA	"10.19880615024"	"13.38596014765"	"2p"	"2P*"	"1/2"	"8s"	"2S"	"1/2"	2	2		
""	"389.012717403"	"1.2025e+06"	AAA	"10.19881052514816"	"[13.38596078751]"	"2s"	"2S"	"1/2"	"8p"	"2P*"	"3/2"	2	4		
""	"389.012803918"	"1.2026e+06"	AAA	"10.19881052514816"	"[13.38596007869]"	"2s"	"2S"	"1/2"	"8p"	"2P*"	"1/2"	2	2		
"389.0166"	"389.01577"	"2.2148e+05"	AAA	"10.1988358"	"13.38596103"	"2"	""	""	"8"	""	""	8	128		
""	"389.017691799"	"2.0523e+06"	AAA	"10.19885151459"	"13.385961022639"	"2p"	"2P*"	"3/2"	"8d"	"2D"	"5/2"	4	6		
""	"389.017720639"	"3.4205e+05"	AAA	"10.19885151459"	"13.38596078636"	"2p"	"2P*"	"3/2"	"8d"	"2D"	"3/2"	4	4		
""	"389.017798599"	"2.0363e+05"	AAA	"10.19885151459"	"13.38596014765"	"2p"	"2P*"	"3/2"	"8s"	"2S"	"1/2"	4	2		
