obs_wl_vac(nm)	ritz_wl_vac(nm)	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	
""	"3460.696"	"1.56e+06"	D+	"13.2709052"	"13.6291690"	"2s2.2p2.(3P).4p"	"4P*"	"5/2"	"2s2.2p2.(3P).5s"	"4P"	"5/2"	6	6		
""	"3475.723"	"2.56e+06"	D+	"13.3215593"	"13.6782741"	"2s2.2p2.(3P).4p"	"4S*"	"3/2"	"2s2.2p2.(3P).4d"	"4P"	"3/2"	4	4		
""	"3476.771"	"7.4e+03"	C	"12.0001429"	"12.3567502"	"2s2.2p2.(3P).3p"	"2D*"	"3/2"	"2s2.2p2.(1D).3s"	"2D"	"3/2"	4	4		
""	"3477.003"	"9.17e+05"	D+	"13.2638891"	"13.6204726"	"2s2.2p2.(3P).4p"	"4P*"	"1/2"	"2s2.2p2.(3P).5s"	"4P"	"3/2"	2	4		
""	"3477.357"	"6.1e+02"	C	"12.0001429"	"12.3566901"	"2s2.2p2.(3P).3p"	"2D*"	"3/2"	"2s2.2p2.(1D).3s"	"2D"	"5/2"	4	6		
""	"3495.907"	"2.89e+05"	D+	"13.2658173"	"13.6204726"	"2s2.2p2.(3P).4p"	"4P*"	"3/2"	"2s2.2p2.(3P).5s"	"4P"	"3/2"	4	4		
""	"3498.261"	"2.65e+06"	C	"13.3392701"	"13.6936867"	"2s2.2p2.(3P).4p"	"2P*"	"1/2"	"2s2.2p2.(3P).4d"	"2D"	"3/2"	2	4		
""	"3503.422"	"2.50e+06"	D+	"13.3215593"	"13.6754539"	"2s2.2p2.(3P).4p"	"4S*"	"3/2"	"2s2.2p2.(3P).4d"	"4P"	"5/2"	4	6		
""	"3505.166"	"1.89e+06"	D+	"13.2889721"	"13.6426905"	"2s2.2p2.(3P).4p"	"2D*"	"3/2"	"2s2.2p2.(3P).5s"	"2P"	"1/2"	4	2		
""	"3507.876"	"1.70e+06"	D+	"13.2976904"	"13.6511356"	"2s2.2p2.(3P).4p"	"2D*"	"5/2"	"2s2.2p2.(3P).5s"	"2P"	"3/2"	6	4		
""	"3518.697"	"3.13e+06"	C	"13.3442064"	"13.6965647"	"2s2.2p2.(3P).4p"	"2P*"	"3/2"	"2s2.2p2.(3P).4d"	"2D"	"5/2"	4	6		
