obs_wl_vac(nm)	ritz_wl_vac(nm)	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	
"156.133893"	"156.133924"	"2.93e+07"	A	"0.0053825826"	"7.94627046"	"2s2.2p2"	"3P"	"2"	"2s.2p3"	"3D*"	"2"	5	5		
"156.1340"	"156.136592"	"3.25e+06"	A	"0.0053825826"	"7.94613476"	"2s2.2p2"	"3P"	"2"	"2s.2p3"	"3D*"	"1"	5	3		
"156.143727"	"156.143734"	"1.17e+08"	A	"0.0053825826"	"7.945771557"	"2s2.2p2"	"3P"	"2"	"2s.2p3"	"3D*"	"3"	5	7		
"160.0818"	"160.081744"	"3.6e+05"	C	"2.6840136"	"10.42906912"	"2s2.2p2"	"1S"	"0"	"2s2.2p.4d"	"3P*"	"1"	1	3		
"160.29709"	"160.297211"	"4.5e+07"	B	"2.6840136"	"10.41865840"	"2s2.2p2"	"1S"	"0"	"2s2.2p.4d"	"1P*"	"1"	1	3		
"160.6962"	"160.696071"	"5.3e+06"	C	"2.6840136"	"10.3994604"	"2s2.2p2"	"1S"	"0"	"2s2.2p.5s"	"1P*"	"1"	1	3		
"160.8447"	"160.843780"	"1.7e+06"	C	"2.6840136"	"10.39237505"	"2s2.2p2"	"1S"	"0"	"2s2.2p.4d"	"3D*"	"1"	1	3		
"161.3375"	"161.337599"	"3.6e+04"	B	"0.0000000000"	"7.68476777"	"2s2.2p2"	"3P"	"0"	"2s2.2p.3s"	"1P*"	"1"	1	3		
"161.3809"	"161.380343"	"2.8e+04"	B	"0.0020354130"	"7.68476777"	"2s2.2p2"	"3P"	"1"	"2s2.2p.3s"	"1P*"	"1"	3	3		
"161.4522"	"161.450683"	"3.0e+04"	B	"0.0053825826"	"7.68476777"	"2s2.2p2"	"3P"	"2"	"2s2.2p.3s"	"1P*"	"1"	5	3		
"165.626674"	"165.626662"	"8.7e+07"	A	"0.0020354130"	"7.48779869"	"2s2.2p2"	"3P"	"1"	"2s2.2p.3s"	"3P*"	"2"	3	5		
"165.692821"	"165.692784"	"1.16e+08"	A	"0.0000000000"	"7.48277598"	"2s2.2p2"	"3P"	"0"	"2s2.2p.3s"	"3P*"	"1"	1	3		
"165.700751"	"165.700753"	"2.61e+08"	A	"0.0053825826"	"7.48779869"	"2s2.2p2"	"3P"	"2"	"2s2.2p.3s"	"3P*"	"2"	5	5		
"165.737863"	"165.737867"	"8.7e+07"	A	"0.0020354130"	"7.48277598"	"2s2.2p2"	"3P"	"1"	"2s2.2p.3s"	"3P*"	"1"	3	3		
"165.790661"	"165.790654"	"3.47e+08"	A	"0.0020354130"	"7.48039414"	"2s2.2p2"	"3P"	"1"	"2s2.2p.3s"	"3P*"	"0"	3	1		
"165.812045"	"165.812058"	"1.44e+08"	A	"0.0053825826"	"7.48277598"	"2s2.2p2"	"3P"	"2"	"2s2.2p.3s"	"3P*"	"1"	5	3		
""	"173.398038"	"1.5e+04"	D	"2.6840136"	"9.83427899"	"2s2.2p2"	"1S"	"0"	"2s2.2p.3d"	"3P*"	"1"	1	3		
"175.18271"	"175.182690"	"8.4e+07"	B+	"2.6840136"	"9.76143658"	"2s2.2p2"	"1S"	"0"	"2s2.2p.3d"	"1P*"	"1"	1	3		
"176.3906"	"176.390897"	"2.4e+06"	C	"2.6840136"	"9.71295903"	"2s2.2p2"	"1S"	"0"	"2s2.2p.4s"	"1P*"	"1"	1	3		
"176.5373"	"176.536584"	"8.e+05"	D	"2.6840136"	"9.70715841"	"2s2.2p2"	"1S"	"0"	"2s2.2p.3d"	"3D*"	"1"	1	3		
""	"177.089119"	"1.1e+04"	C	"2.6840136"	"9.685245529"	"2s2.2p2"	"1S"	"0"	"2s2.2p.4s"	"3P*"	"1"	1	3		
"193.090540"	"193.090544"	"3.39e+08"	A	"1.2637284"	"7.68476777"	"2s2.2p2"	"1D"	"2"	"2s2.2p.3s"	"1P*"	"1"	5	3		
