obs_wl_vac(nm)	ritz_wl_vac(nm)	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	
"535.66534"	"535.66515"	"3.35e+05"	C+	"18.70407118"	"21.01865519"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<3/2>).5d"	"2[5/2]*"	"3"	5	7		
"535.68288"	"535.68283"	"1.18e+05"	C	"18.70407118"	"21.01857880"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<3/2>).5d"	"2[5/2]*"	"2"	5	5		
"536.19179"	"536.19145"	"1.89e+05"	C	"18.70407118"	"21.01638327"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<3/2>).5d"	"2[3/2]*"	"2"	5	5		
"536.37246"	"536.37188"	"6.9e+04"	C	"18.70407118"	"21.01560547"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<3/2>).5d"	"2[7/2]*"	"3"	5	7		
"536.77092"	"536.77121"	"8.7e+04"	C	"18.70407118"	"21.01388581"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<3/2>).5d"	"2[1/2]*"	"1"	5	3		
"537.6470"	"537.64701"	"6.44e+05"	C+	"18.71137667"	"21.01742872"	"2s2.2p5.(2P*<3/2>).3p"	"2[1/2]"	"0"	"2s2.2p5.(2P*<3/2>).5d"	"2[3/2]*"	"1"	1	3		
"538.47425"	"538.47430"	"1.80e+05"	C	"18.71137667"	"21.01388581"	"2s2.2p5.(2P*<3/2>).3p"	"2[1/2]"	"0"	"2s2.2p5.(2P*<3/2>).5d"	"2[1/2]*"	"1"	1	3		
"540.20631"	"540.20632"	"9.00e+05"	B+	"16.67082693"	"18.96595369"	"2s2.2p5.(2P*<3/2>).3s"	"2[3/2]*"	"1"	"2s2.2p5.(2P*<1/2>).3p"	"2[1/2]"	"0"	3	1		
"541.41537"	"541.41528"	"3.01e+05"	C+	"18.72638145"	"21.01638327"	"2s2.2p5.(2P*<1/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<3/2>).5d"	"2[3/2]*"	"2"	3	5		
"542.00647"	"542.00639"	"3.78e+05"	C	"18.72638145"	"21.01388581"	"2s2.2p5.(2P*<1/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<3/2>).5d"	"2[1/2]*"	"1"	3	3		
"542.1662"	"542.16605"	"4.33e+05"	C	"18.72638145"	"21.01321219"	"2s2.2p5.(2P*<1/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<3/2>).5d"	"2[1/2]*"	"0"	3	1		
"543.51616"	"543.51602"	"2.83e+05"	B+	"18.38162323"	"20.66277398"	"2s2.2p5.(2P*<3/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<1/2>).5s"	"2[1/2]*"	"1"	3	3		
