obs_wl_vac(nm)	ritz_wl_vac(nm)	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	
"578.1987"	"578.1987"	"2.97e+05"	D	"4.9200852"	"7.0644034"	"3s2.3p.4s"	"3P*"	"0"	"3s2.3p.5p"	"3D"	"1"	1	3		
"579.4677"	"579.4679"	"3.83e+05"	E	"4.9296471"	"7.0692685"	"3s2.3p.4s"	"3P*"	"1"	"3s2.3p.5p"	"3D"	"2"	3	5		
"579.9467"	"579.9464"	"2.53e+05"	D	"4.9537952"	"7.0916515"	"3s2.3p.4s"	"3P*"	"2"	"3s2.3p.5p"	"3D"	"3"	5	7		
""	"580.7885"	"2.12e+05"	E	"4.9296471"	"7.0644034"	"3s2.3p.4s"	"3P*"	"1"	"3s2.3p.5p"	"3D"	"1"	3	3		
""	"586.0825"	"1.24e+05"	E	"4.9537952"	"7.0692685"	"3s2.3p.4s"	"3P*"	"2"	"3s2.3p.5p"	"3D"	"2"	5	5		
""	"587.4335"	"1.36e+04"	E	"4.9537952"	"7.0644034"	"3s2.3p.4s"	"3P*"	"2"	"3s2.3p.5p"	"3D"	"1"	5	3		
"595.0193"	"595.0189"	"2.22e+06"	C	"5.0823459"	"7.1660476"	"3s2.3p.4s"	"1P*"	"1"	"3s2.3p.5p"	"1D"	"2"	3	5		
"633.3705"	"633.3707"	"1.0e+04"	E	"5.0823459"	"7.0398757"	"3s2.3p.4s"	"1P*"	"1"	"3s2.3p.5p"	"1P"	"1"	3	3		
""	"652.053"	"5.9e+05"	D	"5.9537304"	"7.855173"	"3s2.3p.4p"	"3D"	"1"	"3s2.3p.7d"	"1D*"	"2"	3	5		
""	"652.8585"	"2.74e-02"	D	"0.0095610"	"1.9086586"	"3s2.3p2"	"3P"	"1"	"3s2.3p2"	"1S"	"0"	3	1	M1	
""	"655.569"	"1.1e+05"	E	"5.9639280"	"7.855173"	"3s2.3p.4p"	"3D"	"2"	"3s2.3p.7d"	"1D*"	"2"	5	5		
"655.7273"	"655.7273"	"6.9e+05"	D	"5.9840096"	"7.8747985"	"3s2.3p.4p"	"3D"	"3"	"3s2.3p.7d"	"3F*"	"4"	7	9		
""	"656.238"	"6.0e+05"	D	"5.9639280"	"7.853246"	"3s2.3p.4p"	"3D"	"2"	"3s2.3p.7d"	"3F*"	"3"	5	7		
""	"659.1431"	"7.75e-04"	D	"0.0276679"	"1.9086586"	"3s2.3p2"	"3P"	"2"	"3s2.3p2"	"1S"	"0"	5	1	E2	
""	"662.605"	"2.9e+03"	E	"5.9840096"	"7.855173"	"3s2.3p.4p"	"3D"	"3"	"3s2.3p.7d"	"1D*"	"2"	7	5		
""	"663.288"	"7.3e+04"	E	"5.9840096"	"7.853246"	"3s2.3p.4p"	"3D"	"3"	"3s2.3p.7d"	"3F*"	"3"	7	7		
"672.3709"	"672.3704"	"3.4e+06"	D	"5.8624764"	"7.7064630"	"3s2.3p.4p"	"1P"	"1"	"3s2.3p.6d"	"1D*"	"2"	3	5		
"697.8447"	"697.844"	"3.26e+06"	D	"5.9537304"	"7.730406"	"3s2.3p.4p"	"3D"	"1"	"3s2.3p.6d"	"3F*"	"2"	3	5		
"700.5498"	"700.5501"	"3.42e+06"	D+	"5.9639280"	"7.7337400"	"3s2.3p.4p"	"3D"	"2"	"3s2.3p.6d"	"3F*"	"3"	5	7		
"700.7815"	"700.781"	"3.83e+06"	D+	"5.9840096"	"7.753238"	"3s2.3p.4p"	"3D"	"3"	"3s2.3p.6d"	"3F*"	"4"	7	9		
""	"701.872"	"5.96e+05"	E	"5.9639280"	"7.730406"	"3s2.3p.4p"	"3D"	"2"	"3s2.3p.6d"	"3F*"	"2"	5	5		
""	"708.5903"	"4.13e+05"	E	"5.9840096"	"7.7337400"	"3s2.3p.4p"	"3D"	"3"	"3s2.3p.6d"	"3F*"	"3"	7	7		
""	"709.943"	"1.62e+04"	E	"5.9840096"	"7.730406"	"3s2.3p.4p"	"3D"	"3"	"3s2.3p.6d"	"3F*"	"2"	7	5		
"719.556"	"719.554"	"7.17e+05"	E	"6.0787337"	"7.801805"	"3s2.3p.4p"	"3P"	"0"	"3s2.3p.6d"	"3D*"	"1"	1	3		
""	"721.230"	"5.35e+05"	E	"6.0827393"	"7.801805"	"3s2.3p.4p"	"3P"	"1"	"3s2.3p.6d"	"3D*"	"1"	3	3		
""	"727.404"	"1.25e+06"	D	"6.0986113"	"7.803087"	"3s2.3p.4p"	"3P"	"2"	"3s2.3p.6d"	"3D*"	"3"	5	7		
""	"727.951"	"3.46e+04"	E	"6.0986113"	"7.801805"	"3s2.3p.4p"	"3P"	"2"	"3s2.3p.6d"	"3D*"	"1"	5	3		
""	"729.161"	"9.33e+05"	E	"6.0827393"	"7.783107"	"3s2.3p.4p"	"3P"	"1"	"3s2.3p.6d"	"3D*"	"2"	3	5		
""	"736.032"	"3.02e+05"	E	"6.0986113"	"7.783107"	"3s2.3p.4p"	"3P"	"2"	"3s2.3p.6d"	"3D*"	"2"	5	5		
"768.2381"	"768.2380"	"4.62e+06"	C+	"5.8624764"	"7.4763538"	"3s2.3p.4p"	"1P"	"1"	"3s2.3p.5d"	"1D*"	"2"	3	5		
"774.484"	"774.485"	"5.34e+06"	C	"6.206004"	"7.806865"	"3s2.3p.3d"	"3F*"	"4"	"3s2.3p.(2P*<3/2>).6f"	"2[9/2]"	"5"	9	11		
"792.0564"	"792.0562"	"5.22e+06"	C+	"5.9537304"	"7.5190764"	"3s2.3p.4p"	"3D"	"1"	"3s2.3p.5d"	"3F*"	"2"	3	5		
""	"792.803"	"2.08e+06"	D	"6.2226912"	"7.786562"	"3s2.3p.4p"	"1D"	"2"	"3s2.3p.6d"	"1F*"	"3"	5	7		
"793.4531"	"793.4530"	"5.13e+06"	C+	"5.9639280"	"7.5265183"	"3s2.3p.4p"	"3D"	"2"	"3s2.3p.5d"	"3F*"	"3"	5	7		
"794.6186"	"794.6186"	"5.75e+06"	B	"5.9840096"	"7.5443078"	"3s2.3p.4p"	"3D"	"3"	"3s2.3p.5d"	"3F*"	"4"	7	9		
"797.2498"	"797.2499"	"7.11e+05"	C	"5.9639280"	"7.5190764"	"3s2.3p.4p"	"3D"	"2"	"3s2.3p.5d"	"3F*"	"2"	5	5		
""	"800.889"	"9.20e+04"	E	"6.2611819"	"7.809264"	"3s2.3p.3d"	"3P*"	"2"	"3s2.3p.(2P*<3/2>).6f"	"2[3/2]"	"1"	5	3		
""	"801.059"	"9.77e+05"	E	"6.0787337"	"7.626487"	"3s2.3p.4p"	"3P"	"0"	"3s2.3p.5d"	"3D*"	"1"	1	3		
""	"803.137"	"7.26e+05"	E	"6.0827393"	"7.626487"	"3s2.3p.4p"	"3P"	"1"	"3s2.3p.5d"	"3D*"	"1"	3	3		
"803.7829"	"803.7828"	"8.11e+05"	D	"5.9840096"	"7.5265183"	"3s2.3p.4p"	"3D"	"3"	"3s2.3p.5d"	"3F*"	"3"	7	7		
""	"805.181"	"1.36e+06"	D	"6.2694342"	"7.809264"	"3s2.3p.3d"	"3P*"	"1"	"3s2.3p.(2P*<3/2>).6f"	"2[3/2]"	"1"	3	3		
""	"807.281"	"1.29e+06"	D	"6.0827393"	"7.618564"	"3s2.3p.4p"	"3P"	"1"	"3s2.3p.5d"	"3D*"	"2"	3	5		
""	"807.3503"	"1.72e+06"	D	"6.0986113"	"7.6343040"	"3s2.3p.4p"	"3P"	"2"	"3s2.3p.5d"	"3D*"	"3"	5	7		
""	"807.525"	"1.80e+06"	D	"6.273903"	"7.809264"	"3s2.3p.3d"	"3P*"	"0"	"3s2.3p.(2P*<3/2>).6f"	"2[3/2]"	"1"	1	3		
""	"807.6795"	"3.16e+04"	E	"5.9840096"	"7.5190764"	"3s2.3p.4p"	"3D"	"3"	"3s2.3p.5d"	"3F*"	"2"	7	5		
"809.5466"	"809.5458"	"1.5e+06"	D	"5.8624764"	"7.3940044"	"3s2.3p.4p"	"1P"	"1"	"3s2.3p.(2P*<3/2>).6s<1/2>"	"(3/2,1/2)*"	"1"	3	3		
""	"811.481"	"4.69e+04"	E	"6.0986113"	"7.626487"	"3s2.3p.4p"	"3P"	"2"	"3s2.3p.5d"	"3D*"	"1"	5	3		
""	"815.711"	"4.16e+05"	E	"6.0986113"	"7.618564"	"3s2.3p.4p"	"3P"	"2"	"3s2.3p.5d"	"3D*"	"2"	5	5		
""	"835.6015"	"3.40e+05"	D	"6.2226912"	"7.7064630"	"3s2.3p.4p"	"1D"	"2"	"3s2.3p.6d"	"1D*"	"2"	5	5		
"865.0838"	"865.084"	"9.12e+06"	C	"6.206004"	"7.639208"	"3s2.3p.3d"	"3F*"	"4"	"3s2.3p.(2P*<3/2>).5f"	"2[9/2]"	"5"	9	11		
""	"868.2464"	"1.9e+04"	E	"5.8624764"	"7.2904604"	"3s2.3p.4p"	"1P"	"1"	"3s2.3p.4d"	"1P*"	"1"	3	3		
""	"890.167"	"3.42e+06"	D+	"6.2226912"	"7.615510"	"3s2.3p.4p"	"1D"	"2"	"3s2.3p.5d"	"1F*"	"3"	5	7		
""	"897.060"	"1.55e+05"	E	"6.2611819"	"7.643299"	"3s2.3p.3d"	"3P*"	"2"	"3s2.3p.(2P*<3/2>).5f"	"2[3/2]"	"1"	5	3		
""	"902.449"	"2.29e+06"	D	"6.2694342"	"7.643299"	"3s2.3p.3d"	"3P*"	"1"	"3s2.3p.(2P*<3/2>).5f"	"2[3/2]"	"1"	3	3		
""	"905.394"	"3.01e+06"	D+	"6.273903"	"7.643299"	"3s2.3p.3d"	"3P*"	"0"	"3s2.3p.(2P*<3/2>).5f"	"2[3/2]"	"1"	1	3		
""	"939.600"	"8.95e+05"	E	"6.1247785"	"7.444321"	"3s2.3p.4p"	"3S"	"1"	"3s2.3p.nd"	"a 3P*"	"0"	3	1		
"941.6089"	"941.6082"	"2.26e+07"	C+	"5.0823459"	"6.3990739"	"3s2.3p.4s"	"1P*"	"1"	"3s2.3p.4p"	"1S"	"0"	3	1		
""	"942.4371"	"8.86e+05"	D	"6.1247785"	"7.4403485"	"3s2.3p.4p"	"3S"	"1"	"3s2.3p.nd"	"a 3P*"	"1"	3	3		
""	"950.7813"	"8.63e+05"	D	"6.1247785"	"7.4288029"	"3s2.3p.4p"	"3S"	"1"	"3s2.3p.nd"	"a 3P*"	"2"	3	5		
""	"988.9758"	"5.67e+05"	D	"6.2226912"	"7.4763538"	"3s2.3p.4p"	"1D"	"2"	"3s2.3p.5d"	"1D*"	"2"	5	5		
""	"997.1865"	"8.54e+05"	D	"6.0787337"	"7.3220738"	"3s2.3p.4p"	"3P"	"0"	"3s2.3p.4d"	"3D*"	"1"	1	3		
""	"1000.4095"	"6.34e+05"	D	"6.0827393"	"7.3220738"	"3s2.3p.4p"	"3P"	"1"	"3s2.3p.4d"	"3D*"	"1"	3	3		
""	"1002.849"	"1.13e+06"	D	"6.0827393"	"7.319059"	"3s2.3p.4p"	"3P"	"1"	"3s2.3p.4d"	"3D*"	"2"	3	5		
""	"1007.109"	"1.49e+06"	D+	"6.0986113"	"7.329702"	"3s2.3p.4p"	"3P"	"2"	"3s2.3p.4d"	"3D*"	"3"	5	7		
""	"1013.3878"	"4.07e+04"	E	"6.0986113"	"7.3220738"	"3s2.3p.4p"	"3P"	"2"	"3s2.3p.4d"	"3D*"	"1"	5	3		
""	"1015.891"	"3.63e+05"	D	"6.0986113"	"7.319059"	"3s2.3p.4p"	"3P"	"2"	"3s2.3p.4d"	"3D*"	"2"	5	5		
""	"1029.1764"	"7.01e+05"	C+	"4.9200852"	"6.1247785"	"3s2.3p.4s"	"3P*"	"0"	"3s2.3p.4p"	"3S"	"1"	1	3		
""	"1031.602"	"2.32e+06"	D+	"6.3990739"	"7.600934"	"3s2.3p.4p"	"1S"	"0"	"3s2.3p.5d"	"1P*"	"1"	1	3		
"1037.4111"	"1037.4106"	"4.01e+06"	C+	"4.9296471"	"6.1247785"	"3s2.3p.4s"	"3P*"	"1"	"3s2.3p.4p"	"3S"	"1"	3	3		
"1058.8041"	"1058.8042"	"1.78e+07"	B	"4.9537952"	"6.1247785"	"3s2.3p.4s"	"3P*"	"2"	"3s2.3p.4p"	"3S"	"1"	5	3		
"1060.6336"	"1060.6330"	"5.21e+06"	C+	"4.9296471"	"6.0986113"	"3s2.3p.4s"	"3P*"	"1"	"3s2.3p.4p"	"3P"	"2"	3	5		
"1066.3896"	"1066.3893"	"9.27e+06"	C+	"4.9200852"	"6.0827393"	"3s2.3p.4s"	"3P*"	"0"	"3s2.3p.4p"	"3P"	"1"	1	3		
""	"1069.2645"	"1.45e+07"	C+	"5.9537304"	"7.1132583"	"3s2.3p.4p"	"3D"	"1"	"3s2.3p.4d"	"3F*"	"2"	3	5		
"1069.7181"	"1069.7181"	"1.53e+07"	C+	"5.9639280"	"7.1229641"	"3s2.3p.4p"	"3D"	"2"	"3s2.3p.4d"	"3F*"	"3"	5	7		
"1073.0347"	"1073.0345"	"1.70e+07"	B	"5.9840096"	"7.1394636"	"3s2.3p.4p"	"3D"	"3"	"3s2.3p.4d"	"3F*"	"4"	7	9		
"1075.2329"	"1075.2323"	"1.03e+07"	C+	"4.9296471"	"6.0827393"	"3s2.3p.4s"	"3P*"	"1"	"3s2.3p.4p"	"3P"	"1"	3	3		
"1078.7504"	"1078.7517"	"2.61e+06"	D+	"5.9639280"	"7.1132583"	"3s2.3p.4p"	"3D"	"2"	"3s2.3p.4d"	"3F*"	"2"	5	5		
"1078.9811"	"1078.9804"	"2.48e+07"	C+	"4.9296471"	"6.0787337"	"3s2.3p.4s"	"3P*"	"1"	"3s2.3p.4p"	"3P"	"0"	3	1		
"1083.0057"	"1083.0054"	"1.97e+07"	B	"4.9537952"	"6.0986113"	"3s2.3p.4s"	"3P*"	"2"	"3s2.3p.4p"	"3P"	"2"	5	5		
"1084.6824"	"1084.6828"	"1.88e+07"	C+	"5.8624764"	"7.0055221"	"3s2.3p.4p"	"1P"	"1"	"3s2.3p.4d"	"1D*"	"2"	3	5		
"1087.2518"	"1087.2514"	"2.18e+07"	B	"5.0823459"	"6.2226912"	"3s2.3p.4s"	"1P*"	"1"	"3s2.3p.4p"	"1D"	"2"	3	5		
"1088.5783"	"1088.5790"	"1.82e+06"	D+	"5.9840096"	"7.1229641"	"3s2.3p.4p"	"3D"	"3"	"3s2.3p.4d"	"3F*"	"3"	7	7		
""	"1097.9353"	"7.00e+04"	E	"5.9840096"	"7.1132583"	"3s2.3p.4p"	"3D"	"3"	"3s2.3p.4d"	"3F*"	"2"	7	5		
"1098.2315"	"1098.2315"	"5.05e+06"	C+	"4.9537952"	"6.0827393"	"3s2.3p.4s"	"3P*"	"2"	"3s2.3p.4p"	"3P"	"1"	5	3		
""	"1099.4424"	"1.00e+00"	C	"0.7809579"	"1.9086586"	"3s2.3p2"	"1D"	"2"	"3s2.3p2"	"1S"	"0"	5	1	E2	
""	"1148.896"	"5.34e+06"	C	"6.2226912"	"7.301851"	"3s2.3p.4p"	"1D"	"2"	"3s2.3p.4d"	"1F*"	"3"	5	7		
""	"1150.666"	"2.77e+05"	E	"6.2611819"	"7.338682"	"3s2.3p.3d"	"3P*"	"2"	"3s2.3p.(2P*<3/2>).4f"	"2[3/2]"	"1"	5	3		
""	"1159.546"	"4.06e+06"	C	"6.2694342"	"7.338682"	"3s2.3p.3d"	"3P*"	"1"	"3s2.3p.(2P*<3/2>).4f"	"2[3/2]"	"1"	3	3		
""	"1164.413"	"5.35e+06"	C	"6.273903"	"7.338682"	"3s2.3p.3d"	"3P*"	"0"	"3s2.3p.(2P*<3/2>).4f"	"2[3/2]"	"1"	1	3		
""	"1189.3738"	"6.62e+04"	D	"5.0823459"	"6.1247785"	"3s2.3p.4s"	"1P*"	"1"	"3s2.3p.4p"	"3S"	"1"	3	3		
"1198.747"	"1198.7478"	"1.40e+07"	B	"4.9296471"	"5.9639280"	"3s2.3p.4s"	"3P*"	"1"	"3s2.3p.4p"	"3D"	"2"	3	5		
"1199.485"	"1199.4850"	"1.04e+07"	C+	"4.9200852"	"5.9537304"	"3s2.3p.4s"	"3P*"	"0"	"3s2.3p.4p"	"3D"	"1"	1	3		
"1203.480"	"1203.4796"	"1.73e+07"	B	"4.9537952"	"5.9840096"	"3s2.3p.4s"	"3P*"	"2"	"3s2.3p.4p"	"3D"	"3"	5	7		
"1210.684"	"1210.6847"	"6.10e+06"	C+	"4.9296471"	"5.9537304"	"3s2.3p.4s"	"3P*"	"1"	"3s2.3p.4p"	"3D"	"1"	3	3		
""	"1219.9983"	"1.65e+03"	E	"5.0823459"	"6.0986113"	"3s2.3p.4s"	"1P*"	"1"	"3s2.3p.4p"	"3P"	"2"	3	5		
"1227.404"	"1227.4050"	"3.20e+06"	C+	"4.9537952"	"5.9639280"	"3s2.3p.4s"	"3P*"	"2"	"3s2.3p.4p"	"3D"	"2"	5	5		
""	"1239.3544"	"1.55e+05"	D+	"5.0823459"	"6.0827393"	"3s2.3p.4s"	"1P*"	"1"	"3s2.3p.4p"	"3P"	"1"	3	3		
""	"1239.9224"	"3.01e+05"	C+	"4.9537952"	"5.9537304"	"3s2.3p.4s"	"3P*"	"2"	"3s2.3p.4p"	"3D"	"1"	5	3		
""	"1244.3367"	"4.85e+04"	E	"5.0823459"	"6.0787337"	"3s2.3p.4s"	"1P*"	"1"	"3s2.3p.4p"	"3P"	"0"	3	1		
""	"1303.309"	"7.60e+06"	D	"6.0827393"	"7.034043"	"3s2.3p.4p"	"3P"	"1"	"3s2.3p.4d"	"3P*"	"0"	3	1		
""	"1303.449"	"2.53e+06"	D	"6.0787337"	"7.029935"	"3s2.3p.4p"	"3P"	"0"	"3s2.3p.4d"	"3P*"	"1"	1	3		
""	"1308.961"	"1.88e+06"	D	"6.0827393"	"7.029935"	"3s2.3p.4p"	"3P"	"1"	"3s2.3p.4d"	"3P*"	"1"	3	3		
""	"1310.5641"	"1.87e+06"	D+	"6.0827393"	"7.0287762"	"3s2.3p.4p"	"3P"	"1"	"3s2.3p.4d"	"3P*"	"2"	3	5		
""	"1315.6340"	"3.04e+04"	D	"4.9200852"	"5.8624764"	"3s2.3p.4s"	"3P*"	"0"	"3s2.3p.4p"	"1P"	"1"	1	3		
"1318.050"	"1318.0492"	"1.18e+07"	C+	"5.8624764"	"6.8031408"	"3s2.3p.4p"	"1P"	"1"	"3s2.3p.5s"	"1P*"	"1"	3	3		
""	"1329.1198"	"4.61e+05"	C	"4.9296471"	"5.8624764"	"3s2.3p.4s"	"3P*"	"1"	"3s2.3p.4p"	"1P"	"1"	3	3		
""	"1331.268"	"2.97e+06"	D+	"6.0986113"	"7.029935"	"3s2.3p.4p"	"3P"	"2"	"3s2.3p.4d"	"3P*"	"1"	5	3		
""	"1332.9271"	"5.33e+06"	C	"6.0986113"	"7.0287762"	"3s2.3p.4p"	"3P"	"2"	"3s2.3p.4d"	"3P*"	"2"	5	5		
""	"1340.106"	"3.70e+05"	D	"6.7181165"	"7.643299"	"3s2.3p.3d"	"3D*"	"1"	"3s2.3p.(2P*<3/2>).5f"	"2[3/2]"	"1"	3	3		
""	"1343.676"	"1.23e+05"	E	"6.7205746"	"7.643299"	"3s2.3p.3d"	"3D*"	"2"	"3s2.3p.(2P*<3/2>).5f"	"2[3/2]"	"1"	5	3		
""	"1361.0633"	"1.35e+03"	E	"6.1807152"	"7.0916515"	"3s2.3p.3d"	"3F*"	"2"	"3s2.3p.5p"	"3D"	"3"	5	7		
""	"1363.566"	"9.40e+06"	D+	"6.1247785"	"7.034043"	"3s2.3p.4p"	"3S"	"1"	"3s2.3p.4d"	"3P*"	"0"	3	1		
""	"1364.4411"	"1.44e+03"	E	"4.9537952"	"5.8624764"	"3s2.3p.4s"	"3P*"	"2"	"3s2.3p.4p"	"1P"	"1"	5	3		
""	"1369.754"	"9.28e+06"	C	"6.1247785"	"7.029935"	"3s2.3p.4p"	"3S"	"1"	"3s2.3p.4d"	"3P*"	"1"	3	3		
""	"1371.5101"	"9.23e+06"	C	"6.1247785"	"7.0287762"	"3s2.3p.4p"	"3S"	"1"	"3s2.3p.4d"	"3P*"	"2"	3	5		
""	"1376.6042"	"4.61e+04"	E	"6.1909991"	"7.0916515"	"3s2.3p.3d"	"3F*"	"3"	"3s2.3p.5p"	"3D"	"3"	7	7		
""	"1390.9140"	"4.57e+06"	C	"6.3990739"	"7.2904604"	"3s2.3p.4p"	"1S"	"0"	"3s2.3p.4d"	"1P*"	"1"	1	3		
""	"1395.3490"	"6.20e+04"	E	"6.1807152"	"7.0692685"	"3s2.3p.3d"	"3F*"	"2"	"3s2.3p.5p"	"3D"	"2"	5	5		
""	"1399.928"	"5.08e+05"	D+	"6.206004"	"7.0916515"	"3s2.3p.3d"	"3F*"	"4"	"3s2.3p.5p"	"3D"	"3"	9	7		
""	"1403.0311"	"5.49e+05"	D	"6.1807152"	"7.0644034"	"3s2.3p.3d"	"3F*"	"2"	"3s2.3p.5p"	"3D"	"1"	5	3		
""	"1406.3829"	"1.42e+04"	D	"5.0823459"	"5.9639280"	"3s2.3p.4s"	"1P*"	"1"	"3s2.3p.4p"	"3D"	"2"	3	5		
""	"1411.6874"	"4.78e+05"	D+	"6.1909991"	"7.0692685"	"3s2.3p.3d"	"3F*"	"3"	"3s2.3p.5p"	"3D"	"2"	7	5		
""	"1422.8414"	"2.65e+05"	C	"5.0823459"	"5.9537304"	"3s2.3p.4s"	"1P*"	"1"	"3s2.3p.4p"	"3D"	"1"	3	3		
""	"1444.8719"	"7.59e+02"	E	"5.8624764"	"6.7205746"	"3s2.3p.4p"	"1P"	"1"	"3s2.3p.3d"	"3D*"	"2"	3	5		
""	"1449.0227"	"1.69e+04"	D	"5.8624764"	"6.7181165"	"3s2.3p.4p"	"1P"	"1"	"3s2.3p.3d"	"3D*"	"1"	3	3		
""	"1536.5359"	"1.10e+05"	D	"5.9537304"	"6.7606376"	"3s2.3p.4p"	"3D"	"1"	"3s2.3p.5s"	"3P*"	"2"	3	5		
""	"1538.594"	"1.21e+04"	E	"6.7205746"	"7.526402"	"3s2.3p.3d"	"3D*"	"2"	"3s2.3p.(2P*<3/2>).6p<3/2>"	"(3/2,3/2)"	"3"	5	7		
""	"1551.122"	"9.37e+04"	D	"6.7270828"	"7.526402"	"3s2.3p.3d"	"3D*"	"3"	"3s2.3p.(2P*<3/2>).6p<3/2>"	"(3/2,3/2)"	"3"	7	7		
""	"1556.2030"	"1.59e+06"	C	"5.9639280"	"6.7606376"	"3s2.3p.4p"	"3D"	"2"	"3s2.3p.5s"	"3P*"	"2"	5	5		
""	"1581.477"	"7.98e+05"	D	"7.0692685"	"7.853246"	"3s2.3p.5p"	"3D"	"2"	"3s2.3p.7d"	"3F*"	"3"	5	7		
""	"1583.1537"	"8.96e+05"	D	"7.0916515"	"7.8747985"	"3s2.3p.5p"	"3D"	"3"	"3s2.3p.7d"	"3F*"	"4"	7	9		
""	"1583.7929"	"4.44e+06"	C+	"6.2226912"	"7.0055221"	"3s2.3p.4p"	"1D"	"2"	"3s2.3p.4d"	"1D*"	"2"	5	5		
""	"1587.5914"	"3.97e-07"	D	"0.0000000"	"0.7809579"	"3s2.3p2"	"3P"	"0"	"3s2.3p2"	"1D"	"2"	1	5	E2	
""	"1588.8794"	"2.49e+06"	C	"5.9537304"	"6.7340552"	"3s2.3p.4p"	"3D"	"1"	"3s2.3p.5s"	"3P*"	"1"	3	3		
"1589.273"	"1589.2751"	"8.77e+06"	B	"5.0823459"	"5.8624764"	"3s2.3p.4s"	"1P*"	"1"	"3s2.3p.4p"	"1P"	"1"	3	3		
"1596.440"	"1596.4424"	"8.24e+06"	C+	"5.9840096"	"6.7606376"	"3s2.3p.4p"	"3D"	"3"	"3s2.3p.5s"	"3P*"	"2"	7	5		
""	"1606.004"	"7.20e+05"	E	"7.0644034"	"7.836408"	"3s2.3p.5p"	"3D"	"1"	"3s2.3p.7d"	"3F*"	"2"	3	5		
"1606.442"	"1606.4396"	"9.62e+06"	C	"5.9537304"	"6.7255253"	"3s2.3p.4p"	"3D"	"1"	"3s2.3p.5s"	"3P*"	"0"	3	1		
""	"1607.2687"	"4.02e-06"	D	"0.0095610"	"0.7809579"	"3s2.3p2"	"3P"	"1"	"3s2.3p2"	"1D"	"2"	3	5	E2	
""	"1607.2687"	"7.10e-04"	D	"0.0095610"	"0.7809579"	"3s2.3p2"	"3P"	"1"	"3s2.3p2"	"1D"	"2"	3	5	M1	
"1609.920"	"1609.9184"	"7.16e+06"	C+	"5.9639280"	"6.7340552"	"3s2.3p.4p"	"3D"	"2"	"3s2.3p.5s"	"3P*"	"1"	5	3		
""	"1613.342"	"5.89e+05"	D	"7.1394636"	"7.907956"	"3s2.3p.4d"	"3F*"	"4"	"3s2.3p.(2P*<3/2>).7f"	"2[9/2]"	"5"	9	11		
""	"1616.189"	"1.31e+05"	E	"7.0692685"	"7.836408"	"3s2.3p.5p"	"3D"	"2"	"3s2.3p.7d"	"3F*"	"2"	5	5		
"1616.813"	"1616.8107"	"7.26e+05"	C+	"5.9537304"	"6.7205746"	"3s2.3p.4p"	"3D"	"1"	"3s2.3p.3d"	"3D*"	"2"	3	5		
""	"1619.090"	"2.09e+05"	D	"6.7606376"	"7.526402"	"3s2.3p.5s"	"3P*"	"2"	"3s2.3p.(2P*<3/2>).6p<3/2>"	"(3/2,3/2)"	"3"	5	7		
"1622.011"	"1622.0100"	"2.25e+06"	C+	"5.9537304"	"6.7181165"	"3s2.3p.4p"	"3D"	"1"	"3s2.3p.3d"	"3D*"	"1"	3	3		
""	"1624.6270"	"6.28e+05"	C+	"5.9639280"	"6.7270828"	"3s2.3p.4p"	"3D"	"2"	"3s2.3p.3d"	"3D*"	"3"	5	7		
""	"1627.956"	"9.19e+04"	E	"7.0916515"	"7.853246"	"3s2.3p.5p"	"3D"	"3"	"3s2.3p.7d"	"3F*"	"3"	7	7		
""	"1638.4651"	"4.16e+06"	C+	"5.8624764"	"6.6191858"	"3s2.3p.4p"	"1P"	"1"	"3s2.3p.3d"	"1P*"	"1"	3	3		
"1638.603"	"1638.6010"	"2.02e+06"	C+	"5.9639280"	"6.7205746"	"3s2.3p.4p"	"3D"	"2"	"3s2.3p.3d"	"3D*"	"2"	5	5		
""	"1643.9416"	"7.13e+05"	C+	"5.9639280"	"6.7181165"	"3s2.3p.4p"	"3D"	"2"	"3s2.3p.3d"	"3D*"	"1"	5	3		
""	"1645.9028"	"2.32e-05"	D+	"0.0276679"	"0.7809579"	"3s2.3p2"	"3P"	"2"	"3s2.3p2"	"1D"	"2"	5	5	E2	
""	"1645.9028"	"1.99e-03"	D	"0.0276679"	"0.7809579"	"3s2.3p2"	"3P"	"2"	"3s2.3p2"	"1D"	"2"	5	5	M1	
""	"1664.762"	"3.40e+03"	E	"7.0916515"	"7.836408"	"3s2.3p.5p"	"3D"	"3"	"3s2.3p.7d"	"3F*"	"2"	7	5		
"1668.533"	"1668.5326"	"2.79e+06"	B	"5.9840096"	"6.7270828"	"3s2.3p.4p"	"3D"	"3"	"3s2.3p.3d"	"3D*"	"3"	7	7		
""	"1683.2755"	"4.59e+05"	C+	"5.9840096"	"6.7205746"	"3s2.3p.4p"	"3D"	"3"	"3s2.3p.3d"	"3D*"	"2"	7	5		
""	"1776.224"	"1.13e+05"	E	"7.1037839"	"7.801805"	"3s2.3p.5p"	"3P"	"0"	"3s2.3p.6d"	"3D*"	"1"	1	3		
""	"1786.67"	"8.34e+04"	E	"7.1078640"	"7.801805"	"3s2.3p.5p"	"3P"	"1"	"3s2.3p.6d"	"3D*"	"1"	3	3		
""	"1828.86"	"1.87e+05"	D+	"7.1251535"	"7.803087"	"3s2.3p.5p"	"3P"	"2"	"3s2.3p.6d"	"3D*"	"3"	5	7		
