obs_wl_vac(nm)	ritz_wl_vac(nm)	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	
"164.1296"	"164.129381"	"7.18e+05"	D+	"1.1454415"	"8.6994942"	"3s2.3p4"	"1D"	"2"	"3s2.3p3.(4S*).3d"	"3D*"	"2"	4	4		
"166.66875"	"166.668714"	"4.58e+08"	C+	"1.1454415"	"8.5844021"	"3s2.3p4"	"1D"	"2"	"3s2.3p3.(2D*).4s"	"1D*"	"2"	4	4		
"168.75305"	"168.752980"	"6.90e+07"	D	"2.7499638"	"10.0970459"	"3s2.3p4"	"1S"	"0"	"3s2.3p3.(2D*).3d"	"1P*"	"1"	1	2		
"170.6360"	"170.636127"	"1.23e+05"	D+	"1.1454415"	"8.4114409"	"3s2.3p4"	"1D"	"2"	"3s2.3p3.(2D*).4s"	"3D*"	"3"	4	6		
"170.7132"	"170.713394"	"4.96e+05"	D+	"1.1454415"	"8.4081522"	"3s2.3p4"	"1D"	"2"	"3s2.3p3.(2D*).4s"	"3D*"	"1"	4	2		
"178.22626"	"178.22619"	"1.16e+08"	D	"2.7499638"	"9.706528"	"3s2.3p4"	"1S"	"0"	"3s2.3p3.(2P*).4s"	"1P*"	"1"	1	2		
"180.73108"	"180.731248"	"3.27e+08"	C+	"0.00000000"	"6.8601418"	"3s2.3p4"	"3P"	"2"	"3s2.3p3.(4S*).4s"	"3S*"	"1"	4	2		
"182.03426"	"182.034245"	"1.71e+08"	C+	"0.04910475"	"6.8601418"	"3s2.3p4"	"3P"	"1"	"3s2.3p3.(4S*).4s"	"3S*"	"1"	2	2		
"182.62451"	"182.624455"	"5.64e+07"	C	"0.07111681"	"6.8601418"	"3s2.3p4"	"3P"	"0"	"3s2.3p3.(4S*).4s"	"3S*"	"1"	1	2		
"190.02863"	"190.028790"	"7.09e+04"	D+	"0.00000000"	"6.5244955"	"3s2.3p4"	"3P"	"2"	"3s2.3p3.(4S*).4s"	"5S*"	"2"	4	4		
"191.46982"	"191.469833"	"2.14e+04"	D	"0.04910475"	"6.5244955"	"3s2.3p4"	"3P"	"1"	"3s2.3p3.(4S*).4s"	"5S*"	"2"	2	4		
"367.823"	"367.8221"	"2.94e+04"	E	"6.5244955"	"9.895261?"	"3s2.3p3.(4S*).4s"	"5S*"	"2"	"3s2.3p3.(4S*).7p"	"5P"	"3"	4	6		
""	"403.3415"	"1.08e+06"	E	"6.8601418"	"9.934068"	"3s2.3p3.(4S*).4s"	"3S*"	"1"	"3s2.3p3.(4S*).7p"	"3P"	"0"	2	1		
""	"403.4017"	"1.07e+06"	D	"6.8601418"	"9.933609"	"3s2.3p3.(4S*).4s"	"3S*"	"1"	"3s2.3p3.(4S*).7p"	"3P"	"1"	2	2		
"403.515"	"403.5187"	"1.06e+06"	D	"6.8601418"	"9.932718"	"3s2.3p3.(4S*).4s"	"3S*"	"1"	"3s2.3p3.(4S*).7p"	"3P"	"2"	2	4		
"415.154"	"415.1594"	"1.44e+06"	E	"6.8601418"	"9.846566"	"3s2.3p3.(4S*).4s"	"3S*"	"1"	"3s2.3p3.(2D*).4p"	"3P"	"0"	2	1		
"415.37749"	"415.37761"	"1.48e+06"	D	"6.8601418"	"9.8449969"	"3s2.3p3.(4S*).4s"	"3S*"	"1"	"3s2.3p3.(2D*).4p"	"3P"	"1"	2	2		
"415.88712"	"415.88683"	"1.59e+06"	D	"6.8601418"	"9.8413422"	"3s2.3p3.(4S*).4s"	"3S*"	"1"	"3s2.3p3.(2D*).4p"	"3P"	"2"	2	4		
""	"450.85756"	"4.87e-03"	D	"0.00000000"	"2.7499638"	"3s2.3p4"	"3P"	"2"	"3s2.3p4"	"1S"	"0"	4	1	E2	
"459.05465"	"459.05467"	"2.98e-01"	D	"0.04910475"	"2.7499638"	"3s2.3p4"	"3P"	"1"	"3s2.3p4"	"1S"	"0"	2	1	M1	
"469.544"	"469.54221"	"8.37e+05"	D	"6.5244955"	"9.1650291"	"3s2.3p3.(4S*).4s"	"5S*"	"2"	"3s2.3p3.(4S*).5p"	"5P"	"3"	4	6		
"469.676"	"469.67530"	"8.14e+05"	D	"6.5244955"	"9.1642809"	"3s2.3p3.(4S*).4s"	"5S*"	"2"	"3s2.3p3.(4S*).5p"	"5P"	"2"	4	4		
"469.756"	"469.75631"	"8.01e+05"	D	"6.5244955"	"9.1638256"	"3s2.3p3.(4S*).4s"	"5S*"	"2"	"3s2.3p3.(4S*).5p"	"5P"	"1"	4	2		
"527.957"	"527.95938"	"4.33e+05"	E	"6.8601418"	"9.2085080"	"3s2.3p3.(4S*).4s"	"3S*"	"1"	"3s2.3p3.(4S*).5p"	"3P"	"0"	2	1		
"528.017"	"528.01656"	"4.28e+05"	E	"6.8601418"	"9.2082537"	"3s2.3p3.(4S*).4s"	"3S*"	"1"	"3s2.3p3.(4S*).5p"	"3P"	"1"	2	2		
"528.046"	"528.04575"	"4.24e+05"	D	"6.8601418"	"9.2081239"	"3s2.3p3.(4S*).4s"	"3S*"	"1"	"3s2.3p3.(4S*).5p"	"3P"	"2"	2	4		
""	"529.715"	"8.89e+05"	D	"7.8699003"	"[10.21048]"	"3s2.3p3.(4S*).4p"	"5P"	"3"	"3s2.3p3.(4S*).10d"	"5D*"	"4"	6	8		
"537.407"	"537.407"	"4.33e+05"	E	"7.8663062"	"10.173387"	"3s2.3p3.(4S*).4p"	"5P"	"1"	"3s2.3p3.(4S*).9d"	"5D*"	"2"	2	4		
"537.732"	"537.733"	"8.23e+05"	D+	"7.8676797"	"10.173365"	"3s2.3p3.(4S*).4p"	"5P"	"2"	"3s2.3p3.(4S*).9d"	"5D*"	"3"	4	6		
"538.252"	"538.252"	"1.23e+06"	D	"7.8699003"	"10.173362"	"3s2.3p3.(4S*).4p"	"5P"	"3"	"3s2.3p3.(4S*).9d"	"5D*"	"4"	6	8		
""	"544.2686"	"1.63e+05"	E	"7.8663062"	"10.144303"	"3s2.3p3.(4S*).4p"	"5P"	"1"	"3s2.3p3.(4S*).10s"	"5S*"	"2"	2	4		
"544.592"	"544.5970"	"2.70e+05"	D	"7.8676797"	"10.144303"	"3s2.3p3.(4S*).4p"	"5P"	"2"	"3s2.3p3.(4S*).10s"	"5S*"	"2"	4	4		
"545.133"	"545.1287"	"3.77e+05"	D	"7.8699003"	"10.144303"	"3s2.3p3.(4S*).4p"	"5P"	"3"	"3s2.3p3.(4S*).10s"	"5S*"	"2"	6	4		
"549.971"	"549.971"	"6.24e+05"	D	"7.8663062"	"10.120684"	"3s2.3p3.(4S*).4p"	"5P"	"1"	"3s2.3p3.(4S*).8d"	"5D*"	"2"	2	4		
"550.307"	"550.307"	"1.19e+06"	D+	"7.8676797"	"10.120681"	"3s2.3p3.(4S*).4p"	"5P"	"2"	"3s2.3p3.(4S*).8d"	"5D*"	"3"	4	6		
"550.854"	"550.854"	"1.78e+06"	D+	"7.8699003"	"10.120664"	"3s2.3p3.(4S*).4p"	"5P"	"3"	"3s2.3p3.(4S*).8d"	"5D*"	"4"	6	8		
"560.680"	"560.6792"	"2.45e+05"	D	"7.8663062"	"10.077628"	"3s2.3p3.(4S*).4p"	"5P"	"1"	"3s2.3p3.(4S*).9s"	"5S*"	"2"	2	4		
"561.025"	"561.0277"	"4.07e+05"	D	"7.8676797"	"10.077628"	"3s2.3p3.(4S*).4p"	"5P"	"2"	"3s2.3p3.(4S*).9s"	"5S*"	"2"	4	4		
"561.595"	"561.5920"	"5.67e+05"	D	"7.8699003"	"10.077628"	"3s2.3p3.(4S*).4p"	"5P"	"3"	"3s2.3p3.(4S*).9s"	"5S*"	"2"	6	4		
"569.821"	"569.822"	"9.42e+05"	D+	"7.8663062"	"10.042149u"	"3s2.3p3.(4S*).4p"	"5P"	"1"	"3s2.3p3.(4S*).7d"	"5D*"	"2"	2	4		
"569.821"	"569.822"	"2.02e+06"	D+	"7.8663062"	"10.042149u"	"3s2.3p3.(4S*).4p"	"5P"	"1"	"3s2.3p3.(4S*).7d"	"5D*"	"1"	2	2		
"570.182"	"570.182"	"1.80e+06"	D+	"7.8676797"	"10.042149"	"3s2.3p3.(4S*).4p"	"5P"	"2"	"3s2.3p3.(4S*).7d"	"5D*"	"3"	4	6		
"570.769"	"570.769"	"2.69e+06"	D+	"7.8699003"	"10.042130"	"3s2.3p3.(4S*).4p"	"5P"	"3"	"3s2.3p3.(4S*).7d"	"5D*"	"4"	6	8		
""	"572.598"	"2.27e+05"	E	"8.04520228"	"10.210494"	"3s2.3p3.(4S*).4p"	"3P"	"1"	"3s2.3p3.(4S*).10d"	"3D*"	"1"	2	2		
""	"572.626"	"4.01e+05"	D	"8.04520228"	"10.210390"	"3s2.3p3.(4S*).4p"	"3P"	"1"	"3s2.3p3.(4S*).10d"	"3D*"	"2"	2	4		
""	"572.677"	"3.01e+05"	E	"8.04550246"	"10.210494"	"3s2.3p3.(4S*).4p"	"3P"	"0"	"3s2.3p3.(4S*).10d"	"3D*"	"1"	1	2		
""	"572.717"	"1.52e+04"	E'	"8.04565097"	"10.210494"	"3s2.3p3.(4S*).4p"	"3P"	"2"	"3s2.3p3.(4S*).10d"	"3D*"	"1"	4	2		
""	"572.744"	"1.34e+05"	E	"8.04565097"	"10.210390"	"3s2.3p3.(4S*).4p"	"3P"	"2"	"3s2.3p3.(4S*).10d"	"3D*"	"2"	4	4		
""	"572.797"	"5.30e+05"	D	"8.04565097"	"10.210192"	"3s2.3p3.(4S*).4p"	"3P"	"2"	"3s2.3p3.(4S*).10d"	"3D*"	"3"	4	6		
""	"582.131"	"3.17e+05"	E	"8.04520228"	"10.175037"	"3s2.3p3.(4S*).4p"	"3P"	"1"	"3s2.3p3.(4S*).9d"	"3D*"	"1"	2	2		
""	"582.213"	"4.22e+05"	D	"8.04550246"	"10.175037"	"3s2.3p3.(4S*).4p"	"3P"	"0"	"3s2.3p3.(4S*).9d"	"3D*"	"1"	1	2		
""	"582.253"	"2.12e+04"	E'	"8.04565097"	"10.175037"	"3s2.3p3.(4S*).4p"	"3P"	"2"	"3s2.3p3.(4S*).9d"	"3D*"	"1"	4	2		
""	"582.260"	"5.67e+05"	D	"8.04520228"	"10.174565"	"3s2.3p3.(4S*).4p"	"3P"	"1"	"3s2.3p3.(4S*).9d"	"3D*"	"2"	2	4		
""	"582.382"	"1.89e+05"	E	"8.04565097"	"10.174565"	"3s2.3p3.(4S*).4p"	"3P"	"2"	"3s2.3p3.(4S*).9d"	"3D*"	"2"	4	4		
""	"582.439"	"7.52e+05"	D	"8.04565097"	"10.174357"	"3s2.3p3.(4S*).4p"	"3P"	"2"	"3s2.3p3.(4S*).9d"	"3D*"	"3"	4	6		
"588.126"	"588.1294"	"3.93e+05"	D	"7.8663062"	"9.974417"	"3s2.3p3.(4S*).4p"	"5P"	"1"	"3s2.3p3.(4S*).8s"	"5S*"	"2"	2	4		
"588.512"	"588.5128"	"6.53e+05"	D	"7.8676797"	"9.974417"	"3s2.3p3.(4S*).4p"	"5P"	"2"	"3s2.3p3.(4S*).8s"	"5S*"	"2"	4	4		
"589.138"	"589.1338"	"9.11e+05"	D	"7.8699003"	"9.974417"	"3s2.3p3.(4S*).4p"	"5P"	"3"	"3s2.3p3.(4S*).8s"	"5S*"	"2"	6	4		
""	"589.597"	"2.14e+05"	E	"8.04520228"	"10.148067"	"3s2.3p3.(4S*).4p"	"3P"	"1"	"3s2.3p3.(4S*).10s"	"3S*"	"1"	2	2		
""	"589.681"	"7.12e+04"	E	"8.04550246"	"10.148067"	"3s2.3p3.(4S*).4p"	"3P"	"0"	"3s2.3p3.(4S*).10s"	"3S*"	"1"	1	2		
""	"589.722"	"3.55e+05"	D	"8.04565097"	"10.148067"	"3s2.3p3.(4S*).4p"	"3P"	"2"	"3s2.3p3.(4S*).10s"	"3S*"	"1"	4	2		
""	"595.985"	"4.45e+05"	D	"8.04520228"	"10.125527"	"3s2.3p3.(4S*).4p"	"3P"	"1"	"3s2.3p3.(4S*).8d"	"3D*"	"1"	2	2		
"596.076"	"596.069"	"8.00e+05"	D	"8.04520228"	"10.125234"	"3s2.3p3.(4S*).4p"	"3P"	"1"	"3s2.3p3.(4S*).8d"	"3D*"	"2"	2	4		
"596.076"	"596.071"	"5.91e+05"	D	"8.04550246"	"10.125527"	"3s2.3p3.(4S*).4p"	"3P"	"0"	"3s2.3p3.(4S*).8d"	"3D*"	"1"	1	2		
""	"596.114"	"2.96e+04"	E'	"8.04565097"	"10.125527"	"3s2.3p3.(4S*).4p"	"3P"	"2"	"3s2.3p3.(4S*).8d"	"3D*"	"1"	4	2		
""	"596.197"	"2.67e+05"	D	"8.04565097"	"10.125234"	"3s2.3p3.(4S*).4p"	"3P"	"2"	"3s2.3p3.(4S*).8d"	"3D*"	"2"	4	4		
"596.284"	"596.284"	"1.06e+06"	D	"8.04565097"	"10.124930"	"3s2.3p3.(4S*).4p"	"3P"	"2"	"3s2.3p3.(4S*).8d"	"3D*"	"3"	4	6		
"604.360"	"604.360"	"1.51e+06"	D	"7.8663062"	"9.917801u"	"3s2.3p3.(4S*).4p"	"5P"	"1"	"3s2.3p3.(4S*).6d"	"5D*"	"2"	2	4		
"604.360"	"604.360"	"3.21e+06"	D+	"7.8663062"	"9.917801u"	"3s2.3p3.(4S*).4p"	"5P"	"1"	"3s2.3p3.(4S*).6d"	"5D*"	"1"	2	2		
""	"604.765"	"2.51e+06"	D+	"7.8676797"	"9.917801u"	"3s2.3p3.(4S*).4p"	"5P"	"2"	"3s2.3p3.(4S*).6d"	"5D*"	"2"	4	4		
"604.771"	"604.7759"	"2.87e+06"	D+	"7.8676797"	"9.9177647"	"3s2.3p3.(4S*).4p"	"5P"	"2"	"3s2.3p3.(4S*).6d"	"5D*"	"3"	4	6		
""	"605.421"	"2.87e+05"	D	"7.8699003"	"9.917801u"	"3s2.3p3.(4S*).4p"	"5P"	"3"	"3s2.3p3.(4S*).6d"	"5D*"	"2"	6	4		
""	"605.4317"	"1.43e+06"	D+	"7.8699003"	"9.9177647"	"3s2.3p3.(4S*).4p"	"5P"	"3"	"3s2.3p3.(4S*).6d"	"5D*"	"3"	6	6		
"605.434"	"605.4380"	"4.30e+06"	D+	"7.8699003"	"9.9177434"	"3s2.3p3.(4S*).4p"	"5P"	"3"	"3s2.3p3.(4S*).6d"	"5D*"	"4"	6	8		
""	"608.351"	"3.23e+05"	D	"8.04520228"	"10.083239"	"3s2.3p3.(4S*).4p"	"3P"	"1"	"3s2.3p3.(4S*).9s"	"3S*"	"1"	2	2		
