obs_wl_vac(nm)	ritz_wl_vac(nm)	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	
"435.31289"	"435.31290"	"1.84e+07"	B+	"4.3458029"	"7.1939656"	"3s.3p"	"1P*"	"1"	"3s.6d"	"1D"	"2"	3	5		
""	"441.1162"	"7.68e+05"	D+	"7.1939656"	"10.004658"	"3s.6d"	"1D"	"2"	"3p.3d"	"1D*"	"2"	5	5		
""	"456.38806"	"3.98e-03"	B+	"0.0000000"	"2.7166398"	"2p6.3s2"	"1S"	"0"	"3s.3p"	"3P*"	"2"	1	5	M2	
"457.23767"	"457.23767"	"2.54e+02"	D	"0.0000000"	"2.7115919"	"2p6.3s2"	"1S"	"0"	"3s.3p"	"3P*"	"1"	1	3		
""	"457.65742"	"5.8e-04"	D	"0.0000000"	"2.7091049"	"2p6.3s2"	"1S"	"0"	"3s.3p"	"3P*"	"0"	1	1		
""	"463.1312"	"2.04e-03"	B+	"2.7166398"	"5.3937259"	"3s.3p"	"3P*"	"2"	"3s.4s"	"1S"	"0"	5	1	M2	
"470.43069"	"470.43068"	"2.19e+07"	B+	"4.3458029"	"6.9813495"	"3s.3p"	"1P*"	"1"	"3s.5d"	"1D"	"2"	3	5		
"473.13516"	"473.13517"	"1.34e+06"	C+	"4.3458029"	"6.9662844"	"3s.3p"	"1P*"	"1"	"3s.6s"	"1S"	"0"	3	1		
"516.87609"	"516.87605"	"1.13e+07"	B+	"2.7091049"	"5.1078270"	"3s.3p"	"3P*"	"0"	"3s.4s"	"3S"	"1"	1	3		
""	"517.4125"	"3.46e-05"	B	"2.7115919"	"5.1078270"	"3s.3p"	"3P*"	"1"	"3s.4s"	"3S"	"1"	3	3	M2	
"517.41250"	"517.41251"	"3.37e+07"	B+	"2.7115919"	"5.1078270"	"3s.3p"	"3P*"	"1"	"3s.4s"	"3S"	"1"	3	3		
""	"518.5048"	"1.02e-04"	B	"2.7166398"	"5.1078270"	"3s.3p"	"3P*"	"2"	"3s.4s"	"3S"	"1"	5	3	M2	
"518.50478"	"518.50479"	"5.61e+07"	A	"2.7166398"	"5.1078270"	"3s.3p"	"3P*"	"2"	"3s.4s"	"3S"	"1"	5	3		
"552.99403"	"552.99403"	"1.39e+07"	B+	"4.3458029"	"6.5878560"	"3s.3p"	"1P*"	"1"	"3s.4d"	"1D"	"2"	3	5		
"571.26724"	"571.26725"	"3.86e+06"	B	"4.3458029"	"6.5161391"	"3s.3p"	"1P*"	"1"	"3s.5s"	"1S"	"0"	3	1		
"632.0463"	"632.0464"	"2.63e+05"	D+	"5.1078270"	"7.0694581"	"3s.4s"	"3S"	"1"	"3s.6p"	"3P*"	"2"	3	5		
"632.0983"	"632.0984"	"2.64e+05"	D	"5.1078270"	"7.0692968"	"3s.4s"	"3S"	"1"	"3s.6p"	"3P*"	"1"	3	3		
"632.1241"	"632.1242"	"2.63e+05"	E	"5.1078270"	"7.0692167"	"3s.4s"	"3S"	"1"	"3s.6p"	"3P*"	"0"	3	1		
"706.2356"	"706.2360"	"8.51e+05"	D	"5.7532468"	"7.5088100"	"3s.3d"	"1D"	"2"	"3s.10f"	"1F*"	"3"	5	7		
"719.5155"	"719.5167"	"1.18e+06"	D	"5.7532468"	"7.4764062"	"3s.3d"	"1D"	"2"	"3s.9f"	"1F*"	"3"	5	7		
"729.3069"	"729.3064"	"6.27e+04"	C+	"5.3937259"	"7.0937549"	"3s.4s"	"1S"	"0"	"3s.6p"	"1P*"	"1"	1	3		
"738.9720"	"738.9724"	"1.74e+06"	C+	"5.7532468"	"7.4310388"	"3s.3d"	"1D"	"2"	"3s.8f"	"1F*"	"3"	5	7		
""	"757.5265"	"9.67e-05"	D+	"2.7091049"	"4.3458029"	"3s.3p"	"3P*"	"0"	"3s.3p"	"1P*"	"1"	1	3	M1	
""	"758.6793"	"7.22e-05"	D+	"2.7115919"	"4.3458029"	"3s.3p"	"3P*"	"1"	"3s.3p"	"1P*"	"1"	3	3	M1	
""	"758.6793"	"3.76e-05"	C	"2.7115919"	"4.3458029"	"3s.3p"	"3P*"	"1"	"3s.3p"	"1P*"	"1"	3	3	E2	
""	"761.0300"	"1.19e-04"	D+	"2.7166398"	"4.3458029"	"3s.3p"	"3P*"	"2"	"3s.3p"	"1P*"	"1"	5	3	M1	
""	"761.0300"	"2.65e-05"	C	"2.7166398"	"4.3458029"	"3s.3p"	"3P*"	"2"	"3s.3p"	"1P*"	"1"	5	3	E2	
"765.9711"	"765.9711"	"1.23e+06"	C	"5.1078270"	"6.7264807"	"3s.4s"	"3S"	"1"	"3s.5p"	"3P*"	"2"	3	5		
"766.1260"	"766.1260"	"1.23e+06"	C	"5.1078270"	"6.7261534"	"3s.4s"	"3S"	"1"	"3s.5p"	"3P*"	"1"	3	3		
"766.2010"	"766.2010"	"1.23e+06"	D+	"5.1078270"	"6.7259951"	"3s.4s"	"3S"	"1"	"3s.5p"	"3P*"	"0"	3	1		
"769.3667"	"769.3670"	"2.66e+06"	B	"5.7532468"	"7.3647560"	"3s.3d"	"1D"	"2"	"3s.7f"	"1F*"	"3"	5	7		
""	"774.8458"	"6.09e-07"	C+	"4.3458029"	"5.9459174"	"3s.3p"	"1P*"	"1"	"3s.3d"	"3D"	"1"	3	3	M2	
""	"774.8466"	"2.20e-05"	B+	"4.3458029"	"5.9459158"	"3s.3p"	"1P*"	"1"	"3s.3d"	"3D"	"3"	3	7	M2	
""	"774.8476"	"5.48e-06"	B	"4.3458029"	"5.9459136"	"3s.3p"	"1P*"	"1"	"3s.3d"	"3D"	"2"	3	5	M2	
""	"781.2562"	"1.02e-05"	D	"4.3458029"	"5.9327880"	"3s.3p"	"1P*"	"1"	"3s.4p"	"3P*"	"2"	3	5	M1	
""	"781.2562"	"3.76e-05"	C+	"4.3458029"	"5.9327880"	"3s.3p"	"1P*"	"1"	"3s.4p"	"3P*"	"2"	3	5	E2	
""	"781.6683"	"1.03e-05"	D	"4.3458029"	"5.9319513"	"3s.3p"	"1P*"	"1"	"3s.4p"	"3P*"	"1"	3	3	M1	
""	"781.6683"	"4.20e-04"	C+	"4.3458029"	"5.9319513"	"3s.3p"	"1P*"	"1"	"3s.4p"	"3P*"	"1"	3	3	E2	
""	"781.8697"	"4.11e-05"	D	"4.3458029"	"5.9315428"	"3s.3p"	"1P*"	"1"	"3s.4p"	"3P*"	"0"	3	1	M1	
""	"787.760"	"2.54e+05"	E	"5.9315428"	"7.505426"	"3s.4p"	"3P*"	"0"	"3s.10d"	"3D"	"1"	1	3		
""	"787.965"	"1.90e+05"	E	"5.9319513"	"7.505426"	"3s.4p"	"3P*"	"1"	"3s.10d"	"3D"	"1"	3	3		
""	"787.965"	"3.43e+05"	E	"5.9319513"	"7.505426"	"3s.4p"	"3P*"	"1"	"3s.10d"	"3D"	"2"	3	5		
"788.3835"	"788.3838"	"4.56e+05"	D	"5.9327880"	"7.505426"	"3s.4p"	"3P*"	"2"	"3s.10d"	"3D"	"3"	5	7		
""	"788.384"	"1.27e+04"	E	"5.9327880"	"7.505426"	"3s.4p"	"3P*"	"2"	"3s.10d"	"3D"	"1"	5	3		
""	"788.384"	"1.14e+05"	E	"5.9327880"	"7.505426"	"3s.4p"	"3P*"	"2"	"3s.10d"	"3D"	"2"	5	5		
""	"793.2976"	"8.41e+04"	E	"5.9459136"	"7.5088100"	"3s.3d"	"3D"	"2"	"3s.10f"	"3F*"	"2"	5	5		
"793.2988"	"793.2976"	"4.78e+05"	D	"5.9459136"	"7.5088100"	"3s.3d"	"3D"	"2"	"3s.10f"	"3F*"	"3"	5	7		
"793.2988"	"793.2987"	"5.38e+05"	D	"5.9459158"	"7.5088100"	"3s.3d"	"3D"	"3"	"3s.10f"	"3F*"	"4"	7	9		
""	"793.2987"	"2.37e+03"	E	"5.9459158"	"7.5088100"	"3s.3d"	"3D"	"3"	"3s.10f"	"3F*"	"2"	7	5		
