obs_wl_vac(nm)	ritz_wl_vac(nm)	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	
"596.004"	"596.0036"	"3.78e+05"	C+	"10.9887923"	"13.0690514"	"2s2.2p3.(4S*).3p"	"3P"	"1"	"2s2.2p3.(4S*).5d"	"3D*"	"1"	3	3		
"596.004"	"596.0036"	"6.80e+05"	C+	"10.9887923"	"13.0690514"	"2s2.2p3.(4S*).3p"	"3P"	"1"	"2s2.2p3.(4S*).5d"	"3D*"	"2"	3	5		
"596.023"	"596.0235"	"2.27e+05"	C+	"10.9888616"	"13.0690514"	"2s2.2p3.(4S*).3p"	"3P"	"2"	"2s2.2p3.(4S*).5d"	"3D*"	"2"	5	5		
"596.023"	"596.0235"	"2.52e+04"	C	"10.9888616"	"13.0690514"	"2s2.2p3.(4S*).3p"	"3P"	"2"	"2s2.2p3.(4S*).5d"	"3D*"	"1"	5	3		
"596.023"	"596.0235"	"9.06e+05"	C+	"10.9888616"	"13.0690514"	"2s2.2p3.(4S*).3p"	"3P"	"2"	"2s2.2p3.(4S*).5d"	"3D*"	"3"	5	7		
""	"596.0291"	"5.04e+05"	C+	"10.9888811"	"13.0690514"	"2s2.2p3.(4S*).3p"	"3P"	"0"	"2s2.2p3.(4S*).5d"	"3D*"	"1"	1	3		
"604.790"	"604.7907"	"1.05e+06"	C+	"10.9887923"	"13.0388270"	"2s2.2p3.(4S*).3p"	"3P"	"1"	"2s2.2p3.(4S*).6s"	"3S*"	"1"	3	3		
"604.811"	"604.8112"	"1.75e+06"	C+	"10.9888616"	"13.0388270"	"2s2.2p3.(4S*).3p"	"3P"	"2"	"2s2.2p3.(4S*).6s"	"3S*"	"1"	5	3		
"604.816"	"604.8169"	"3.50e+05"	C+	"10.9888811"	"13.0388270"	"2s2.2p3.(4S*).3p"	"3P"	"0"	"2s2.2p3.(4S*).6s"	"3S*"	"1"	1	3		
""	"614.2281"	"9.62e+02"	C	"10.7404756"	"12.7590123"	"2s2.2p3.(4S*).3p"	"5P"	"2"	"2s2.2p3.(4S*).4d"	"3D*"	"3"	5	7		
""	"615.7665"	"7.62e+06"	B+	"10.7402250"	"12.7537188"	"2s2.2p3.(4S*).3p"	"5P"	"1"	"2s2.2p3.(4S*).4d"	"5D*"	"0"	3	1		
