obs_wl_vac(nm)	ritz_wl_vac(nm)	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	
"656.6334"	"656.6332"	"3.49e+06"	B	"7.0525370"	"8.940718"	"1s2.2p2"	"1D"	"2"	"1s2.2s.6f"	"1F*"	"3"	5	7		
""	"671.33"	"6.52e+05"	B	"7.303641"	"9.15048"	"1s2.2s.3p"	"3P*"	"2"	"1s2.2s.9d"	"3D"	"3"	5	7		
""	"671.40"	"4.89e+05"	B	"7.303596"	"9.1503"	"1s2.2s.3p"	"3P*"	"1"	"1s2.2s.9d"	"3D"	"2"	3	5		
""	"671.41"	"1.63e+05"	B	"7.303641"	"9.1503"	"1s2.2s.3p"	"3P*"	"2"	"1s2.2s.9d"	"3D"	"2"	5	5		
""	"671.43"	"3.62e+05"	B	"7.303596"	"9.1502"	"1s2.2s.3p"	"3P*"	"0"	"1s2.2s.9d"	"3D"	"1"	1	3		
""	"671.43"	"2.72e+05"	B	"7.303596"	"9.1502"	"1s2.2s.3p"	"3P*"	"1"	"1s2.2s.9d"	"3D"	"1"	3	3		
""	"671.45"	"1.81e+04"	B	"7.303641"	"9.1502"	"1s2.2s.3p"	"3P*"	"2"	"1s2.2s.9d"	"3D"	"1"	5	3		
"672.79"	"672.783"	"3.1e+05"	D	"7.0525370"	"8.895391"	"1s2.2p2"	"1D"	"2"	"1s2.2s.6p"	"1P*"	"1"	5	3		
"678.8432"	"678.843"	"1.7e+05"	D	"6.457214"	"8.283619"	"1s2.2s.3s"	"3S"	"1"	"1s2.2s.4p"	"3P*"	"0"	3	1		
"678.8432"	"678.843"	"1.7e+05"	D	"6.457214"	"8.283619"	"1s2.2s.3s"	"3S"	"1"	"1s2.2s.4p"	"3P*"	"2"	3	5		
"678.8432"	"678.843"	"1.7e+05"	D	"6.457214"	"8.283619"	"1s2.2s.3s"	"3S"	"1"	"1s2.2s.4p"	"3P*"	"1"	3	3		
"688.612"	"688.612"	"3.81e+05"	B	"7.303596"	"9.104089"	"1s2.2s.3p"	"3P*"	"1"	"1s2.2s.8d"	"3D"	"1"	3	3		
"688.612"	"688.612"	"5.07e+05"	B	"7.303596"	"9.104089"	"1s2.2s.3p"	"3P*"	"0"	"1s2.2s.8d"	"3D"	"1"	1	3		
"688.612"	"688.613"	"6.86e+05"	B	"7.303596"	"9.104088"	"1s2.2s.3p"	"3P*"	"1"	"1s2.2s.8d"	"3D"	"2"	3	5		
"688.634"	"688.630"	"2.54e+04"	B	"7.303641"	"9.104089"	"1s2.2s.3p"	"3P*"	"2"	"1s2.2s.8d"	"3D"	"1"	5	3		
"688.634"	"688.630"	"2.28e+05"	B	"7.303641"	"9.104088"	"1s2.2s.3p"	"3P*"	"2"	"1s2.2s.8d"	"3D"	"2"	5	5		
