line_index,Z,symbol,transition,level,seat_i,seat_j,static_distance_m,static_radial_projection_m,lane_cosine,swept_mean_inverse_distance_m-1,swept_min_distance_m,swept_max_distance_m,swept_distance_variance_m2
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,11,19,4.266717641049865e-11,3.765064430758529e-11,-0.5773502691896257,69528098990.1788,1.7774792548050164e-12,4.267632840904526e-11,1.6945428331822118e-22
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,11,20,4.2671145828281844e-11,3.765320892534231e-11,-0.5773502691896257,41837218661.497475,1.011539524966488e-11,4.382646809920641e-11,1.3109403954325643e-22
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,11,21,4.267114184392646e-11,3.765320635110363e-11,-0.5773502691896257,32325296538.111637,1.8567680058328636e-11,4.6510176284323736e-11,9.4247878019893e-23
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,11,22,4.267114184392645e-11,3.7653206351103625e-11,-0.5773502691896257,29586768987.15786,2.2091738180595125e-11,4.80258539860602e-11,8.197628569210802e-23
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,11,23,2.21094142608378e-11,9.260866861926069e-12,0.5773502691896257,41432510180.84553,1.940233579033816e-11,2.938876742024316e-11,1.2383098689043527e-23
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,11,24,2.2107195408895528e-11,9.263431479683081e-12,0.5773502691896257,25735382152.278576,3.579104341492331e-11,4.204949204005892e-11,4.896076484891969e-24
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,11,25,2.2109414260837802e-11,9.260866861926069e-12,0.5773502691896257,22093011855.350163,4.2614450051175214e-11,4.799208653022077e-11,3.616900710450747e-24
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,11,26,2.2109412033326236e-11,9.260869436164745e-12,0.5773502691896257,24424308276.553726,3.802568819518892e-11,4.3968191806388304e-11,4.415218121113689e-24
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,11,27,2.2109412033326236e-11,9.260869436164747e-12,0.5773502691896257,36378653297.68957,2.326292561287066e-11,3.206887332095702e-11,9.658871142639141e-24
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,11,28,9.088338108445621e-11,9.088338108445621e-11,-1.0,15313122651.237373,4.3969305297187826e-11,9.088338108445621e-11,2.6874179519451546e-22
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,11,29,4.396930529718783e-11,-4.396930529718783e-11,1.0,15313122651.237373,4.396930529718784e-11,9.088338108445621e-11,2.6874179519451607e-22
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,12,13,4.416020868271274e-11,3.824386255565137e-11,-0.49999999999999983,60484753943.76917,2.6650481215740505e-12,4.4213700482179216e-11,1.7824968268155804e-22
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,12,14,4.41720835286963e-11,3.825071819402178e-11,-0.5000000000000004,50403480271.827774,5.521892093980899e-12,4.448918506959991e-11,1.6667063808105667e-22
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,12,15,5.0991816740868495e-11,5.09918167408685e-11,-1.0,1.2542363814139526e+16,1.7717799876695303e-18,5.096075390386276e-11,2.471312682560374e-22
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,12,16,2.5495908370434257e-11,1.2747954185217127e-11,0.49999999999999983,41460813301.663925,1.79836011920755e-11,3.118748982281447e-11,2.156504769415446e-23
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,12,17,2.5502766773197642e-11,1.2741098546846712e-11,0.5000000000000004,36227533264.82056,2.208604495639371e-11,3.372524495244446e-11,1.6828446806934686e-23
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,12,18,1.591455857127792e-11,5.858208657003429e-12,0.7986541716418109,34748137384.54527,2.6634505715767038e-11,3.100995321246459e-11,2.395164184035996e-24
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,12,19,2.7251471530455216e-11,1.5459513025636548e-11,0.408248290463863,26312331040.218575,3.330305852322877e-11,4.3016746330994376e-11,1.1772864027455208e-23
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,12,20,4.404141513986976e-11,3.8929653857192465e-11,-0.5463428522861039,28057831814.353416,2.376170707285073e-11,5.001205033098538e-11,8.433651227854497e-23
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,12,21,4.679595505416412e-11,4.3836625155087683e-11,-0.7459067426872383,71949938773.50305,1.1474533273479964e-12,4.677631990827587e-11,2.0578322488355267e-22
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,12,22,3.387662500300948e-11,2.3397351670613075e-11,0.08534713286766836,29814746927.00028,2.566949481551363e-11,4.248399473781333e-11,3.499668307409986e-23
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,12,23,4.749733828876704e-11,4.513360808386507e-11,-0.7986541716418109,61746676489.49935,2.4143391697468283e-12,4.752350703223932e-11,2.099501195926356e-22
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,12,24,4.202607244196002e-11,3.553230371523195e-11,-0.408248290463863,26738787248.429802,2.6767948692877574e-11,4.9803792948070025e-11,6.527434998334768e-23
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,12,25,2.3866798518315382e-11,1.2062162883676033e-11,0.5463428522861039,21314684754.964676,4.393752753489108e-11,4.9988659754717e-11,4.5802063535669706e-24
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,12,26,1.7872002436014582e-11,7.15519158578081e-12,0.7459067426872383,20939343563.854977,4.610761597656786e-11,4.9438723048253625e-11,1.389514543807536e-24
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,12,27,3.6900462854952554e-11,2.7594465070255423e-11,-0.08534713286766836,25045717066.48287,3.194623378966558e-11,4.8782925721702115e-11,3.5211570893897035e-23
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,12,28,7.208573437040154e-11,2.549590837043425e-11,0.0,14580708647.968513,4.2327551427526664e-11,9.274203248576272e-11,1.5421249315257026e-22
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,12,29,7.208573437040154e-11,2.549590837043425e-11,0.0,14580708647.968512,4.2327551427526586e-11,9.274203248576283e-11,1.5421249315257038e-22
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,13,14,4.41720835286963e-11,3.8250718194021776e-11,-0.4999999999999997,60468299852.94426,2.6657998961263323e-12,4.422558970715631e-11,1.7834540799603178e-22
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,13,15,2.5495908370434257e-11,1.2747954185217135e-11,0.49999999999999983,59045362935.56027,9.22443897139044e-12,2.7098706315051752e-11,3.821202860504314e-23
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,13,16,5.099181674086851e-11,5.099181674086851e-11,-0.9999999999999999,1.2542363814139524e+16,1.7717799876695303e-18,5.096075390386277e-11,2.4713126825603886e-22
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,13,17,2.5502766773197662e-11,1.2741098546846734e-11,0.4999999999999997,41449661838.05375,1.7988441408928403e-11,3.119587776628458e-11,2.1576637986093394e-23
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,13,18,4.4041415139869766e-11,3.892965385719246e-11,-0.5463428522861037,61769829300.25476,2.468251547004053e-12,4.407582921502825e-11,1.7792469378839406e-22
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,13,19,2.7251471530455213e-11,1.5459513025636545e-11,0.40824829046386313,40116693774.20353,1.8187068014859215e-11,3.274318556403177e-11,2.6111922846222357e-23
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,13,20,1.5914558571277922e-11,5.858208657003437e-12,0.7986541716418107,28784532927.85639,3.2949281872271267e-11,3.6576980184460733e-11,1.6470366378736558e-24
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,13,21,3.3876625003009484e-11,2.339735167061308e-11,0.08534713286766828,25024818148.256798,3.3170839696181945e-11,4.739484624881347e-11,2.5184227982526517e-23
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,13,22,4.679595505416413e-11,4.3836625155087683e-11,-0.7459067426872384,32240376429.32349,1.6773135367626055e-11,4.967942758409792e-11,1.2903248578138497e-22
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,13,23,2.3866798518315385e-11,1.2062162883676043e-11,0.5463428522861037,26110693838.815884,3.46896153371706e-11,4.209191359910388e-11,6.8488355761319e-24
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,13,24,4.2026072441960026e-11,3.553230371523196e-11,-0.40824829046386313,34468305268.60777,1.6521443931121567e-11,4.513150589509398e-11,9.829928698357752e-23
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,13,25,4.7497338288767045e-11,4.513360808386507e-11,-0.7986541716418107,39967838129.140785,9.449866185935932e-12,4.8393746062366586e-11,1.7223537048394845e-22
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,13,26,3.690046285495256e-11,2.7594465070255423e-11,-0.08534713286766828,24190242038.512253,3.359142015684327e-11,4.987580071315857e-11,3.2974369805486696e-23
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,13,27,1.7872002436014582e-11,7.155191585780816e-12,0.7459067426872384,20663384796.884922,4.676674133165965e-11,5.0054002640963814e-11,1.3531897183074265e-24
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,13,28,7.208573437040154e-11,2.5495908370434254e-11,0.0,14580708647.953125,4.225311254806572e-11,9.277597037725167e-11,1.542124931523621e-22
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,13,29,7.208573437040154e-11,2.5495908370434254e-11,0.0,14580708647.997616,4.2086067418639764e-11,9.285186658691303e-11,1.5421249315296083e-22
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,14,15,2.5502766773197642e-11,1.2761665461957917e-11,0.5000000000000004,76845277348.76959,4.6172601464868744e-12,2.5902082089030107e-11,5.102847547487748e-23
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,14,16,2.5502766773197662e-11,1.2761665461957931e-11,0.4999999999999997,59029463299.294304,9.226929200690912e-12,2.7105995420959525e-11,3.8232552558371196e-23
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,14,17,5.1019239294350103e-11,5.1019239294350103e-11,-1.0,1.2542363787752406e+16,1.7717799876695303e-18,5.098815975226574e-11,2.4739714592662134e-22
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,14,18,3.964663334622337e-11,3.171357387384767e-11,-0.25231131935570733,30173664230.897915,2.2655321815358527e-11,4.564333070854298e-11,6.471188759238092e-23
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,14,19,4.7741120589528186e-11,4.558241033677046e-11,-0.816496580927726,35253026604.08114,1.3171080065180803e-11,4.948798115357997e-11,1.5405091268683293e-22
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,14,20,3.9646633346223355e-11,3.171357387384764e-11,-0.2523113193557066,50754735958.78922,6.662192690662915e-12,4.018003040142554e-11,1.2578652381458288e-22
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,14,21,2.065603154376201e-11,9.267459562342785e-12,0.6605596098195701,32992926407.50224,2.691041002348355e-11,3.3906202831450804e-11,6.111859496561311e-24
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,14,22,2.065603154376202e-11,9.267459562342798e-12,0.6605596098195698,25296208304.87672,3.689224839822996e-11,4.226698965732202e-11,3.614413153425415e-24
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,14,23,3.0640063400167124e-11,1.930566542050244e-11,0.25231131935570733,23874586173.796036,3.6498030514943374e-11,4.763690623905679e-11,1.5481689080645534e-23
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,14,24,1.5199262223809764e-11,5.436828957579646e-12,0.816496580927726,23427615166.432743,4.13476131999196e-11,4.4039819202752776e-11,9.079702611023811e-25
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,14,25,3.064006340016714e-11,1.9305665420502458e-11,0.2523113193557066,26592236967.753445,3.166746247733528e-11,4.404539458686227e-11,1.9083502929723012e-23
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,14,26,4.5650815361691945e-11,4.175177973200732e-11,-0.6605596098195701,40767241775.49486,9.614911872813906e-12,4.661874658223886e-11,1.562788313232903e-22
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,14,27,4.565081536169194e-11,4.175177973200731e-11,-0.6605596098195698,32102650582.083572,1.751868991158867e-11,4.8864767458726565e-11,1.1793600441807714e-22
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,14,28,7.209058503459416e-11,2.5509619647175052e-11,0.0,14580454101.098587,4.2239678938644715e-11,9.278962455156465e-11,1.5436952402429775e-22
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,14,29,7.209058503459416e-11,2.5509619647175052e-11,0.0,14580454101.275562,4.207249043106646e-11,9.286555039511648e-11,1.543695240266834e-22
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,15,16,4.416020868271274e-11,3.824386255565137e-11,-0.49999999999999983,60484753943.76552,2.6650481215744108e-12,4.4213700482179255e-11,1.7824968268155466e-22
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,15,17,4.41720835286963e-11,3.825071819402178e-11,-0.5000000000000004,50403480271.82735,5.521892093980822e-12,4.448918506959991e-11,1.6667063808105556e-22
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,15,18,4.749733828876704e-11,4.513360808386507e-11,-0.7986541716418109,32712550725.24365,1.5993130320194108e-11,5.0084278016713356e-11,1.382517333579638e-22
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,15,19,4.202607244196002e-11,3.553230371523195e-11,-0.408248290463863,63970775596.726746,2.4865534421619214e-12,4.207229091469133e-11,1.615993643422195e-22
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,15,20,2.3866798518315382e-11,1.2062162883676033e-11,0.5463428522861039,44853775254.42124,1.648208941075531e-11,2.8983082126263083e-11,1.927859766030897e-23
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,15,21,1.7872002436014582e-11,7.15519158578081e-12,0.7459067426872383,30853934048.16766,3.0008440526255355e-11,3.4911052525197074e-11,3.007540354607353e-24
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,15,22,3.6900462854952554e-11,2.7594465070255426e-11,-0.08534713286766836,26271064778.231228,2.975835281065438e-11,4.7379020152685e-11,3.8501408314872697e-23
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,15,23,1.591455857127792e-11,5.8582086570034325e-12,0.7986541716418109,26325451046.31334,3.634659888921249e-11,3.9664789856109407e-11,1.378418427631827e-24
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,15,24,2.7251471530455216e-11,1.5459513025636548e-11,0.408248290463863,29264711489.07891,2.89931381163392e-11,3.977372016465978e-11,1.447795212090444e-23
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,15,25,4.404141513986976e-11,3.8929653857192465e-11,-0.5463428522861039,41250180508.68428,1.0035424295275907e-11,4.5136417625674115e-11,1.4215945254538374e-22
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,15,26,4.679595505416412e-11,4.3836625155087683e-11,-0.7459067426872383,33714721955.45918,1.5126819096981378e-11,4.9148022452746964e-11,1.3687368813389162e-22
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,15,27,3.387662500300948e-11,2.3397351670613075e-11,0.08534713286766836,23137229212.529408,3.6887177878464415e-11,5.0066263457904823e-11,2.1652885688671366e-23
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,15,28,7.208573437040154e-11,2.549590837043425e-11,0.0,14580708647.968493,4.232755142752659e-11,9.274203248576276e-11,1.5421249315256977e-22
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,15,29,7.208573437040154e-11,2.549590837043425e-11,0.0,14580708648.07237,4.20301870860877e-11,9.287717466067024e-11,1.5421249315396912e-22
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,16,17,4.41720835286963e-11,3.8250718194021776e-11,-0.4999999999999997,60468299852.94582,2.6657998961259716e-12,4.422558970715629e-11,1.7834540799603298e-22
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,16,18,2.3866798518315392e-11,1.2062162883676041e-11,0.5463428522861037,47228930482.8543,1.5139677401539047e-11,2.8241274936097057e-11,2.1127697531962957e-23
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,16,19,4.2026072441960026e-11,3.553230371523196e-11,-0.40824829046386313,31466944943.390423,1.9920721182858175e-11,4.648365139739859e-11,8.569646332399508e-23
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,16,20,4.7497338288767045e-11,4.513360808386507e-11,-0.7986541716418107,36908621062.855194,1.1787267119354908e-11,4.8903929833498567e-11,1.5947658715166064e-22
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,16,21,3.690046285495256e-11,2.7594465070255423e-11,-0.08534713286766828,54240255394.75809,6.270624187712134e-12,3.7396961324800983e-11,1.0851558073587008e-22
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,16,22,1.7872002436014582e-11,7.1551915857808194e-12,0.7459067426872384,36104921902.947716,2.4909537970334482e-11,3.0639193323173465e-11,4.104272045981339e-24
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,16,23,4.4041415139869766e-11,3.892965385719246e-11,-0.5463428522861037,28323688592.445866,2.3303909621621226e-11,4.9796171127364254e-11,8.566266826532139e-23
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,16,24,2.7251471530455213e-11,1.5459513025636545e-11,0.40824829046386313,24839840506.813873,3.5801564018991886e-11,4.4978869973683355e-11,1.0516127950627428e-23
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,16,25,1.5914558571277922e-11,5.858208657003437e-12,0.7986541716418107,25592090609.58681,3.747685234675982e-11,4.070300683410097e-11,1.302872333050596e-24
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,16,26,3.3876625003009484e-11,2.339735167061308e-11,0.08534713286766828,29814746927.00036,2.5669494815513067e-11,4.2483994737813354e-11,3.49966830740999e-23
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,16,27,4.6795955054164136e-11,4.383662515508769e-11,-0.7459067426872384,55504355024.16486,3.16466093132015e-12,4.686920666955164e-11,1.9868275857240324e-22
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,16,28,7.208573437040154e-11,2.5495908370434254e-11,0.0,14580708647.997593,4.208606741863972e-11,9.285186658691303e-11,1.5421249315296095e-22
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,16,29,7.208573437040154e-11,2.5495908370434254e-11,0.0,14580708647.9531,4.225311254806559e-11,9.277597037725167e-11,1.5421249315236194e-22
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,17,18,3.064006340016713e-11,1.930566542050244e-11,0.25231131935570733,66535491272.396835,4.9234551522889535e-12,3.100659631748616e-11,7.581116838662357e-23
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,17,19,1.5199262223809764e-11,5.436828957579646e-12,0.816496580927726,72708198445.24002,9.967139968975984e-12,1.8144542905295123e-11,8.23955631958941e-24
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,17,20,3.064006340016714e-11,1.9305665420502458e-11,0.2523113193557066,35681165411.35574,2.0437496543696076e-11,3.680842117685235e-11,3.30247667377376e-23
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,17,21,4.5650815361691945e-11,4.175177973200732e-11,-0.6605596098195701,30698136523.870827,1.920451486988331e-11,4.949418545611788e-11,1.1052302468866033e-22
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,17,22,4.565081536169194e-11,4.175177973200731e-11,-0.6605596098195698,49510412948.92293,5.417826726669067e-12,4.593706400083959e-11,1.7931961918145001e-22
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,17,23,3.964663334622336e-11,3.171357387384766e-11,-0.25231131935570733,50754735958.788925,6.662192690662885e-12,4.018003040142556e-11,1.2578652381458218e-22
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,17,24,4.7741120589528186e-11,4.558241033677046e-11,-0.816496580927726,37359024993.43608,1.1312219499094065e-11,4.902600573745906e-11,1.640205946105401e-22
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,17,25,3.9646633346223355e-11,3.171357387384764e-11,-0.2523113193557066,25999952594.920967,2.9087923519421196e-11,4.9154423262649077e-11,4.9769253181472397e-23
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,17,26,2.065603154376201e-11,9.267459562342785e-12,0.6605596098195701,23814778834.456142,3.9496244545432475e-11,4.4557981956189184e-11,3.2056469984663057e-24
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,17,27,2.0656031543762022e-11,9.267459562342794e-12,0.6605596098195698,25237866461.25275,3.698948057617815e-11,4.235188420968925e-11,3.5978651272881875e-24
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,17,28,7.209058503459416e-11,2.5509619647175052e-11,0.0,14580454101.180178,4.2140913798049896e-11,9.283452097967344e-11,1.5436952402539787e-22
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,17,29,7.209058503459416e-11,2.5509619647175052e-11,0.0,14580454101.18017,4.214091379804984e-11,9.283452097967347e-11,1.5436952402539806e-22
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,18,19,2.3599112849616406e-11,1.1329214713946915e-11,0.5393446629166316,38738859800.71133,2.0753969745810917e-11,3.141603182305961e-11,1.4126252085638108e-23
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,18,20,3.8187615577638186e-11,2.965399691416624e-11,-0.20601132958329824,26067320654.112167,2.9602198089513714e-11,4.829915061169481e-11,4.335738066788796e-23
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,18,21,3.818761211529493e-11,2.965399599562102e-11,-0.20601132958329824,31999066064.488277,2.0985129120299503e-11,4.355333739406003e-11,6.228534732824928e-23
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,18,22,2.36012422364498e-11,1.1326821323709633e-11,0.5393446629166314,123448339957.49266,1.246978899800449e-12,2.361980433408337e-11,5.180665935880952e-23
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,18,23,4.9176978999711895e-11,4.91769789997119e-11,-0.9999999999999999,1.254236562587279e+16,1.7717799876695303e-18,4.914702171282279e-11,2.2985312842887753e-22
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,18,24,4.3139544303168604e-11,3.7847764285764987e-11,-0.5393446629166316,36649759153.55177,1.3882901786649267e-11,4.5305125461930955e-11,1.167057728839608e-22
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,18,25,3.098517839278371e-11,1.952298208554566e-11,0.20601132958329824,30821435159.013508,2.5554774754486204e-11,4.015548514423113e-11,2.643149624097867e-23
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,18,26,3.098517558346143e-11,1.9522983004090884e-11,0.20601132958329824,28683025176.559906,2.8388591550670357e-11,4.201581167456709e-11,2.3085629985114437e-23
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,18,27,4.314343739090075e-11,3.785015767600227e-11,-0.5393446629166314,31689612090.101456,1.9116745315138503e-11,4.717631919446781e-11,9.517628971593244e-23
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,18,28,5.689036624958502e-11,-1.4340127891837228e-11,0.5773502691896257,14817454868.043373,4.306600804012498e-11,9.190827000564184e-11,1.9143816794509215e-22
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,18,29,8.405532328133746e-11,6.351710689154912e-11,-0.5773502691896257,14817454870.185734,4.2980463153645024e-11,9.19483057540499e-11,1.9143816797892366e-22
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,19,20,2.3599112849616403e-11,1.1322376870669867e-11,0.5393446629166316,38738859800.710815,2.0753969745811418e-11,3.1416031823059963e-11,1.4126252085637706e-23
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,19,21,3.8184162814412385e-11,2.964955394736388e-11,-0.20601132958329824,26069677749.835682,2.9599521716304446e-11,4.8294783483834675e-11,4.334953946926684e-23
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,19,22,3.8184162814412385e-11,2.964955394736388e-11,-0.20601132958329846,32001956469.42099,2.0983233963399776e-11,4.354940336536517e-11,6.22740938560749e-23
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,19,23,4.3139544303168604e-11,3.7845718032527754e-11,-0.5393446629166316,42298743055.46913,9.615511758192542e-12,4.41845843872666e-11,1.3706871579674049e-22
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,19,24,4.916809490319762e-11,4.916809490319762e-11,-0.9999999999999999,1.2542365635070648e+16,1.7717799876695303e-18,4.9138143028260127e-11,2.2977008742160656e-22
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,19,25,4.3139544303168604e-11,3.7845718032527754e-11,-0.5393446629166316,36649759153.55165,1.3882901786649716e-11,4.530512546193096e-11,1.1670577288396015e-22
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,19,26,3.0982376952139616e-11,1.951854095583374e-11,0.20601132958329824,30824222052.32967,2.5552464412248253e-11,4.0151854428609905e-11,2.6426715953660837e-23
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,19,27,3.0982376952139616e-11,1.9518540955833737e-11,0.20601132958329846,28685616156.072548,2.8386027502730144e-11,4.2012016541732506e-11,2.3081459061061226e-23
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,19,28,5.6891486101383684e-11,-1.4344569940094372e-11,0.5773502691896257,14817464349.254951,4.3308327964851184e-11,9.17919550901213e-11,1.9137261436268957e-22
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,19,29,8.405196666083437e-11,6.351266484329199e-11,-0.5773502691896257,14817464353.412708,4.307038545381462e-11,9.190384207005596e-11,1.913726144284251e-22
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,20,21,2.3601242236449795e-11,1.1326821323709625e-11,0.5393446629166315,38735364570.10866,2.0755842302970944e-11,3.141886678589246e-11,1.412880239181648e-23
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,20,22,3.8187612115294926e-11,2.9653995995621024e-11,-0.20601132958329835,26067323017.54901,2.9602195405581654e-11,4.829914623257239e-11,4.335737280574971e-23
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,20,23,3.098517839278371e-11,1.952298208554566e-11,0.20601132958329824,47375728748.22996,1.1805541900791378e-11,3.314796063089513e-11,5.449744532143853e-23
20,30,Zn,3d¹⁰4s²→3d¹⁰4s4p,lower,20,24,4.3139544303168604e-11,3.7847764285764987e-11,-0.5393446629166316,42298743055.46946,9.615511758191906e-12,4.418458438726659e-11,1.3706871579674204e-22
