hostname,pl_name,sy_pnum,pl_orbper,pl_ratdor,pl_orbeccen
"Kepler-417","Kepler-417 c",2,15.94300000000,35.937000,0.000000
"K2-384","K2-384 e",5,9.71504300000,38.390000,
"Kepler-1610","Kepler-1610 b",2,8.70181574000,22.140000,0.000000
"Kepler-37","Kepler-37 c",4,21.30184800000,42.180000,0.099000
"Kepler-416","Kepler-416 b",3,6.31900000000,15.409000,0.000000
"K2-72","K2-72 e",4,24.15886800000,64.530000,0.110000
"Kepler-315","Kepler-315 b",2,96.10114100000,26.890000,0.000000
"EPIC 212297394","EPIC 212297394 b",2,2.28936300000,8.530000,
"K2-201","K2-201 b",2,1.05979000000,4.652897,
"Kepler-1130","Kepler-1130 c",3,3.26663994800,11.890000,0.000000
"K2-24","K2-24 b",2,20.88977000000,28.600000,0.060000
"Kepler-106","Kepler-106 b",4,6.16486000000,11.190000,0.000000
"TOI-469","TOI-469.01",3,13.63082050000,23.880000,0.000000
"Kepler-1705","Kepler-1705 c",2,11.28000000000,17.640000,0.028000
"Kepler-1365","Kepler-1365 b",2,7.69993485000,13.380000,0.000000
"Kepler-367","Kepler-367 b",2,37.81572400000,64.190000,0.000000
"Kepler-106","Kepler-106 c",4,13.57080000000,32.883000,0.000000
"Kepler-268","Kepler-268 b",2,25.93413800000,14.500000,0.000000
"Kepler-414","Kepler-414 c",2,7.17100000000,18.930000,0.000000
"Kepler-466","Kepler-466 c",2,3.70921384600,10.888000,0.000000
"K2-352","K2-352 d",3,14.87138700000,25.940000,
"HD 109833","HD 109833 b",2,9.18852600000,19.900000,0.180000
"Kepler-286","Kepler-286 c",4,3.46809500000,11.290000,0.000000
"Kepler-349","Kepler-349 b",2,5.92977800000,18.630000,0.000000
"Kepler-338","Kepler-338 d",4,44.43101400000,25.100000,0.030000
"Kepler-259","Kepler-259 c",2,36.92493100000,61.360000,0.000000
"Kepler-265","Kepler-265 e",4,67.83102400000,71.850000,0.000000
"Kepler-1990","Kepler-1990 c",2,4.06844957000,9.300000,0.000000
"Kepler-399","Kepler-399 b",3,14.42528100000,29.750000,0.000000
"Kepler-1907","Kepler-1907 c",2,14.86390018000,8.230000,0.000000
"Kepler-245","Kepler-245 d",4,36.27710800000,59.900000,0.000000
"HD 39091","pi Men c",3,6.26783990000,13.100000,0.000000
"Kepler-1321","Kepler-1321 d",3,5.72092008600,16.240000,0.000000
"Kepler-603","Kepler-603 d",3,6.21712920000,4.570000,0.000000
"Kepler-55","Kepler-55 f",5,10.19854500000,19.600000,0.000000
"Kepler-279","Kepler-279 c",4,35.73600000000,18.880000,0.000000
"Kepler-763","Kepler-763 c",3,4.09667624000,14.380000,0.000000
"Kepler-162","Kepler-162 b",2,6.91979800000,16.080000,0.000000
"Kepler-116","Kepler-116 c",2,13.07163000000,33.190000,0.000000
"Kepler-712","Kepler-712 c",2,226.89047000000,131.000000,0.000000
"WASP-8","WASP-8 b",2,8.15872000000,18.280000,0.310000
"Kepler-306","Kepler-306 b",4,4.64618600000,15.200000,0.000000
"K2-189","K2-189 c",2,6.67932000000,18.170000,
"Kepler-195","Kepler-195 b",2,8.30787200000,20.647000,0.000000
"Kepler-79","Kepler-79 b",4,13.48450000000,19.260000,0.015000
"Kepler-1388","Kepler-1388 d",4,20.95681580000,47.330000,0.000000
"Kepler-296","Kepler-296 b",5,10.86438400000,35.500000,0.330000
"Kepler-199","Kepler-199 b",2,23.63760400000,37.075000,0.000000
"Kepler-400","Kepler-400 c",2,17.34082400000,38.140000,0.000000
"LHS 1903","LHS 1903 e",4,29.31773000000,60.350000,0.014000
"Kepler-284","Kepler-284 c",2,37.51445600000,55.200000,0.000000
"Kepler-87","Kepler-87 b",2,114.73635000000,57.400000,0.036000
"TOI-1246","TOI-1246 d",4,18.65487400000,35.700000,0.000000
"LHS 1903","LHS 1903 b",4,2.15550980000,10.590000,0.015000
"HD 191939","HD 191939 c",6,28.57974300000,40.000000,0.034000
"Kepler-937","Kepler-937 b",2,67.66882700000,34.100000,0.000000
"Kepler-345","Kepler-345 b",2,7.41556300000,27.610000,0.000000
"Kepler-520","Kepler-520 c",2,5.21104261000,12.158000,0.000000
"Kepler-598","Kepler-598 b",2,3.70175428000,11.210000,0.000000
"KOI-12","KOI-12 b",2,17.85518200000,19.992600,0.340000
"K2-384","K2-384 f",5,13.62749000000,47.700000,
"Kepler-80","Kepler-80 e",6,4.64489000000,15.640000,0.003500
"KOI-984","KOI-984 b",2,4.28817850000,13.260000,0.120000
"Kepler-444","Kepler-444 d",5,6.18939200000,17.151000,0.180000
"K2-223","K2-223 c",2,4.56254600000,13.000000,
"Kepler-59","Kepler-59 b",2,11.86817070000,8.600000,0.000000
"EPIC 249893012","EPIC 249893012 b",3,3.59510000000,5.930000,0.060000
"K2-99","K2-99 b",2,18.24783000000,13.100000,0.220000
"K2-21","K2-21 c",2,15.50192000000,35.500000,0.210000
"Kepler-394","Kepler-394 b",3,8.00501300000,18.640000,0.000000
"Kepler-325","Kepler-325 d",3,38.71518500000,81.000000,0.000000
"Kepler-1130","Kepler-1130 d",3,4.27225017500,9.500000,0.000000
"TOI-1422","TOI-1422 b",2,12.99894000000,22.510000,0.200000
"TOI-1836","TOI-1836 b",2,20.38079900000,20.200000,0.000000
"K2-172","K2-172 b",2,14.31694100000,25.147602,
"Kepler-278","Kepler-278 b",2,30.15560000000,15.152000,0.696000
"Kepler-553","Kepler-553 c",2,328.24017000000,214.800000,0.346000
"Kepler-750","Kepler-750 b",2,9.42887179000,16.709000,0.000000
"Kepler-261","Kepler-261 c",2,24.57085800000,51.400000,0.000000
"Kepler-237","Kepler-237 c",2,8.10363600000,20.090000,0.000000
"Kepler-138","Kepler-138 d",4,23.09230000000,51.800000,0.010000
"TOI-5799","TOI-5799 c",2,14.01044900000,52.300000,
"Kepler-174","Kepler-174 c",3,44.00052900000,66.490000,0.000000
"Kepler-118","Kepler-118 c",2,20.17202000000,52.621000,0.000000
"HD 108236","HD 108236 b",5,3.79596300000,11.350000,0.045000
"TOI-1694","TOI-1694 b",2,3.77010700000,10.206000,0.000000
"K2-185","K2-185 c",2,52.71349400000,62.620000,
"Kepler-101","Kepler-101 b",2,3.48768120000,6.550000,0.086000
"HD 93963 A","HD 93963 A b",2,1.03761090000,4.299000,0.000000
"Kepler-290","Kepler-290 c",3,36.77031000000,33.900000,0.000000
"Kepler-250","Kepler-250 c",3,7.15680400000,20.940000,0.000000
"K2-285","K2-285 c",4,7.13804800000,22.510000,0.000000
"Kepler-42","Kepler-42 d",3,1.86516900000,37.020000,0.020000
"Kepler-126","Kepler-126 b",3,10.49571100000,8.364000,0.070000
"Kepler-309","Kepler-309 c",2,105.35638300000,79.000000,0.000000
"TOI-815","TOI-815 b",2,11.19725900000,25.200000,0.200000
"K2-43","K2-43 c",2,2.19888400000,5.900000,
"TOI-5799","TOI-5799 b",2,4.16450700000,23.310000,
"Kepler-102","Kepler-102 e",5,16.14569940000,21.600000,0.089000
"K2-243","K2-243 c",2,24.94598000000,35.600000,
"Kepler-1315","Kepler-1315 b",2,0.84338011000,4.545000,0.000000
"K2-219","K2-219 b",3,3.90128700000,9.031985,
"TOI-1798","TOI-1798.02",2,0.43781182200,2.962214,0.000000
"Kepler-1126","Kepler-1126 c",2,199.66876000000,171.800000,0.000000
"TOI-4156","TOI-4156 b",2,4.46189034133,9.774529,
"Kepler-1181","Kepler-1181 b",2,4.89337519000,11.360000,0.000000
"Kepler-246","Kepler-246 b",2,4.60182000000,13.430000,0.000000
"Kepler-134","Kepler-134 b",2,5.31742900000,6.610000,0.000000
"Kepler-1693","Kepler-1693 b",2,12.09990000000,26.040000,0.000000
"Kepler-137","Kepler-137 c",2,18.73575300000,33.000000,0.000000
"Kepler-373","Kepler-373 c",2,16.72594800000,26.000000,0.000000
"Kepler-103","Kepler-103 c",2,179.60978000000,98.000000,0.103000
"Kepler-1693","Kepler-1693 c",2,5.36370992700,13.800000,0.000000
"TOI-4562","TOI-4562 b",2,225.10640000000,150.300000,0.760000
"Kepler-252","Kepler-252 c",2,10.84846300000,28.786000,0.000000
"Kepler-1016","Kepler-1016 c",2,105.65513690000,90.020000,0.000000
"Kepler-236","Kepler-236 b",2,8.29561100000,22.100000,0.000000
"Kepler-1641","Kepler-1641 c",2,32.65721200000,42.870000,0.000000
"Kepler-120","Kepler-120 c",2,12.79458500000,29.290000,0.000000
"Kepler-317","Kepler-317 c",2,8.77501000000,18.430000,0.000000
"TOI-5624","TOI-5624 e",5,21.48993600000,37.700000,0.000000
"Kepler-501","Kepler-501 c",2,3.62276005700,10.069000,0.000000
"Kepler-204","Kepler-204 c",2,25.66059300000,23.400000,0.000000
"TOI-1782","TOI-1782.01",2,4.98764102800,13.606683,
"Kepler-553","Kepler-553 b",2,4.03046700000,11.400000,0.000000
"Kepler-282","Kepler-282 b",4,9.22052400000,14.511000,0.000000
"Kepler-1468","Kepler-1468 b",3,8.23984869000,11.379000,0.000000
"Kepler-42","Kepler-42 b",3,1.21376720000,12.100000,0.040000
"Kepler-1322","Kepler-1322 b",2,0.96286738200,4.400000,0.000000
"TOI-1203","TOI-1203 b",4,4.15728880000,8.880000,0.067000
"Kepler-359","Kepler-359 c",3,57.68802000000,42.100000,0.000000
"Kepler-770","Kepler-770 b",3,18.92540274000,39.480000,0.000000
"Kepler-258","Kepler-258 b",2,13.19722000000,30.330000,0.000000
"Kepler-142","Kepler-142 d",3,41.80911800000,41.480000,0.000000
"K2-80","K2-80 d",3,28.86725300000,45.619404,
"Kepler-117","Kepler-117 c",2,50.79039100000,38.180000,0.032300
"TOI-1203","TOI-1203.01",4,25.50267200000,29.770000,0.032000
"KOI-7892","KIC 8540376 b",3,31.80990000000,34.700000,
"TOI-942","TOI-942 b",2,4.32421000000,10.120000,0.340000
"Kepler-770","Kepler-770 c",3,1.47532231400,4.913000,0.000000
"Kepler-380","Kepler-380 b",2,3.93082100000,10.090000,0.000000
"Kepler-201","Kepler-201 b",2,25.67208300000,19.300000,0.000000
"Kepler-1464","Kepler-1464 c",2,5.32786292000,8.765000,0.000000
"Kepler-147","Kepler-147 c",2,33.41642300000,20.000000,0.000000
"TOI-880","TOI-880.02",2,2.57571000000,9.050000,
"Kepler-327","Kepler-327 b",3,2.54957500000,11.691000,0.000000
"Kepler-411","Kepler-411 c",4,7.83443500000,22.210000,0.108000
"Kepler-280","Kepler-280 b",2,2.13954200000,8.089000,0.000000
"Kepler-406","Kepler-406 b",2,2.42629000000,7.037000,0.000000
"Kepler-220","Kepler-220 c",4,9.03419900000,44.700000,0.000000
"Kepler-1468","Kepler-1468 d",3,19.59059906000,22.720000,0.000000
"Kepler-32","Kepler-32 d",5,22.78020000000,55.780000,0.000000
"Kepler-332","Kepler-332 c",3,15.99562200000,35.540000,0.000000
"EPIC 249893012","EPIC 249893012 c",3,15.62400000000,15.790000,0.070000
"Kepler-763","Kepler-763 b",3,1.19655156000,7.600000,0.000000
"K2-36","K2-36 c",2,5.34088800000,16.010000,0.089000
"HD 23472","HD 23472 d",5,3.97664000000,13.290000,0.070000
"Kepler-181","Kepler-181 b",2,3.13787300000,12.260000,0.000000
"K2-3","K2-3 b",3,10.05465350000,29.440000,0.107000
"Kepler-354","Kepler-354 b",3,5.47666000000,13.120000,0.000000
"Kepler-217","Kepler-217 c",3,8.58600400000,7.460000,0.000000
"Kepler-804","Kepler-804 c",2,9.65185017000,17.200000,0.000000
"K2-37","K2-37 d",3,14.09229000000,34.341689,
"Kepler-245","Kepler-245 b",4,7.49019000000,21.600000,0.000000
"Kepler-18","Kepler-18 c",3,7.64159000000,14.430000,0.000000
"Kepler-436","Kepler-436 b",2,64.00205000000,104.000000,0.190000
"TOI-1634","TOI-1634 b",2,0.98934551000,7.054000,0.000000
"Kepler-11","Kepler-11 e",6,31.99960000000,39.480000,0.012000
"Kepler-102","Kepler-102 c",5,7.07139200000,19.718000,0.094000
"Kepler-128","Kepler-128 c",2,22.80000000000,35.200000,0.037000
"HD 23472","HD 23472 e",5,7.90754000000,21.000000,0.070000
"HD 25463","HD 25463 c",2,3.04405000000,6.600000,0.000000
"TOI-1246","TOI-1246 b",4,4.30744000000,13.400000,
"Kepler-1073","Kepler-1073 c",3,4.02582254000,11.290000,0.000000
"Kepler-386","Kepler-386 c",2,25.19345800000,41.540000,0.000000
"Kepler-197","Kepler-197 c",4,10.34969500000,9.430000,0.080000
"Kepler-549","Kepler-549 d",3,24.61480613000,66.700000,0.000000
"Kepler-127","Kepler-127 b",3,14.43588900000,18.000000,0.470000
"Kepler-235","Kepler-235 b",4,3.34022200000,14.150000,0.000000
"K2-50","K2-50 b",2,8.75290000000,20.600000,
"Kepler-121","Kepler-121 b",2,3.17742200000,17.098000,0.000000
"HD 28109","HD 28109 c",3,55.99712000000,46.700000,0.003900
"Kepler-97","Kepler-97 b",2,2.58664000000,5.200000,0.000000
"Kepler-133","Kepler-133 c",2,31.51758600000,22.300000,0.000000
"Kepler-887","Kepler-887 b",2,20.42228798000,25.490000,0.000000
"Kepler-205","Kepler-205 c",2,20.30654600000,26.000000,0.000000
"Kepler-139","Kepler-139 d",5,7.30569992200,14.600000,0.000000
"HIP 113103","HIP 113103 b",2,7.61030300000,21.390000,0.170000
"Kepler-319","Kepler-319 d",3,31.78192500000,29.600000,0.000000
"K2-343","K2-343 b",2,2.78717400000,13.470000,
"Kepler-404","Kepler-404 b",2,11.82985100000,26.470000,0.000000
"Kepler-529","Kepler-529 b",3,1.98035766300,4.090000,0.000000
"Kepler-334","Kepler-334 d",3,25.09849000000,69.650000,0.000000
"Kepler-177","Kepler-177 c",2,49.40926000000,42.080000,0.000000
"TOI-2202","TOI-2202 b",2,11.91260750000,25.980000,0.022000
"Kepler-65","Kepler-65 b",4,2.15491000000,10.526000,0.028000
"K2-266","K2-266 c",4,7.81400000000,20.800000,0.042000
"Kepler-1065","Kepler-1065 c",2,2.37030743000,9.230000,0.000000
"Kepler-79","Kepler-79 d",4,52.09020000000,47.420000,0.025000
"Kepler-402","Kepler-402 e",4,11.24286100000,19.700000,0.000000
"Kepler-391","Kepler-391 c",2,20.50100000000,12.230000,0.270000
"Kepler-390","Kepler-390 b",2,6.73808800000,21.280000,0.000000
"Kepler-534","Kepler-534 b",2,15.95994513000,28.440000,0.000000
"TOI-880","TOI-880 c",2,6.38727030000,16.480000,
"TOI-1269","TOI-1269 c",2,9.23786144195,23.005496,
"Kepler-46","Kepler-46 b",3,33.60134000000,45.100000,0.010000
"K2-138","K2-138 c",6,3.56004000000,11.100000,0.045000
"Kepler-379","Kepler-379 c",2,62.78469700000,97.700000,0.000000
"GJ 143","GJ 143 b",2,35.61253000000,60.100000,0.188000
"Kepler-296","Kepler-296 e",5,34.14211000000,76.200000,0.330000
"Kepler-227","Kepler-227 b",2,9.48801500000,24.810000,0.000000
"TOI-1839","TOI-1839 b",2,1.42378440907,5.489561,
"K2-37","K2-37 c",3,6.42966000000,15.100000,
"Kepler-9","Kepler-9 b",3,19.23891000000,31.300000,0.060900
"K2-155","K2-155 d",3,40.71800000000,63.300000,
"HD 23472","HD 23472 f",5,12.16218390000,28.000000,0.070000
"Kepler-347","Kepler-347 c",3,27.32087100000,12.220000,0.000000
"Kepler-103","Kepler-103 b",2,15.96532870000,19.520000,0.171000
"TOI-1450 A","TOI-1450 A b",2,2.04392740000,11.230000,
"Kepler-188","Kepler-188 b",2,2.06189700000,8.450000,0.000000
"Kepler-610","Kepler-610 c",2,151.86392000000,138.600000,0.000000
"Kepler-903","Kepler-903 b",2,10.35077210000,7.200000,0.000000
"K2-331","K2-331 b",2,9.39897700000,16.760000,
"Kepler-192","Kepler-192 c",3,21.22340000000,25.300000,0.000000
"Kepler-270","Kepler-270 b",2,11.47609400000,11.800000,0.000000
"Kepler-393","Kepler-393 c",2,14.61361200000,10.450000,0.000000
"Kepler-255","Kepler-255 c",3,9.94604700000,23.070000,0.000000
"Kepler-283","Kepler-283 c",2,92.74371100000,132.450000,0.000000
"Kepler-207","Kepler-207 c",3,3.07157100000,4.550000,0.000000
"K2-243","K2-243 b",2,11.54182000000,21.200000,
"Kepler-1996","Kepler-1996 b",2,32.37618300000,28.200000,0.000000
"K2-138","K2-138 e",6,8.26146000000,19.500000,0.077000
"Kepler-111","Kepler-111 c",2,224.77833000000,141.000000,0.176000
"Kepler-128","Kepler-128 b",2,15.00000000000,27.592000,0.000000
"K2-407","K2-407 b",2,4.94190700000,12.770000,
"K2-219","K2-219 d",3,11.13727800000,15.766969,
"Kepler-325","Kepler-325 c",3,12.76217200000,38.500000,0.000000
"Kepler-287","Kepler-287 b",2,20.34219900000,38.000000,0.000000
"Kepler-292","Kepler-292 c",5,3.71533500000,5.800000,0.000000
"Kepler-20","Kepler-20 b",6,3.69610490000,10.340000,0.083000
"K2-3","K2-3 d",3,44.55603000000,79.400000,0.091000
"Kepler-135","Kepler-135 b",2,6.00253000000,11.834000,0.000000
"HD 23472","HD 23472 b",5,17.66708700000,37.100000,0.072000
"Kepler-105","Kepler-105 b",2,5.41220340000,9.650000,0.020000
"Kepler-1336","Kepler-1336 b",2,23.19868100000,18.476000,0.000000
"K2-254","K2-254 b",2,4.09639000000,15.800000,
"Kepler-20","Kepler-20 f",6,19.57832800000,44.567700,0.094000
"Kepler-1365","Kepler-1365 c",2,4.77468005000,9.667000,0.000000
"Kepler-68","Kepler-68 b",4,5.39875259000,12.223200,0.090000
"Kepler-264","Kepler-264 b",2,40.80623100000,24.123000,0.000000
"Kepler-730","Kepler-730 b",2,6.49168280800,10.600000,0.000000
"Kepler-52","Kepler-52 b",3,7.87735650000,29.800000,0.000000
"Kepler-633","Kepler-633 c",2,23.78319931000,23.226000,0.000000
"Kepler-165","Kepler-165 c",2,15.31299000000,39.380000,0.000000
"Kepler-896","Kepler-896 c",2,29.54225660000,6.444000,0.000000
"Kepler-240","Kepler-240 b",2,4.14449500000,13.767000,0.000000
"Kepler-124","Kepler-124 d",3,30.95085100000,15.570000,0.000000
"Kepler-206","Kepler-206 b",3,7.78198700000,12.000000,0.000000
"K2-72","K2-72 d",4,7.76017800000,29.910000,0.110000
"Kepler-11","Kepler-11 f",6,46.68880000000,50.790000,0.013000
"TOI-406","TOI-406 c",2,3.30744100000,17.600000,0.032000
"Kepler-760","Kepler-760 c",2,2.46697439000,11.970000,0.000000
"Kepler-1266","Kepler-1266 b",2,28.47474800000,37.800000,0.000000
"K2-32","K2-32 c",4,20.66093000000,34.580000,0.049000
"K2-32","K2-32 e",4,4.34934000000,12.240000,0.043000
"Kepler-352","Kepler-352 b",3,10.05537000000,26.280000,0.000000
