scale,class,type,id,xi,B,sigmaB
C,dwarf,F,NGC0055@11.050000,0.0628974,3.08986,0.506534
C,dwarf,F,NGC0055@11.660000,0.0575376,3.26123,0.310233
C,dwarf,F,NGC0055@12.280000,0.0540318,3.28985,0.473799
C,dwarf,F,NGC0055@12.890000,0.0515008,3.38823,0.193835
C,dwarf,F,NGC0055@13.500000,0.0497656,3.27934,0.417026
C,HSB,F,NGC0100@0.230000,0.0589098,1.00785,2.42417
C,HSB,T,NGC0100@0.690000,0.118969,1.43482,0.586839
C,HSB,T,NGC0100@1.150000,0.150796,1.84908,0.448263
C,HSB,T,NGC0100@1.590000,0.157805,2.13971,0.400882
C,HSB,T,NGC0100@2.050000,0.15442,2.31612,0.371322
C,HSB,T,NGC0100@2.510000,0.149791,2.41237,0.347728
C,HSB,T,NGC0100@2.970000,0.14535,2.61352,0.337773
C,HSB,T,NGC0100@3.420000,0.139393,2.84768,0.335514
C,HSB,T,NGC0100@3.880000,0.125992,3.21869,0.35225
C,HSB,T,NGC0100@4.340000,0.112075,3.50582,0.276412
C,HSB,T,NGC0100@4.790000,0.100885,3.68818,0.506296
C,HSB,F,NGC0100@5.240000,0.0912338,3.84401,0.389267
C,HSB,F,NGC0100@5.700000,0.0807978,3.93987,0.562122
C,HSB,F,NGC0100@6.160000,0.0713717,4.26498,0.764275
C,HSB,F,NGC0100@7.160000,0.0562595,5.08441,0.624273
C,HSB,F,NGC0100@7.520000,0.0523615,5.35215,0.506114
C,HSB,F,NGC0100@7.980000,0.0480775,5.68956,0.730854
C,HSB,F,NGC0100@8.440000,0.0447106,5.97422,1.39285
C,HSB,F,NGC0100@8.900000,0.041974,6.24349,1.09016
C,HSB,F,NGC0100@9.350000,0.0398127,6.4643,0.73796
C,HSB,F,NGC0100@9.620000,0.0389544,6.53546,1.9635
C,LSB,F,NGC0247@1.080000,0.0693093,4.70928,0.244991
C,LSB,F,NGC0247@1.610000,0.0835402,4.83606,0.164632
C,LSB,F,NGC0247@2.150000,0.0858829,5.5699,0.584321
C,LSB,F,NGC0247@2.700000,0.0848196,5.33248,0.231847
C,LSB,F,NGC0247@3.220000,0.0856932,4.84769,0.330851
C,LSB,F,NGC0247@3.770000,0.0857527,4.43751,0.0890045
C,LSB,F,NGC0247@4.310000,0.0856546,4.05479,0.125113
C,LSB,F,NGC0247@4.850000,0.0839584,3.87466,0.179971
C,LSB,F,NGC0247@5.380000,0.0805166,3.8338,0.306296
C,LSB,F,NGC0247@5.920000,0.0781922,3.91987,0.379503
C,LSB,F,NGC0247@6.460000,0.0769674,3.92398,0.482062
C,LSB,F,NGC0247@6.990000,0.076732,3.82769,0.641768
C,LSB,F,NGC0247@7.530000,0.0776213,3.82189,0.631862
C,LSB,F,NGC0247@8.070000,0.0773447,3.88086,0.410763
C,LSB,F,NGC0247@8.620000,0.0767681,3.85681,0.115994
C,LSB,F,NGC0247@9.140000,0.0769178,3.85196,0.168699
C,LSB,F,NGC0247@9.690000,0.0768849,3.82686,0.404465
C,LSB,F,NGC0247@10.230000,0.0762965,3.8484,0.624888
C,LSB,F,NGC0247@10.760000,0.075229,3.85918,0.704393
C,LSB,F,NGC0247@11.300000,0.0732298,3.84873,0.695733
C,LSB,F,NGC0247@11.840000,0.0700829,3.9123,0.663228
C,LSB,F,NGC0247@12.380000,0.0662369,3.95891,0.633425
C,LSB,F,NGC0247@12.910000,0.0615843,4.08319,0.699975
C,LSB,F,NGC0247@13.480000,0.0563969,4.35195,0.689744
C,LSB,F,NGC0247@14.010000,0.0515651,4.75413,0.677904
C,LSB,F,NGC0247@14.540000,0.0470851,4.92422,0.846782
C,HSB,T,NGC0289@1.500000,3.14955,1.67635,0.576502
C,HSB,T,NGC0289@2.520000,3.0007,1.46554,0.483476
C,HSB,T,NGC0289@3.460000,1.9865,1.31198,0.377851
C,HSB,T,NGC0289@4.320000,1.66343,1.4024,0.477574
C,HSB,T,NGC0289@5.430000,1.33413,1.24479,0.39691
C,HSB,T,NGC0289@6.380000,1.03398,1.24486,0.40551
C,HSB,T,NGC0289@7.570000,0.765044,1.57493,0.1285
C,HSB,T,NGC0289@10.600000,0.418859,2.2698,0.10527
C,HSB,T,NGC0289@13.570000,0.272907,2.66272,0.122805
C,HSB,T,NGC0289@16.640000,0.190711,2.74502,0.138208
C,HSB,T,NGC0289@19.710000,0.147481,2.6257,0.138298
C,HSB,T,NGC0289@22.680000,0.124573,2.53629,0.165184
C,HSB,T,NGC0289@25.750000,0.105598,2.73766,0.223489
C,HSB,F,NGC0289@28.720000,0.0888664,3.45293,0.27823
C,HSB,F,NGC0289@31.790000,0.0809992,3.58255,0.265959
C,HSB,F,NGC0289@34.770000,0.0757404,3.58254,0.178927
C,HSB,F,NGC0289@37.840000,0.0683795,3.72818,0.175492
C,HSB,F,NGC0289@40.810000,0.0622734,3.83788,0.179663
C,HSB,F,NGC0289@43.880000,0.055603,3.99756,0.212178
C,HSB,F,NGC0289@46.850000,0.0496453,4.1018,0.250665
C,HSB,F,NGC0289@49.920000,0.0443841,4.16353,0.399887
C,HSB,F,NGC0289@52.990000,0.0401055,4.24322,0.533433
C,HSB,F,NGC0289@55.960000,0.036571,4.25656,0.574141
C,HSB,F,NGC0289@59.030000,0.0328278,4.28866,0.6433
C,HSB,F,NGC0289@62.000000,0.0290104,4.08683,0.278319
C,HSB,F,NGC0289@65.070000,0.0256732,4.40018,0.36204
C,HSB,F,NGC0289@68.050000,0.023116,5.15814,0.963268
C,HSB,F,NGC0289@71.120000,0.0208461,5.40715,0.573486
C,dwarf,T,NGC0300@0.910000,0.160738,2.20553,0.519733
C,dwarf,T,NGC0300@1.360000,0.152234,3.10171,0.358656
C,dwarf,T,NGC0300@1.820000,0.142969,3.28762,0.573352
C,dwarf,T,NGC0300@2.270000,0.139256,3.22056,0.273857
C,dwarf,T,NGC0300@2.720000,0.132568,3.51413,0.278559
C,dwarf,T,NGC0300@3.170000,0.121613,3.82864,0.292015
C,dwarf,T,NGC0300@3.630000,0.109103,5.01141,0.598196
C,dwarf,F,NGC0300@4.080000,0.0986686,5.17333,0.811985
C,dwarf,F,NGC0300@4.540000,0.0916813,4.92054,0.731591
C,dwarf,F,NGC0300@4.990000,0.0832315,4.70917,0.312019
C,dwarf,F,NGC0300@5.450000,0.0749424,4.7067,0.46601
C,dwarf,F,NGC0300@5.900000,0.0696788,4.91049,1.47078
C,dwarf,F,NGC0300@6.360000,0.070105,5.13746,1.363
C,dwarf,F,NGC0300@6.810000,0.0710287,4.76785,0.915859
C,dwarf,F,NGC0300@7.260000,0.0704869,4.49652,0.905408
C,dwarf,F,NGC0300@7.710000,0.0669525,4.43745,1.08672
C,dwarf,F,NGC0300@8.170000,0.0606215,4.76228,0.329901
C,dwarf,F,NGC0300@8.620000,0.0542256,5.06863,1.07362
C,dwarf,F,NGC0300@9.070000,0.0492888,5.78283,0.901061
C,dwarf,F,NGC0300@9.530000,0.0453009,6.41744,0.754214
C,dwarf,F,NGC0300@9.960000,0.0406547,6.72973,0.209867
C,dwarf,F,NGC0300@10.450000,0.036178,6.99961,0.310109
C,dwarf,F,NGC0300@10.930000,0.0323396,7.12764,2.14214
C,dwarf,F,NGC0300@11.320000,0.0294517,7.60601,1.73758
C,dwarf,F,NGC0300@11.800000,0.0272444,8.00722,2.07246
C,HSB,T,NGC0801@1.170000,4.24622,0.896685,0.0903975
C,HSB,T,NGC0801@1.560000,4.19042,0.908264,0.0793132
C,HSB,T,NGC0801@1.960000,4.05869,1.55555,0.0940916
C,HSB,T,NGC0801@2.730000,3.78073,1.48302,0.0806557
C,HSB,T,NGC0801@3.520000,3.32016,1.42715,0.0743557
C,HSB,T,NGC0801@10.590000,1.02223,1.4264,0.0523222
C,HSB,T,NGC0801@17.650000,0.518401,1.62919,0.0999236
C,HSB,T,NGC0801@24.610000,0.334093,1.73334,0.0630306
C,HSB,T,NGC0801@31.670000,0.256528,1.78624,0.0386214
C,HSB,T,NGC0801@38.740000,0.184687,1.97383,0.0739061
C,HSB,T,NGC0801@45.800000,0.130041,2.26412,0.099452
C,HSB,F,NGC0801@52.860000,0.0995736,2.61008,0.0628352
C,HSB,F,NGC0801@59.820000,0.0836279,2.74617,0.223762
C,bulge,S,NGC0891@0.920000,16.9174,1.03592,0.106248
C,bulge,T,NGC0891@2.320000,8.06614,0.580051,0.0725064
C,bulge,T,NGC0891@3.240000,6.38598,0.639612,0.0380147
C,bulge,T,NGC0891@4.170000,4.37906,0.801882,0.0317157
C,bulge,T,NGC0891@5.100000,3.1319,0.908542,0.0328221
C,bulge,T,NGC0891@6.030000,2.37767,1.03049,0.0354232
C,bulge,T,NGC0891@6.960000,1.90392,1.11495,0.0321543
C,bulge,T,NGC0891@7.890000,1.53583,1.24112,0.0373435
C,bulge,T,NGC0891@8.800000,1.30823,1.30638,0.0371103
C,bulge,T,NGC0891@9.730000,1.07783,1.44679,0.0350544
C,bulge,T,NGC0891@10.640000,0.918498,1.55256,0.0362493
C,bulge,T,NGC0891@11.580000,0.797037,1.60076,0.0335874
C,bulge,T,NGC0891@12.520000,0.68489,1.66202,0.0367156
C,bulge,T,NGC0891@13.460000,0.612858,1.69639,0.0357954
C,bulge,T,NGC0891@14.400000,0.543068,1.77305,0.0452658
C,bulge,T,NGC0891@15.330000,0.478971,1.871,0.0767456
C,bulge,T,NGC0891@16.270000,0.423916,1.88273,0.0801506
C,bulge,T,NGC0891@17.110000,0.378995,1.96454,0.0821706
C,HSB,T,NGC1003@1.250000,0.383394,1.35724,0.438939
C,HSB,T,NGC1003@2.080000,0.300876,1.66572,0.251957
C,HSB,T,NGC1003@2.900000,0.29675,1.7541,0.18129
C,HSB,T,NGC1003@3.730000,0.255511,1.86047,0.148646
C,HSB,T,NGC1003@4.560000,0.223081,2.01337,0.173816
C,HSB,T,NGC1003@5.390000,0.192424,2.28431,0.193542
C,HSB,T,NGC1003@6.220000,0.149582,2.78455,0.142493
C,HSB,T,NGC1003@7.040000,0.124348,3.29667,0.199798
C,HSB,T,NGC1003@7.870000,0.108702,3.65157,0.177261
C,HSB,F,NGC1003@8.700000,0.094231,3.59173,0.16522
C,HSB,F,NGC1003@9.540000,0.0815049,3.65925,0.148901
C,HSB,F,NGC1003@10.340000,0.0704811,3.91214,0.135176
C,HSB,F,NGC1003@11.210000,0.062621,3.7459,0.142701
C,HSB,F,NGC1003@11.980000,0.0575023,3.84953,0.194708
C,HSB,F,NGC1003@12.850000,0.052427,3.96959,0.133291
C,HSB,F,NGC1003@13.720000,0.0479276,4.20461,0.156208
C,HSB,F,NGC1003@14.490000,0.044206,4.34311,0.116174
C,HSB,F,NGC1003@15.360000,0.0404641,4.73757,0.170553
C,HSB,F,NGC1003@16.130000,0.0371941,5.30855,0.275636
C,HSB,F,NGC1003@17.000000,0.0351265,5.33336,0.328207
C,HSB,F,NGC1003@17.780000,0.0315749,5.78259,0.374491
C,HSB,F,NGC1003@18.650000,0.028713,6.53301,0.4675
C,HSB,F,NGC1003@19.520000,0.0251882,7.24645,0.500664
C,HSB,F,NGC1003@20.290000,0.0233522,7.11499,0.505364
C,HSB,F,NGC1003@21.160000,0.0216183,7.23255,0.518561
C,HSB,F,NGC1003@21.930000,0.0196699,7.66989,0.57886
C,HSB,F,NGC1003@22.800000,0.0179398,8.39679,0.528687
C,HSB,F,NGC1003@23.670000,0.0160586,9.20372,0.540402
C,HSB,F,NGC1003@24.440000,0.0156707,9.30277,0.558166
C,HSB,F,NGC1003@25.310000,0.0146376,9.61704,0.472109
C,HSB,F,NGC1003@26.080000,0.013661,10.0003,0.436377
C,HSB,F,NGC1003@26.950000,0.0139047,10.0336,0.443962
C,HSB,F,NGC1003@27.730000,0.0157451,8.76458,0.338282
C,HSB,F,NGC1003@28.600000,0.0157293,8.21065,0.249252
C,HSB,F,NGC1003@29.470000,0.0169977,7.50592,0.239127
C,HSB,F,NGC1003@30.240000,0.0184354,6.98521,0.194371
C,HSB,T,NGC1090@0.350000,0.999542,0.367655,0.345139
C,HSB,T,NGC1090@1.070000,1.32677,0.789604,0.209623
C,HSB,T,NGC1090@1.600000,1.19791,1.01544,0.107914
C,HSB,T,NGC1090@3.700000,0.821208,1.49007,0.0819537
C,HSB,T,NGC1090@5.090000,0.683018,2.06118,0.185506
C,HSB,T,NGC1090@6.610000,0.609888,2.01271,0.153742
C,HSB,T,NGC1090@8.170000,0.531103,1.8475,0.270967
C,HSB,T,NGC1090@9.110000,0.464852,2.10515,0.117114
C,HSB,T,NGC1090@10.370000,0.401261,1.90327,0.136014
C,HSB,T,NGC1090@11.280000,0.380756,2.12367,0.177374
C,HSB,T,NGC1090@13.620000,0.315809,2.0726,0.0781393
C,HSB,T,NGC1090@15.040000,0.273241,2.02229,0.0536869
C,HSB,T,NGC1090@16.370000,0.236658,2.09442,0.0562717
C,HSB,T,NGC1090@17.590000,0.205665,2.26999,0.124782
C,HSB,T,NGC1090@18.800000,0.181218,2.41041,0.152996
C,HSB,T,NGC1090@20.130000,0.159029,2.50418,0.105631
C,HSB,T,NGC1090@21.350000,0.142161,2.64124,0.099887
C,HSB,T,NGC1090@22.570000,0.128494,2.76421,0.0800784
C,HSB,T,NGC1090@23.890000,0.116282,2.88574,0.0780025
C,HSB,T,NGC1090@25.110000,0.1074,2.90095,0.0793756
C,HSB,F,NGC1090@26.330000,0.0999941,2.9351,0.0808057
C,HSB,F,NGC1090@27.650000,0.0930336,3.00409,0.0827051
C,HSB,F,NGC1090@28.870000,0.087545,3.05752,0.0841762
C,HSB,F,NGC1090@30.090000,0.0820831,3.05198,0.0850739
C,HSB,T,NGC1705@0.220000,0.781686,4.31489,1.28931
C,HSB,T,NGC1705@0.660000,0.528945,3.2632,0.787995
C,HSB,T,NGC1705@1.110000,0.332846,4.17761,0.61741
C,HSB,T,NGC1705@1.550000,0.20461,4.97486,0.449912
C,HSB,T,NGC1705@2.000000,0.135133,5.79004,0.509905
C,HSB,F,NGC1705@2.450000,0.0924257,6.85381,0.515452
C,HSB,F,NGC1705@2.890000,0.0663927,7.84533,0.748324
C,HSB,F,NGC1705@3.340000,0.0493831,9.02468,1.1119
C,HSB,F,NGC1705@3.780000,0.0382228,10.3896,1.33872
C,HSB,F,NGC1705@4.220000,0.0315902,11.2919,1.79406
C,HSB,F,NGC1705@4.660000,0.026849,12.0314,2.08656
C,HSB,F,NGC1705@5.110000,0.0233155,12.5641,2.26611
C,HSB,F,NGC1705@5.560000,0.0204209,13.3695,3.60494
C,HSB,F,NGC1705@6.000000,0.0193227,12.9841,3.8135
C,dwarf,F,NGC2366@0.120000,0.0186234,2.32422,3.48633
C,dwarf,F,NGC2366@0.360000,0.0510707,1.41815,0.551587
C,dwarf,F,NGC2366@0.590000,0.0644206,1.81353,0.324775
C,dwarf,F,NGC2366@0.830000,0.0749287,1.60297,0.285748
C,dwarf,F,NGC2366@1.070000,0.0797522,1.8894,0.335893
C,dwarf,F,NGC2366@1.310000,0.0822764,2.15717,0.377696
C,dwarf,F,NGC2366@1.540000,0.0815829,2.56776,0.311854
C,dwarf,F,NGC2366@1.790000,0.0819576,2.82253,0.243866
C,dwarf,F,NGC2366@2.020000,0.0828336,2.88649,0.239472
C,dwarf,F,NGC2366@2.260000,0.0801118,2.91,0.232525
C,dwarf,F,NGC2366@2.490000,0.0746715,3.23549,0.273442
C,dwarf,F,NGC2366@2.740000,0.0701527,3.44175,0.283182
C,dwarf,F,NGC2366@2.970000,0.0680907,3.36871,0.243724
C,dwarf,F,NGC2366@3.210000,0.0659274,3.31349,0.146663
C,dwarf,F,NGC2366@3.440000,0.0637242,3.45279,0.211117
C,dwarf,F,NGC2366@3.690000,0.0607609,3.56486,0.380434
C,dwarf,F,NGC2366@3.920000,0.0583218,3.61786,0.406839
C,dwarf,F,NGC2366@4.160000,0.0549873,3.71202,0.330418
C,dwarf,F,NGC2366@4.400000,0.0520866,3.36805,0.290757
C,dwarf,F,NGC2366@4.640000,0.0495811,3.40787,0.191527
C,dwarf,F,NGC2366@4.870000,0.0484071,3.31279,0.23672
C,dwarf,F,NGC2366@5.110000,0.047018,3.11311,0.312546
C,dwarf,F,NGC2366@5.350000,0.0448893,2.88406,0.547079
C,dwarf,F,NGC2366@5.590000,0.0424123,3.10494,0.734008
C,dwarf,F,NGC2366@5.820000,0.0396897,3.06061,0.926928
C,dwarf,F,NGC2366@6.060000,0.0376459,3.14978,0.754928
C,HSB,T,NGC2403@0.160000,0.495699,2.2285,0.514828
C,HSB,T,NGC2403@0.260000,0.706808,1.9966,0.27828
C,HSB,T,NGC2403@0.360000,0.905263,1.68619,0.0874323
C,HSB,T,NGC2403@0.460000,1.03158,1.67788,0.0806674
C,HSB,T,NGC2403@0.560000,1.0728,1.8178,0.174915
C,HSB,T,NGC2403@0.660000,1.02219,1.8897,0.0717972
C,HSB,T,NGC2403@0.760000,0.976192,2.04036,0.0711422
C,HSB,T,NGC2403@0.860000,0.911938,2.08945,0.0896277
C,HSB,T,NGC2403@0.960000,0.864627,1.97422,0.0545159
C,HSB,T,NGC2403@1.060000,0.831372,1.96053,0.0573314
C,HSB,T,NGC2403@1.160000,0.807287,1.93763,0.0789862
C,HSB,T,NGC2403@1.270000,0.789067,2.04377,0.0882203
C,HSB,T,NGC2403@1.360000,0.792217,2.04015,0.075561
C,HSB,T,NGC2403@1.470000,0.781184,1.95871,0.0631986
C,HSB,T,NGC2403@1.570000,0.779338,1.96231,0.0612814
C,HSB,T,NGC2403@1.670000,0.785449,1.9541,0.0670216
C,HSB,T,NGC2403@1.770000,0.787231,1.83952,0.0555997
C,HSB,T,NGC2403@1.870000,0.7818,1.82538,0.0479355
C,HSB,T,NGC2403@1.970000,0.775652,1.82061,0.0599377
C,HSB,T,NGC2403@2.080000,0.769448,1.80685,0.0736597
C,HSB,T,NGC2403@2.180000,0.766968,1.69827,0.0698677
C,HSB,T,NGC2403@2.280000,0.742915,1.67636,0.0546267
C,HSB,T,NGC2403@2.370000,0.708075,1.69205,0.0344613
C,HSB,T,NGC2403@2.470000,0.672425,1.67498,0.0386003
C,HSB,T,NGC2403@2.570000,0.641362,1.72268,0.04947
C,HSB,T,NGC2403@2.680000,0.60817,1.74213,0.039739
C,HSB,T,NGC2403@2.780000,0.581094,1.75772,0.057278
C,HSB,T,NGC2403@2.880000,0.556327,1.80485,0.097983
C,HSB,T,NGC2403@2.980000,0.53502,1.84685,0.0993604
C,HSB,T,NGC2403@3.080000,0.518123,1.9197,0.118946
C,HSB,T,NGC2403@3.190000,0.501154,1.87888,0.126499
C,HSB,T,NGC2403@3.290000,0.490517,1.86127,0.125314
C,HSB,T,NGC2403@3.390000,0.481793,1.91263,0.108816
C,HSB,T,NGC2403@3.490000,0.472882,2.04271,0.0939266
C,HSB,T,NGC2403@3.590000,0.461646,2.14981,0.096155
C,HSB,T,NGC2403@3.690000,0.453814,2.20571,0.133918
C,HSB,T,NGC2403@3.790000,0.443386,2.27722,0.203752
C,HSB,T,NGC2403@3.900000,0.430007,2.44479,0.211329
C,HSB,T,NGC2403@3.990000,0.41899,2.45248,0.201602
C,HSB,T,NGC2403@4.470000,0.369592,2.48171,0.225457
C,HSB,T,NGC2403@4.970000,0.32489,2.6699,0.113416
C,HSB,T,NGC2403@5.470000,0.286413,2.88988,0.0102544
C,HSB,T,NGC2403@5.960000,0.25171,3.06684,0.043181
C,HSB,T,NGC2403@6.460000,0.221893,3.26123,0.0232945
C,HSB,T,NGC2403@6.960000,0.199538,3.36607,0.0293864
C,HSB,T,NGC2403@7.450000,0.181204,3.46285,0.0247347
C,HSB,T,NGC2403@7.950000,0.165461,3.55383,0.0135384
C,HSB,T,NGC2403@8.450000,0.153082,3.6715,0.0838373
C,HSB,T,NGC2403@8.940000,0.14302,3.77315,0.0660301
C,HSB,T,NGC2403@9.440000,0.133933,3.81574,0.100163
C,HSB,T,NGC2403@9.940000,0.125392,3.8104,0.153616
C,HSB,T,NGC2403@10.430000,0.119081,3.82382,0.0746698
C,HSB,T,NGC2403@10.930000,0.112931,3.90846,0.0128246
C,HSB,T,NGC2403@11.430000,0.106902,4.07262,0.0708009
C,HSB,T,NGC2403@11.920000,0.100936,4.136,0.141897
C,HSB,F,NGC2403@12.420000,0.0957896,4.31246,0.175112
C,HSB,F,NGC2403@12.920000,0.0908103,4.43939,0.178911
C,HSB,F,NGC2403@13.420000,0.0853322,4.54836,0.230496
C,HSB,F,NGC2403@13.910000,0.0799834,4.68159,0.268223
C,HSB,F,NGC2403@14.410000,0.0753224,4.7988,0.184736
C,HSB,F,NGC2403@14.910000,0.0710972,4.98766,0.0416879
C,HSB,F,NGC2403@15.400000,0.067107,5.11609,0.0603241
C,HSB,F,NGC2403@15.900000,0.0632204,5.18163,0.0522059
C,HSB,F,NGC2403@16.400000,0.059531,5.41551,0.189947
C,HSB,F,NGC2403@16.890000,0.0558331,5.60667,0.345605
C,HSB,F,NGC2403@17.390000,0.0525143,5.96373,0.342914
C,HSB,F,NGC2403@17.890000,0.0492969,6.1754,0.579398
C,HSB,F,NGC2403@18.380000,0.0463805,6.29512,0.782461
C,HSB,F,NGC2403@18.880000,0.0436044,6.32686,0.744952
C,HSB,F,NGC2403@19.380000,0.0414952,6.57469,0.614292
C,HSB,F,NGC2403@19.870000,0.0400288,6.84738,0.563902
C,HSB,F,NGC2403@20.370000,0.0386198,6.82157,0.529556
C,HSB,F,NGC2403@20.870000,0.0373357,6.78548,0.315981
C,bulge,T,NGC2683@2.890000,2.69661,1.34966,0.142821
C,bulge,T,NGC2683@5.770000,1.50794,1.521,0.0717453
C,bulge,T,NGC2683@8.660000,0.740322,1.94901,0.094612
C,bulge,T,NGC2683@11.540000,0.487789,2.09237,0.104619
C,bulge,T,NGC2683@14.430000,0.296202,2.03807,0.284382
C,bulge,T,NGC2683@17.310000,0.201931,3.04105,0.320111
C,bulge,T,NGC2683@20.200000,0.144745,2.87631,0.340392
C,bulge,T,NGC2683@23.080000,0.108159,2.65399,0.353866
C,bulge,F,NGC2683@28.850000,0.067689,3.86005,0.482506
C,bulge,F,NGC2683@31.740000,0.055565,4.01118,0.517572
C,bulge,F,NGC2683@34.620000,0.0465008,4.17046,0.662854
C,bulge,T,NGC2841@3.440000,4.57958,1.51818,0.153416
C,bulge,T,NGC2841@3.770000,4.01702,1.71508,0.157072
C,bulge,T,NGC2841@4.130000,3.56517,1.836,0.102646
C,bulge,T,NGC2841@4.470000,3.21987,1.91564,0.0742467
C,bulge,T,NGC2841@4.800000,2.941,1.96588,0.0759459
C,bulge,T,NGC2841@5.130000,2.71192,1.95601,0.108996
C,bulge,T,NGC2841@5.480000,2.5113,2.02974,0.111636
C,bulge,T,NGC2841@5.830000,2.33178,2.12202,0.172202
C,bulge,T,NGC2841@6.160000,2.18518,2.1568,0.128034
C,bulge,T,NGC2841@6.510000,2.07974,2.15799,0.0928962
C,bulge,T,NGC2841@6.860000,1.98556,2.17235,0.116087
C,bulge,T,NGC2841@7.180000,1.90126,2.20877,0.105331
C,bulge,T,NGC2841@7.510000,1.82331,2.1473,0.278605
C,bulge,T,NGC2841@7.850000,1.75981,2.15544,0.317215
C,bulge,T,NGC2841@8.210000,1.69175,2.18448,0.115417
C,bulge,T,NGC2841@8.570000,1.61505,2.21951,0.119015
C,bulge,T,NGC2841@8.900000,1.54487,2.20671,0.174612
C,bulge,T,NGC2841@9.240000,1.46988,2.26188,0.15406
C,bulge,T,NGC2841@9.600000,1.39437,2.29495,0.147786
C,bulge,T,NGC2841@9.930000,1.33503,2.30298,0.194537
C,bulge,T,NGC2841@10.270000,1.28229,2.30393,0.195224
C,bulge,T,NGC2841@10.600000,1.23379,2.34897,0.135556
C,bulge,T,NGC2841@10.930000,1.18891,2.34943,0.173653
C,bulge,T,NGC2841@11.270000,1.14404,2.35321,0.161279
C,bulge,T,NGC2841@12.310000,1.00893,2.47345,0.0649376
C,bulge,T,NGC2841@14.350000,0.770825,2.70889,0.0720106
C,bulge,T,NGC2841@16.400000,0.588846,2.8925,0.0796376
C,bulge,T,NGC2841@18.480000,0.465898,3.05751,0.115756
C,bulge,T,NGC2841@20.570000,0.386058,3.31492,0.125501
C,bulge,T,NGC2841@22.510000,0.338579,3.43095,0.13033
C,bulge,T,NGC2841@24.590000,0.290991,3.60548,0.137885
C,bulge,T,NGC2841@26.680000,0.24321,3.89569,0.112749
C,bulge,T,NGC2841@28.770000,0.205615,4.15737,0.121988
C,bulge,T,NGC2841@30.700000,0.179026,4.47464,0.131297
C,bulge,T,NGC2841@32.790000,0.158107,4.71098,0.138712
C,bulge,T,NGC2841@34.880000,0.143492,4.77862,0.142185
C,bulge,T,NGC2841@36.960000,0.132495,4.81571,0.0963142
C,bulge,T,NGC2841@38.900000,0.123579,4.63222,0.0953394
C,bulge,T,NGC2841@40.990000,0.114186,4.65441,0.0968527
C,bulge,T,NGC2841@43.080000,0.105048,4.77849,0.0998017
C,bulge,F,NGC2841@45.160000,0.0957621,5.11177,0.158204
C,bulge,F,NGC2841@47.100000,0.0868977,5.52011,0.168991
C,bulge,F,NGC2841@49.190000,0.0784136,6.02784,0.181908
C,bulge,F,NGC2841@51.270000,0.0717501,6.54732,0.19413
C,bulge,F,NGC2841@53.360000,0.0669712,6.55257,0.197042
C,bulge,F,NGC2841@55.300000,0.0642024,6.64223,0.199032
C,bulge,F,NGC2841@57.380000,0.061955,6.87013,0.270034
C,bulge,F,NGC2841@59.470000,0.0598995,6.80864,0.26855
C,bulge,F,NGC2841@61.560000,0.0574002,6.95986,0.340528
C,bulge,F,NGC2841@63.640000,0.0545268,7.33452,0.352756
C,HSB,S,NGC2903@0.320000,18.0044,0.0989453,0.0359801
C,HSB,T,NGC2903@0.640000,9.59128,0.196481,0.0491203
C,HSB,T,NGC2903@0.960000,6.70604,0.749377,0.0936721
C,HSB,T,NGC2903@1.280000,5.52207,0.912492,0.0986478
C,HSB,T,NGC2903@1.600000,4.69876,0.965414,0.0983861
C,HSB,T,NGC2903@1.920000,4.13207,1.32578,0.112235
C,HSB,T,NGC2903@2.240000,4.15831,1.20205,0.0739722
C,HSB,T,NGC2903@2.560000,4.4811,1.03701,0.0619113
C,HSB,T,NGC2903@2.880000,4.37149,1.07108,0.0400405
C,HSB,T,NGC2903@3.200000,4.17899,1.01783,0.0378726
C,HSB,T,NGC2903@3.520000,3.74918,1.03137,0.0383766
C,HSB,T,NGC2903@3.840000,3.24597,1.10217,0.0306159
C,HSB,T,NGC2903@4.800000,2.35136,1.19477,0.0223322
C,HSB,T,NGC2903@5.760000,1.70736,1.32041,0.0251506
C,HSB,T,NGC2903@6.720000,1.25535,1.46687,0.0286218
C,HSB,T,NGC2903@7.680000,0.963757,1.63938,0.0161516
C,HSB,T,NGC2903@8.640000,0.770527,1.78693,0.0177804
C,HSB,T,NGC2903@9.600000,0.632225,1.96005,0.019503
C,HSB,T,NGC2903@10.560000,0.532061,2.07538,0.0208581
C,HSB,T,NGC2903@11.520000,0.456833,2.1714,0.0220447
C,HSB,T,NGC2903@12.480000,0.391397,2.31578,0.0472608
C,HSB,T,NGC2903@13.440000,0.335779,2.43041,0.0755568
C,HSB,T,NGC2903@14.400000,0.291168,2.53523,0.08006
C,HSB,T,NGC2903@15.360000,0.254522,2.66205,0.141598
C,HSB,T,NGC2903@16.320000,0.224908,2.80527,0.150015
C,HSB,T,NGC2903@17.280000,0.19933,3.02145,0.0964294
C,HSB,T,NGC2903@18.240000,0.178323,3.13192,0.10103
C,HSB,T,NGC2903@19.200000,0.160578,3.2687,0.106012
C,HSB,T,NGC2903@20.160000,0.145201,3.44272,0.111656
C,HSB,T,NGC2903@21.120000,0.132168,3.45584,0.114558
C,HSB,T,NGC2903@22.080000,0.121041,3.49082,0.117668
C,HSB,T,NGC2903@23.040000,0.111123,3.60312,0.12214
