Cassini SCE1 resume/fetch started
[2026-08-09T00:14:22.4174299+10:00] OK 712 ed3c92c774655843fa2cc9c4244161505720d68e70120e3bfdb8073ae2d8e402 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0028\sce1_185\pd2\c32easc2002_185_1245_012325.lbl
[2026-08-09T00:14:23.8881514+10:00] OK 113025 d837c4b91e7fa716276f3f0c6215e4aa9569ec461a1f65335bbb9da65d84b8df C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0028\sce1_185\pd2\c32easc2002_185_1245_012325.pd2
[2026-08-09T00:14:25.0694687+10:00] OK 90855 631c8e85ae9e870eeb1e985402fcd06e8c7bc467ad9e2c080b0aeae8553bd6c4 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0028\sce1_185\tdf\c32easc2002_185_0000k252v0.lbl
[2026-08-09T00:17:17.5838345+10:00] OK 29111040 8487f2892cd8a7938660e76820e7ad8af5a5888a5dea91607d80fcc15a974a0c C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0028\sce1_185\tdf\c32easc2002_185_0000k252v0.tdf
[2026-08-09T00:17:19.7311289+10:00] OK 90858 f6ea0b97707c8d8bf896565f68bd977a009b7273a238d27a6976dd53cf7a0468 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0028\sce1_185\tdf\c32easc2002_185_0000xmmmv0.lbl
[2026-08-09T00:21:43.4443337+10:00] OK 43634304 f15d9b7e66ff2ffd065fa831dfe5feeb327984fe05126b60336e77366cbc8515 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0028\sce1_185\tdf\c32easc2002_185_0000xmmmv0.tdf
[2026-08-09T00:21:44.8459807+10:00] OK 4442 9c0d0c97ee2cb12aaaa91a462816ca83f48e2213eaf25e0d6375ce9b0b106a9d C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0028\sce1_186\158\c32easc2002_186_1240_160025.lbl
[2026-08-09T00:21:59.4305936+10:00] OK 2456377 54760365cdd98f864a241315df96eb0ad6835a3e1b27c01636f410e4fa24c852 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0028\sce1_186\158\c32easc2002_186_1240_160025.158
[2026-08-09T00:21:59.8146443+10:00] OK 4445 c894ee5b7f82ca7947a207c519221271287ab0fcb5c8642c781d203fca9f9b60 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0028\sce1_186\515\c32easc2002_186_0105_045845.lbl
[2026-08-09T00:23:22.3376385+10:00] OK 12792960 923cadd61b68b3d70b170abc58a3664eb809a476c0c5ba53520444c0557dfaf0 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0028\sce1_186\515\c32easc2002_186_0105_045845.515
[2026-08-09T00:23:23.2288099+10:00] OK 4445 d387deeee244134ab6664009a35c6f4bed5c57e1a32baff19dcde8d016d77ddb C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0028\sce1_186\515\c32easc2002_186_0455_130565.lbl
[2026-08-09T00:26:10.5080064+10:00] OK 27516186 0a4755d53c278d96e0c05cdcc75f19e6df203f35b4b1d9b3fb4ddccefc0896e3 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0028\sce1_186\515\c32easc2002_186_0455_130565.515
[2026-08-09T00:26:11.3591677+10:00] OK 4445 fb367ce417f3c5f5bf4f2055db25e6070c2599a4cf1c49ac145a3be8be62811a C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0028\sce1_186\515\c32easc2002_186_1240_173025.lbl
[2026-08-09T00:27:52.1752378+10:00] OK 15649038 53cbfa9fa6511ebafb33a7b85b023aeaebbb35e2866b8f2adf3eccc914a8bc2c C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0028\sce1_186\515\c32easc2002_186_1240_173025.515
[2026-08-09T00:27:53.0931375+10:00] OK 4443 d377be8f4bc780cf11a0f6ca2e6d9d42c573fb5d042b6d4df874d81ad35a1456 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0028\sce1_186\515\c32easc2002_186_1645_012015.lbl
[2026-08-09T00:28:07.4137090+10:00] OK 2259680 79cca9b074746401c925ce789e54e1608a4829ffed87f459cdac39ed8272d011 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0028\sce1_186\515\c32easc2002_186_1645_012015.515
[2026-08-09T00:28:09.0414416+10:00] OK 40755 09d5dbc97e6c8221306f97f340ee7dcf0a141aa6ea79b51be55a4bdf27231ec5 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0028\sce1_186\pd1\c32easc2002_186_1240_170325.pd1
[2026-08-09T00:28:09.4650318+10:00] OK 712 fe1d35ab2f428f9f4572e3a9fae49120ede119e8522812f351e34a8f3ca038ca C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0028\sce1_186\pd2\c32easc2002_186_1240_170325.lbl
[2026-08-09T00:28:10.0970736+10:00] OK 40755 e95938bf17b57eaa13140c03f8731165ff789a357830a8044d073bc9889e2340 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0028\sce1_186\pd2\c32easc2002_186_1240_170325.pd2
[2026-08-09T00:28:10.9472024+10:00] OK 61946 a74d3869bd2a838e580e39fef6f3acbc81dffa37dc5b483152ec38ffccd141da C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0021\sce1_157\rsr\c32easc2002_157_0639nnnx54d.lbl
[2026-08-09T00:31:36.4391657+10:00] OK 38386860 78b9830ac0577fcbdcb9174b11c831ab069df7689356ce04305f33fe8984ea81 C:\sdt-data\cassini_sce1\cors_0021\sce1_157\rsr\c32easc2002_157_0639nnnx54d.2b1
[2026-08-09T00:31:38.0909881+10:00] OK 61946 8c8a2f5cb4648ea8030f66f99f679e92c8fc8c8705940398d490267a44258aae C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0021\sce1_157\rsr\c32easc2002_157_1424x54x25d.lbl
[2026-08-09T00:35:01.2312805+10:00] OK 36273900 51f4c76b019a470186c0312d3a746d17d48f5e270b47cc3ff0402b78f3825f27 C:\sdt-data\cassini_sce1\cors_0021\sce1_157\rsr\c32easc2002_157_1424x54x25d.1a1
[2026-08-09T00:35:01.9547606+10:00] OK 61946 fae7f135fcabd50f1f3bdef37ae9fb5294ca266148866f4b6f61d67d03456d5e C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0021\sce1_157\rsr\c32easc2002_157_1426x54k25d.lbl
[2026-08-09T00:38:19.7727052+10:00] OK 35788260 98340a355b0d39f2779d43e1dab9d73a225f8ac4e6a259386526156341b136b6 C:\sdt-data\cassini_sce1\cors_0021\sce1_157\rsr\c32easc2002_157_1426x54k25d.1b1
[2026-08-09T00:38:21.9920664+10:00] OK 61948 23c5e621cd8d1d06e9c9eef3386c34a3c691537204d42540ba3e82917de4e743 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0021\sce1_157\rsr\c32easc2002_157_1652x25k25d.lbl
[2026-08-09T00:53:50.5785105+10:00] OK 152853060 c122deefb76970f190c307cf76e1fc873cba72ec64996b7f80ac509f1d52c02f C:\sdt-data\cassini_sce1\cors_0021\sce1_157\rsr\c32easc2002_157_1652x25k25d.1b1
[2026-08-09T00:53:52.1467054+10:00] OK 61948 a6f2e9624ef74ca049fecb89d1b85b6087edcc81560d1405d8149751c99260e7 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0021\sce1_157\rsr\c32easc2002_157_1652x25x25d.lbl
[2026-08-09T01:07:32.9706481+10:00] OK 152853060 c2238a9ceaaa547f07ca7e788d47884960347ea884a90a3b25c933a8756d56f6 C:\sdt-data\cassini_sce1\cors_0021\sce1_157\rsr\c32easc2002_157_1652x25x25d.1a1
[2026-08-09T01:07:34.0092838+10:00] OK 61946 64c90391a71809e156a67a99bd489d7d95e10f53ee165f11e4ff84da5473b622 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0021\sce1_157\rsr\c32easc2002_157_2046k25k25d.lbl
[2026-08-09T01:10:15.9400694+10:00] OK 31332300 60c108fd2fb4330f52a8d6819c03da34fc1ac6cf1ce1eeb6fb80dd3946085ef1 C:\sdt-data\cassini_sce1\cors_0021\sce1_157\rsr\c32easc2002_157_2046k25k25d.3a1
[2026-08-09T01:10:17.4443113+10:00] OK 5726 d84a1fdfd2568e93867cc585a231001e03a28b8e7291fa884503cbfc6eac4620 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0021\sce1_157\tlm\c32easc2002_157_0630_1430.lbl
[2026-08-09T01:15:12.6547181+10:00] OK 56348832 3432b1ebc9830cdf102bf4d354f9019f5e19e6f5885e85cf24a0090d18138acf C:\sdt-data\cassini_sce1\cors_0021\sce1_157\tlm\c32easc2002_157_0630_1430.tlm
[2026-08-09T01:15:13.5875645+10:00] OK 5726 79385e81e9184083e5418d62e1d124040725f511af138756d604c61565a521f8 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0021\sce1_157\tlm\c32easc2002_157_1415_0249.lbl
[2026-08-09T01:22:59.8627639+10:00] OK 88809192 8b27742333e2451b3acc66fc48f508c496a622887b9b9134d0e59942ee9ad30f C:\sdt-data\cassini_sce1\cors_0021\sce1_157\tlm\c32easc2002_157_1415_0249.tlm
[2026-08-09T01:23:01.3885549+10:00] OK 61946 3392fc2bc552e45ef72b816c8481cd8cf043e673d906d2af4f62975c2855e711 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0021\sce1_158\rsr\c32easc2002_158_0227x25x45d.lbl
[2026-08-09T01:26:35.6111523+10:00] OK 38553000 40f6e8324135908822c1fccce22ba26e7a97d871f6591c5e90e90f2b340f5183 C:\sdt-data\cassini_sce1\cors_0021\sce1_158\rsr\c32easc2002_158_0227x25x45d.1b1
[2026-08-09T01:26:36.9429627+10:00] OK 61946 295c9ae60954c54a93fd80f11aad77cd9dd6e601b439f062f3f2e3967b5640b6 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0021\sce1_158\rsr\c32easc2002_158_0603x45x45d.lbl
[2026-08-09T01:27:53.3302182+10:00] OK 13150620 f28df21dcdc090b08f7ac2ce61606a30dccdaa6c4df899150c045374199cbf98 C:\sdt-data\cassini_sce1\cors_0021\sce1_158\rsr\c32easc2002_158_0603x45x45d.1b1
[2026-08-09T01:27:55.0463511+10:00] OK 61946 1c59aa86eae61528503b15ac9fba3102a1c2b4a2e0086f6f53a98eac5227eef7 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0021\sce1_158\rsr\c32easc2002_158_1425x65k25d.lbl
[2026-08-09T01:31:32.2810409+10:00] OK 38088660 a9920bc0e8db42db7a6a902055712a770bfc5c13cc73be14bc1c001aeab2c5fc C:\sdt-data\cassini_sce1\cors_0021\sce1_158\rsr\c32easc2002_158_1425x65k25d.1b1
[2026-08-09T01:31:34.3149905+10:00] OK 61946 dac35e27572b55cba93adb769a48089c09a43c912b3c0bfe10218e506f0eab5a C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0021\sce1_158\rsr\c32easc2002_158_1425x65x25d.lbl
[2026-08-09T01:35:18.6082049+10:00] OK 38088660 cd4f40f785647d67ce07adbd6cc1ee5cc6c94e5ed6727245b1550af99c123afe C:\sdt-data\cassini_sce1\cors_0021\sce1_158\rsr\c32easc2002_158_1425x65x25d.1a1
[2026-08-09T01:35:19.9327278+10:00] OK 61948 6ee929644b210ab70ac3bca280369575cd559538ea8771d5c83cb9347e1a6f30 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0021\sce1_158\rsr\c32easc2002_158_2225k25k25d.lbl
[2026-08-09T01:41:48.3354091+10:00] OK 66400620 d3ca46a4131284007161c7b60271dece179c8c0e80c69d7e75ba8eded72013ee C:\sdt-data\cassini_sce1\cors_0021\sce1_158\rsr\c32easc2002_158_2225k25k25d.3a1
[2026-08-09T01:41:50.1711816+10:00] OK 5726 5ec04e5a659204fd83e5505b07ca1bcb7b7f0e4a2aad1430bf487642de6a78c2 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0021\sce1_158\tlm\c32easc2002_158_0230_0655.lbl
[2026-08-09T01:44:25.1783039+10:00] OK 31098858 769517e01321e7dc22762466f6706c6748847d7f93bfd4b5f71757db1e544f59 C:\sdt-data\cassini_sce1\cors_0021\sce1_158\tlm\c32easc2002_158_0230_0655.tlm
[2026-08-09T01:44:25.5775331+10:00] OK 5726 c6912f1d663c5c80271d7a268f357a8de1802d18f5c30c4649b5c9137c69a808 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0021\sce1_158\tlm\c32easc2002_158_0630_1444.lbl
[2026-08-09T01:49:35.5731336+10:00] OK 58162458 c66299f829c60d2d1133c05a2c40c09695feaa9862768b0599edfd7c61b0965f C:\sdt-data\cassini_sce1\cors_0021\sce1_158\tlm\c32easc2002_158_0630_1444.tlm
[2026-08-09T01:49:36.5068072+10:00] OK 5726 c628aa470b5beeabf0c0d85bf832243253a804a02cf92b994007ad000e018ad8 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0021\sce1_158\tlm\c32easc2002_158_1425_0244.lbl
[2026-08-09T01:58:06.8353969+10:00] OK 87025776 43b7e0215ea059b13bd384f68f551de0b98514318e7bc31265a04d4506e649f1 C:\sdt-data\cassini_sce1\cors_0021\sce1_158\tlm\c32easc2002_158_1425_0244.tlm
[2026-08-09T01:58:07.6633576+10:00] OK 61946 8dfd9f88ad6460c7dea823cecb1e04a6676153b82141a57e39649c8f5c956d32 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0021\sce1_159\rsr\c32easc2002_159_0219x25x45d.lbl
[2026-08-09T02:01:46.4858704+10:00] OK 39136620 68c4cd7535c18a7b20be1dbb84001ec289e05383879f59c62326b3958d43216b C:\sdt-data\cassini_sce1\cors_0021\sce1_159\rsr\c32easc2002_159_0219x25x45d.1b1
[2026-08-09T02:01:48.0545692+10:00] OK 61946 ccd56baf456054888daba581523f1dc378b80232e6f4efd09deb9805d95085b3 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0021\sce1_159\rsr\c32easc2002_159_0454x45x45d.lbl
[2026-08-09T02:04:40.8965680+10:00] OK 29649600 51bc416e8c591f3824238d7a663fca9e4ff93f5d0856926268f3a3afb5f76d48 C:\sdt-data\cassini_sce1\cors_0021\sce1_159\rsr\c32easc2002_159_0454x45x45d.1b1
[2026-08-09T02:04:41.9136496+10:00] OK 61946 bd0217de0b9452b99e3f00cab386dc40dbfef3572877189ceb57cd81d1131007 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0021\sce1_159\rsr\c32easc2002_159_1418x65k25d.lbl
[2026-08-09T02:07:50.6977105+10:00] OK 37083300 ed0fc2e0c80bd0580b36a7e84407b0720619e7d0037bf10fd855021fc7eef456 C:\sdt-data\cassini_sce1\cors_0021\sce1_159\rsr\c32easc2002_159_1418x65k25d.1b1
[2026-08-09T02:07:52.5145989+10:00] OK 61946 3d1bba467b539e3d9fbed3f6c08243d6b93c81f56715c02035c50bb8f5d5a70c C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0021\sce1_159\rsr\c32easc2002_159_1418x65x25d.lbl
[2026-08-09T02:11:06.4394233+10:00] OK 35076840 a2fa033b552f325778d8581f7358edea7a6314b5b5c3f9ca29b22a2425cf2c33 C:\sdt-data\cassini_sce1\cors_0021\sce1_159\rsr\c32easc2002_159_1418x65x25d.1a1
[2026-08-09T02:11:07.9998323+10:00] OK 61946 03a10ef3aacabc8fa8e55ee425d4533262d2763acfcf7dd44fafc375750755e7 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0021\sce1_159\rsr\c32easc2002_159_1651k25k25d.lbl
[2026-08-09T02:14:46.0483188+10:00] OK 35285580 e804779771b31a17d3599b2d2bff457d9ca7aacfaf5d93a2ae60f8204f13737c C:\sdt-data\cassini_sce1\cors_0021\sce1_159\rsr\c32easc2002_159_1651k25k25d.3a1
[2026-08-09T02:14:48.1567881+10:00] OK 61948 d4c5336cc5c69382a9154dd7651f1a4d48cd1d8b2af199295a81119879e62c49 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0021\sce1_159\rsr\c32easc2002_159_1651x25k25d.lbl
[2026-08-09T02:29:42.5866761+10:00] OK 150420600 93fb1a3627130afa56191b2e280236b076f27bdf3761579095a273744f3f8222 C:\sdt-data\cassini_sce1\cors_0021\sce1_159\rsr\c32easc2002_159_1651x25k25d.1b1
[2026-08-09T02:29:45.7993431+10:00] OK 61948 2f7d07eb8bf4572ee54616a0328c46708d405bec4664f704df97fbdd24c87564 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0021\sce1_159\rsr\c32easc2002_159_1651x25x25d.lbl
[2026-08-09T02:43:39.5122651+10:00] OK 150420600 d22ce6fd07522380c42ba8673dfbc55bf1496400a72567adc6e2da24bdb1078f C:\sdt-data\cassini_sce1\cors_0021\sce1_159\rsr\c32easc2002_159_1651x25x25d.1a1
[2026-08-09T02:43:40.6876301+10:00] OK 61946 18891e68b80892aa8c65dca5682ba9ec38b9fdf6c2c0475ffe0f4d83a4a3ba1f C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0021\sce1_159\rsr\c32easc2002_159_2148k25k25d.lbl
[2026-08-09T02:45:26.8470604+10:00] OK 18045360 bd278f9fd5f47346c335f034565e267056fc84c6b48bdff6256edf61c5f9e639 C:\sdt-data\cassini_sce1\cors_0021\sce1_159\rsr\c32easc2002_159_2148k25k25d.3a1
[2026-08-09T02:45:28.5390638+10:00] OK 61946 a343abe3b6a7b325dbf7de8bd4d5710cbfed863d05a3fc1c628f841907cf8472 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0021\sce1_159\rsr\c32easc2002_159_2356k25k25d.lbl
[2026-08-09T02:49:07.4669374+10:00] OK 41739480 dcea86efc01f246b19f2b056a4823b82484ac8f193151a5ae9c945fad48afa03 C:\sdt-data\cassini_sce1\cors_0021\sce1_159\rsr\c32easc2002_159_2356k25k25d.3a1
[2026-08-09T02:49:08.6696849+10:00] OK 61948 16962d5aea898443d0a6822843f41300097d0897f8afb41fb7cf39b64403a8c7 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0021\sce1_159\rsr\c32easc2002_159_0859x65x65d.lbl
[2026-08-09T02:56:20.1542127+10:00] OK 87146820 58981a18c3b673835c40cec45007c58dcac84697bddc5298301fd2dc1da7318f C:\sdt-data\cassini_sce1\cors_0021\sce1_159\rsr\c32easc2002_159_0859x65x65d.1b1
[2026-08-09T02:56:21.1096381+10:00] OK 5726 99e9a6b834fbc6685d820d1f7618886be06a2586c0e982cd6b0b3df74bab509c C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0021\sce1_159\tlm\c32easc2002_159_0225_0650.lbl
[2026-08-09T02:58:34.7307368+10:00] OK 31081416 bc0643861b400c467060537cdd33a50f5eac389a257444d8173b4280111bfbb2 C:\sdt-data\cassini_sce1\cors_0021\sce1_159\tlm\c32easc2002_159_0225_0650.tlm
[2026-08-09T02:58:35.1101199+10:00] OK 5726 8f8f049eedef7f243596c94020a2dc84b7ecea0c82d33467d400db23b3562462 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0021\sce1_159\tlm\c32easc2002_159_0630_1440.lbl
[2026-08-09T03:02:46.6602402+10:00] OK 57550392 7ae94404e21d5c2078bd68184bb924a0be9aa7c80cf5847c36e32e1d2c728d02 C:\sdt-data\cassini_sce1\cors_0021\sce1_159\tlm\c32easc2002_159_0630_1440.tlm
[2026-08-09T03:02:46.9940830+10:00] OK 5726 cd765b27f61d090c7c311e8800251e7b608d200091a2f0db2b10a0a4a05b940a C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0021\sce1_159\tlm\c32easc2002_159_1420_0239.lbl
[2026-08-09T03:08:15.7867921+10:00] OK 84545592 750f671343640b14298047fe52f8b811532e1a64dc87541571eca8dcc07fe859 C:\sdt-data\cassini_sce1\cors_0021\sce1_159\tlm\c32easc2002_159_1420_0239.tlm
[2026-08-09T03:08:16.9715602+10:00] OK 61946 d6918d9b7fbdc06a84e0f76aded4a73bfb20a8d3bfd7f90957bf14b39a47fccf C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0021\sce1_160\rsr\c32easc2002_160_1420x65x25d.lbl
[2026-08-09T03:11:16.3868700+10:00] OK 38041800 dc652e9b21ff80ac3a7efb0607dfc6e240c91047990a99ba04cb600422311a17 C:\sdt-data\cassini_sce1\cors_0021\sce1_160\rsr\c32easc2002_160_1420x65x25d.1a1
[2026-08-09T03:11:17.4351927+10:00] OK 61948 9121a1a0683968d03354bb8b0ccb095663b2cda5f23b6169ad0dd1bb4cbb5f74 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0021\sce1_160\rsr\c32easc2002_160_1651x25x25d.lbl
[2026-08-09T03:21:59.1669343+10:00] OK 153108660 331c91cfcb8a72a3228a1e3f6e5d238e3afc951aead9b55b1d8503680289b28d C:\sdt-data\cassini_sce1\cors_0021\sce1_160\rsr\c32easc2002_160_1651x25x25d.1a1
[2026-08-09T03:22:00.1463807+10:00] OK 61946 e463034ccff20886dfcf1029564709a0fb96a8afebf635ae578e5845b20001b9 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0021\sce1_160\rsr\c32easc2002_160_0219x25x45d.lbl
[2026-08-09T03:24:15.7871665+10:00] OK 37926780 fc45a9ea821c74faef1cb555069bd339c6261baf8d0acbe6f6c48cea5f30000c C:\sdt-data\cassini_sce1\cors_0021\sce1_160\rsr\c32easc2002_160_0219x25x45d.1b1
[2026-08-09T03:24:16.9373466+10:00] OK 61946 c8461bcbc9fe4722d5b49234a64179872deabae4971f3c489d2fb4953708ab0e C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0021\sce1_160\rsr\c32easc2002_160_0449x45x45d.lbl
[2026-08-09T03:25:54.8841758+10:00] OK 29521800 c283ca24c73b112fb10ba2951d9559e64692dfc8bb256d49ac249b419f2e105b C:\sdt-data\cassini_sce1\cors_0021\sce1_160\rsr\c32easc2002_160_0449x45x45d.1b1
[2026-08-09T03:25:55.8128880+10:00] OK 61946 b63ece63ec514dc0378c6191d5568a541c41bcd7cb0453e06da2177baf7e0bf8 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0021\sce1_160\rsr\c32easc2002_160_0625x45x65d.lbl
[2026-08-09T03:28:22.6469489+10:00] OK 41939700 8f9d86963cc0b98df8ed1347878e3df29bda8409fff5d029d84067fc47c919b3 C:\sdt-data\cassini_sce1\cors_0021\sce1_160\rsr\c32easc2002_160_0625x45x65d.1b1
[2026-08-09T03:28:23.9240220+10:00] OK 61948 f1bde956f9c76cda01ba82287828f2b4658f246999d37f2c4617170b16bb22d3 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0021\sce1_160\rsr\c32easc2002_160_0910x65x65d.lbl
[2026-08-09T03:37:58.7213976+10:00] OK 84122220 54d8f0d21f3ace1e8a551fae165459064ef4b76e0ca4b9c322ea1b01bf194ddc C:\sdt-data\cassini_sce1\cors_0021\sce1_160\rsr\c32easc2002_160_0910x65x65d.1b1
[2026-08-09T03:38:00.1874288+10:00] OK 61946 c628af615d7b17535ec0fdb57a853fecc9d842a839072329ca20e5cefb418577 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0021\sce1_160\rsr\c32easc2002_160_1420x65k25d.lbl
[2026-08-09T03:41:25.2618596+10:00] OK 38088660 03a8c14753bd632b587387c69992c145f2851210aa559dcdca0ed0375f45961c C:\sdt-data\cassini_sce1\cors_0021\sce1_160\rsr\c32easc2002_160_1420x65k25d.1b1
[2026-08-09T03:41:26.3481108+10:00] OK 61948 bec8b073133ff9f488cecb6a8ef9e0f921799a39b8dbecded175ff3bbe216dc5 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0021\sce1_160\rsr\c32easc2002_160_1651x25k25d.lbl
[2026-08-09T03:59:11.2105059+10:00] OK 153108660 82f9775003b1630ef8c559d8925f767b2e31bf1b6dbf9c1df474518c4668711c C:\sdt-data\cassini_sce1\cors_0021\sce1_160\rsr\c32easc2002_160_1651x25k25d.1b1
[2026-08-09T03:59:12.5930008+10:00] OK 61948 e43fd4f37f893b6ba75d334344ec5027ce3efeff451b290836cf61061d580552 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0021\sce1_160\rsr\c32easc2002_160_1652k25k25d.lbl
