Cassini SCE1 full retrieval started
[2026-08-07T18:41:10.7020967+10:00] OK 309479 daa759b2338fc4ca53d7474d7c17f83a1068470c0c5a00bcc17cf2d17e5ad84b c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\document\casrssis.txt
[2026-08-07T18:41:11.0050288+10:00] OK 8126 bacbfd5a7e6553ef566850fe8af907c3c8c307a87eea35bdf27e81cb44c01dfa c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\document\ck_mm_sis_000614.txt
[2026-08-07T18:41:11.2619556+10:00] OK 1173 7b87dba2f1fe65d16e9de52b2eed2dcbbbc0375a9b4670c4570384d92aac69ee c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\document\docinfo.txt
[2026-08-07T18:41:11.5742025+10:00] OK 9810 1f2f6f8f99b895f524fb6d27ea06339956e65a5b8d868a32e2f10beed31f7871 c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\document\dors_002_020501.txt
[2026-08-07T18:41:11.8404705+10:00] OK 1463 9b5cf20a1b36d380b7e64a222001ab629d54c6abcf53428cc39f2cca4afc8711 c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\document\rol_021101.txt
[2026-08-07T18:41:12.0992561+10:00] OK 4689 30765169c3d58c1d5bcb6e822a0b55df90b0f7b214efbb37faf3c1bfae4ece0b c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\document\rsrlog_021101.txt
[2026-08-07T18:41:12.5938898+10:00] OK 18821 09d7621b4d98ae84f5d5626a3d3335dadf67603773273559cfdeb338f350789a c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\document\spk_mm_sis_000525.txt
[2026-08-07T18:41:13.0704511+10:00] OK 26581 8b601c4aec9ecf86ab2f59d5d962fb3fd065ead44169af9ed1a55ab5b8e0dd93 c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\document\trk_2_21_950831.txt
[2026-08-07T18:41:13.5472114+10:00] OK 25475 d52fccd8cff4e5b77813afc965af839e7075492fd9d0779f5229758f22ea4398 c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\document\trk_2_23_000531.txt
[2026-08-07T18:41:14.0069567+10:00] OK 16189 c90ce316b64d3245d26279b1e371351e3042e7f34f76648d3b934388e976cc15 c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\aareadme.txt
[2026-08-07T18:41:14.2617438+10:00] OK 1922 2f50e3c98edfd5bc8873f76b68fc7549edd05f4420dc97fe833d730e97f88407 c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\errata.txt
[2026-08-07T18:41:14.5412711+10:00] OK 1688 bbe185cea369e0b78fb74b03da571a12d5131cd574d703d708ff0dfaab9a943f c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\voldesc.cat
[2026-08-07T18:41:15.0470444+10:00] OK 703 a5e42636d2d455905596247ca8c71680353b22137b9b62a9ffcf0ac4857d7f0d c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0023\sce1_ancillary\spk\c32easc2002_160_2002_186.lbl
[2026-08-07T18:41:18.0127574+10:00] OK 365947 2d9a079363e2b68df395995581731888ac52e524a2ab8c0a491cc140045c9d93 c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0023\sce1_ancillary\spk\c32easc2002_160_2002_186.spk
[2026-08-07T18:41:18.9197435+10:00] OK 29875 cdf8880a1ad8fca08680ff59f497fee420ccb8dae7b6da269e9aed8674140914 c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0023\sce1_ancillary\eop\c32easc2001_244_2002_245.eop
[2026-08-07T18:41:19.1785905+10:00] OK 702 7f6f64df207d50521843acb68ae2bee56c63d73acd82827fbdaea32071169142 c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0023\sce1_ancillary\eop\c32easc2001_244_2002_245.lbl
[2026-08-07T18:41:19.9052069+10:00] OK 21600 b210e7a2ccbf396a5c1158904382feee63309cf3233acdc8cfdbfa3d8607f366 c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0023\sce1_ancillary\ion\c32easc2002_152_2002_182.ion
[2026-08-07T18:41:20.1562355+10:00] OK 702 1b37ba10d6aaef87159c18bf1225db272f7a72d173b1c0020c0ba54cbb3f2431 c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0023\sce1_ancillary\ion\c32easc2002_152_2002_182.lbl
[2026-08-07T18:41:20.6860068+10:00] OK 702 0b430935eb47a08ae8984ad1dac6ecec31db8f445fa2acb259c0028d1a3a924f c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0023\sce1_ancillary\tro\c32easc2002_152_2002_182.lbl
[2026-08-07T18:41:22.2165567+10:00] OK 89315 864941c835eae260b2b314cddf59704ad6563fd0097ab2186107174d3ee41283 c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0023\sce1_ancillary\tro\c32easc2002_152_2002_182.tro
[2026-08-07T18:42:32.0685911+10:00] OK 32954616 c5eeb1c81ecae8343cb8875c92c98d783a7070ae70a2970a73702f3711eefaf1 c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0023\sce1_ancillary\ckf\c32easc2002_162_2002_167.ckf
[2026-08-07T18:42:32.3172016+10:00] OK 697 46cb0677c27896894a7ac18b546e4fc4782a9c2df8972b59ef5c64f2b84f05ba c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0023\sce1_ancillary\ckf\c32easc2002_162_2002_167.lbl
[2026-08-07T18:43:23.8627181+10:00] OK 20364181 e8204fc709b5eb13ce29122dbe7d314f4c03facdfef74f2afc33eb5fd18fc6f0 c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0023\sce1_ancillary\ckf\c32easc2002_167_2002_171.ckf
[2026-08-07T18:43:24.1264441+10:00] OK 697 08d6db61d862e5f0a07e1699e302d8de5c70c8049668ee704d75b2e61e7017e1 c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0023\sce1_ancillary\ckf\c32easc2002_167_2002_171.lbl
[2026-08-07T18:43:24.6663419+10:00] OK 1796 f4a1b6b25a32dd4fa1ef37b968ca1a8699f8c36d886f4fe90370beb3f21c22ee c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0023\catalog\CATINFO.TXT
[2026-08-07T18:43:25.3321290+10:00] OK 32999 aeac42799269a120dfe704e6422b4da86cc59888628b014f8ac0ab6002b1858b c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0023\catalog\DATASET.CAT
[2026-08-07T18:43:26.8675892+10:00] OK 83358 cd36b2402a4fb53cb0d71c8abcc2e6a170aea0fb7672d63d7e2ec57df63ffd4f c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0023\catalog\INST.CAT
[2026-08-07T18:43:27.7532747+10:00] OK 40155 016dd8ebf6702291b30c05112c0d5c9783c59cc12fbf8f7165b96e77614b08f0 c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0023\catalog\INSTHOST.CAT
[2026-08-07T18:43:28.6495352+10:00] OK 50105 784725e42f7b7b1dcf1e02efdb0529060fc4cfb6695cf79ba29fc80c1e0ec86d c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0023\catalog\MISSION.CAT
[2026-08-07T18:43:28.8835717+10:00] OK 5472 9bfc9b5888f64274160bf6c81c1d4c0a60336e2641a41cdce7b75649d8fcddde c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0023\catalog\PERSON.CAT
[2026-08-07T18:43:29.1328983+10:00] OK 834 d5f956f10acee783be7a83926841a0dbb89780aa939000fbff8bed8fdc351b11 c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0023\catalog\PROJREF.CAT
[2026-08-07T18:43:31.1456790+10:00] OK 135747 a15bfd64a3c6c5ef5c9e41c84bfc8a2cdf3f805e1044a7a5e5323dd04ac47bfa c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0023\catalog\REF.CAT
[2026-08-07T18:43:36.1497570+10:00] OK 309479 daa759b2338fc4ca53d7474d7c17f83a1068470c0c5a00bcc17cf2d17e5ad84b c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0023\document\casrssis.txt
[2026-08-07T18:43:36.4168634+10:00] OK 8169 cf9207ea1700dbf67fed22e61ea2945077367ca5b1268e017e6558577cc72476 c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0023\document\ck_mm_sis_000614.txt
[2026-08-07T18:43:36.6822782+10:00] OK 1173 7b87dba2f1fe65d16e9de52b2eed2dcbbbc0375a9b4670c4570384d92aac69ee c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0023\document\docinfo.txt
[2026-08-07T18:43:37.0002516+10:00] OK 9834 b62f4d8e8c67ffe63f7279fc98112b7e94f966a0cf88a93677e2064133a2cdca c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0023\document\dors_002_020501.txt
[2026-08-07T18:43:37.2604107+10:00] OK 1463 9b5cf20a1b36d380b7e64a222001ab629d54c6abcf53428cc39f2cca4afc8711 c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0023\document\rol_021101.txt
[2026-08-07T18:43:37.4994112+10:00] OK 4689 30765169c3d58c1d5bcb6e822a0b55df90b0f7b214efbb37faf3c1bfae4ece0b c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0023\document\rsrlog_021101.txt
[2026-08-07T18:43:38.0170107+10:00] OK 18962 93e4744b93afb733861c42998f36ad87d6696082759dd7eb8263b9421da654ba c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0023\document\spk_mm_sis_000525.txt
[2026-08-07T18:43:38.7208629+10:00] OK 26581 8b601c4aec9ecf86ab2f59d5d962fb3fd065ead44169af9ed1a55ab5b8e0dd93 c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0023\document\trk_2_21_950831.txt
[2026-08-07T18:43:39.2180903+10:00] OK 25915 e2f8617eb454b0b057c3277806aaab339ff937bc3410495f2d0f0bac5b23ca22 c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0023\document\trk_2_23_000531.txt
[2026-08-07T18:43:39.7158333+10:00] OK 16189 c90ce316b64d3245d26279b1e371351e3042e7f34f76648d3b934388e976cc15 c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0023\aareadme.txt
[2026-08-07T18:43:39.9688425+10:00] OK 1922 2f50e3c98edfd5bc8873f76b68fc7549edd05f4420dc97fe833d730e97f88407 c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0023\errata.txt
[2026-08-07T18:43:40.2496361+10:00] OK 1688 13b11c4ded1f6529e770d0e3e6e3e41e6c83ff36e1af09abaa7ffdebda4d6324 c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0023\voldesc.cat
[2026-08-07T18:43:40.8000426+10:00] OK 703 a5e42636d2d455905596247ca8c71680353b22137b9b62a9ffcf0ac4857d7f0d c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0024\sce1_ancillary\spk\c32easc2002_160_2002_186.lbl
[2026-08-07T18:43:46.5387584+10:00] OK 365947 2d9a079363e2b68df395995581731888ac52e524a2ab8c0a491cc140045c9d93 c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0024\sce1_ancillary\spk\c32easc2002_160_2002_186.spk
[2026-08-07T18:43:47.8008105+10:00] OK 29875 cdf8880a1ad8fca08680ff59f497fee420ccb8dae7b6da269e9aed8674140914 c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0024\sce1_ancillary\eop\c32easc2001_244_2002_245.eop
[2026-08-07T18:43:48.0547804+10:00] OK 702 7f6f64df207d50521843acb68ae2bee56c63d73acd82827fbdaea32071169142 c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0024\sce1_ancillary\eop\c32easc2001_244_2002_245.lbl
[2026-08-07T18:43:48.6842868+10:00] OK 21600 b210e7a2ccbf396a5c1158904382feee63309cf3233acdc8cfdbfa3d8607f366 c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0024\sce1_ancillary\ion\c32easc2002_152_2002_182.ion
[2026-08-07T18:43:48.9582558+10:00] OK 702 1b37ba10d6aaef87159c18bf1225db272f7a72d173b1c0020c0ba54cbb3f2431 c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0024\sce1_ancillary\ion\c32easc2002_152_2002_182.lbl
[2026-08-07T18:43:49.4892173+10:00] OK 702 0b430935eb47a08ae8984ad1dac6ecec31db8f445fa2acb259c0028d1a3a924f c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0024\sce1_ancillary\tro\c32easc2002_152_2002_182.lbl
[2026-08-07T18:43:50.0868186+10:00] OK 89315 864941c835eae260b2b314cddf59704ad6563fd0097ab2186107174d3ee41283 c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0024\sce1_ancillary\tro\c32easc2002_152_2002_182.tro
[2026-08-07T18:44:32.4752530+10:00] OK 20364181 e8204fc709b5eb13ce29122dbe7d314f4c03facdfef74f2afc33eb5fd18fc6f0 c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0024\sce1_ancillary\ckf\c32easc2002_167_2002_171.ckf
[2026-08-07T18:44:32.7432591+10:00] OK 697 08d6db61d862e5f0a07e1699e302d8de5c70c8049668ee704d75b2e61e7017e1 c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0024\sce1_ancillary\ckf\c32easc2002_167_2002_171.lbl
[2026-08-07T18:45:32.7291589+10:00] OK 22831684 5af1c5595f8b21d5d20676ef8de6b5e74720b6574cc2a210776fc7c781df0b48 c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0024\sce1_ancillary\ckf\c32easc2002_171_2002_176.ckf
[2026-08-07T18:45:33.0207196+10:00] OK 667 ec4bb515a11f8b65b2d11802ebc9baaa7ae40c6bd5d2c95187b0a3bbcadc828a c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0024\sce1_ancillary\ckf\c32easc2002_171_2002_176.lbl
[2026-08-07T18:45:33.5902232+10:00] OK 1796 f4a1b6b25a32dd4fa1ef37b968ca1a8699f8c36d886f4fe90370beb3f21c22ee c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0024\catalog\CATINFO.TXT
[2026-08-07T18:45:34.3064720+10:00] OK 32999 aeac42799269a120dfe704e6422b4da86cc59888628b014f8ac0ab6002b1858b c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0024\catalog\DATASET.CAT
[2026-08-07T18:45:35.8737253+10:00] OK 83358 cd36b2402a4fb53cb0d71c8abcc2e6a170aea0fb7672d63d7e2ec57df63ffd4f c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0024\catalog\INST.CAT
[2026-08-07T18:45:36.6693572+10:00] OK 40155 016dd8ebf6702291b30c05112c0d5c9783c59cc12fbf8f7165b96e77614b08f0 c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0024\catalog\INSTHOST.CAT
[2026-08-07T18:45:37.8316132+10:00] OK 50105 784725e42f7b7b1dcf1e02efdb0529060fc4cfb6695cf79ba29fc80c1e0ec86d c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0024\catalog\MISSION.CAT
[2026-08-07T18:45:38.1101649+10:00] OK 5472 9bfc9b5888f64274160bf6c81c1d4c0a60336e2641a41cdce7b75649d8fcddde c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0024\catalog\PERSON.CAT
[2026-08-07T18:45:38.3862365+10:00] OK 834 d5f956f10acee783be7a83926841a0dbb89780aa939000fbff8bed8fdc351b11 c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0024\catalog\PROJREF.CAT
[2026-08-07T18:45:40.8764695+10:00] OK 135747 a15bfd64a3c6c5ef5c9e41c84bfc8a2cdf3f805e1044a7a5e5323dd04ac47bfa c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0024\catalog\REF.CAT
[2026-08-07T18:45:44.0189774+10:00] OK 309479 daa759b2338fc4ca53d7474d7c17f83a1068470c0c5a00bcc17cf2d17e5ad84b c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0024\document\casrssis.txt
[2026-08-07T18:45:44.2949015+10:00] OK 8126 bacbfd5a7e6553ef566850fe8af907c3c8c307a87eea35bdf27e81cb44c01dfa c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0024\document\ck_mm_sis_000614.txt
[2026-08-07T18:45:44.5632507+10:00] OK 1173 7b87dba2f1fe65d16e9de52b2eed2dcbbbc0375a9b4670c4570384d92aac69ee c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0024\document\docinfo.txt
[2026-08-07T18:45:44.8902090+10:00] OK 9810 1f2f6f8f99b895f524fb6d27ea06339956e65a5b8d868a32e2f10beed31f7871 c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0024\document\dors_002_020501.txt
[2026-08-07T18:45:45.1645756+10:00] OK 1463 9b5cf20a1b36d380b7e64a222001ab629d54c6abcf53428cc39f2cca4afc8711 c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0024\document\rol_021101.txt
[2026-08-07T18:45:45.4474284+10:00] OK 4689 30765169c3d58c1d5bcb6e822a0b55df90b0f7b214efbb37faf3c1bfae4ece0b c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0024\document\rsrlog_021101.txt
[2026-08-07T18:45:45.9671194+10:00] OK 18821 09d7621b4d98ae84f5d5626a3d3335dadf67603773273559cfdeb338f350789a c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0024\document\spk_mm_sis_000525.txt
[2026-08-07T18:45:46.5402201+10:00] OK 26581 8b601c4aec9ecf86ab2f59d5d962fb3fd065ead44169af9ed1a55ab5b8e0dd93 c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0024\document\trk_2_21_950831.txt
[2026-08-07T18:45:47.0777364+10:00] OK 25475 d52fccd8cff4e5b77813afc965af839e7075492fd9d0779f5229758f22ea4398 c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0024\document\trk_2_23_000531.txt
[2026-08-07T18:45:47.6111824+10:00] OK 16189 c90ce316b64d3245d26279b1e371351e3042e7f34f76648d3b934388e976cc15 c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0024\aareadme.txt
[2026-08-07T18:45:47.9010310+10:00] OK 1922 2f50e3c98edfd5bc8873f76b68fc7549edd05f4420dc97fe833d730e97f88407 c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0024\errata.txt
[2026-08-07T18:45:48.1943305+10:00] OK 1688 762819b547a6a0f515f97e24c9c9361f2623de6dcecb9ab03f776e4b6a36a7ab c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0024\voldesc.cat
[2026-08-07T18:45:48.7642842+10:00] OK 703 a5e42636d2d455905596247ca8c71680353b22137b9b62a9ffcf0ac4857d7f0d c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0025\sce1_ancillary\spk\c32easc2002_160_2002_186.lbl
[2026-08-07T18:45:50.7600280+10:00] OK 365947 2d9a079363e2b68df395995581731888ac52e524a2ab8c0a491cc140045c9d93 c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0025\sce1_ancillary\spk\c32easc2002_160_2002_186.spk
[2026-08-07T18:45:51.7436988+10:00] OK 29875 cdf8880a1ad8fca08680ff59f497fee420ccb8dae7b6da269e9aed8674140914 c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0025\sce1_ancillary\eop\c32easc2001_244_2002_245.eop
[2026-08-07T18:45:52.0141921+10:00] OK 702 7f6f64df207d50521843acb68ae2bee56c63d73acd82827fbdaea32071169142 c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0025\sce1_ancillary\eop\c32easc2001_244_2002_245.lbl
[2026-08-07T18:45:52.8362881+10:00] OK 21600 b210e7a2ccbf396a5c1158904382feee63309cf3233acdc8cfdbfa3d8607f366 c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0025\sce1_ancillary\ion\c32easc2002_152_2002_182.ion
[2026-08-07T18:45:53.0966153+10:00] OK 702 1b37ba10d6aaef87159c18bf1225db272f7a72d173b1c0020c0ba54cbb3f2431 c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0025\sce1_ancillary\ion\c32easc2002_152_2002_182.lbl
[2026-08-07T18:45:53.6588259+10:00] OK 702 0b430935eb47a08ae8984ad1dac6ecec31db8f445fa2acb259c0028d1a3a924f c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0025\sce1_ancillary\tro\c32easc2002_152_2002_182.lbl
[2026-08-07T18:45:55.1768495+10:00] OK 89315 864941c835eae260b2b314cddf59704ad6563fd0097ab2186107174d3ee41283 c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0025\sce1_ancillary\tro\c32easc2002_152_2002_182.tro
[2026-08-07T18:47:08.5822108+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/cors_0025/sce1_ancillary/ckf/c32easc2002_171_2002_176.ckf :: Unable to read data from the transport connection: An existing connection was forcibly closed by the remote host.
[2026-08-07T18:47:09.4484960+10:00] OK 667 ec4bb515a11f8b65b2d11802ebc9baaa7ae40c6bd5d2c95187b0a3bbcadc828a c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0025\sce1_ancillary\ckf\c32easc2002_171_2002_176.lbl
[2026-08-07T18:47:10.0012711+10:00] OK 1796 f4a1b6b25a32dd4fa1ef37b968ca1a8699f8c36d886f4fe90370beb3f21c22ee c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0025\catalog\CATINFO.TXT
[2026-08-07T18:47:10.3579701+10:00] OK 32999 aeac42799269a120dfe704e6422b4da86cc59888628b014f8ac0ab6002b1858b c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0025\catalog\DATASET.CAT
[2026-08-07T18:47:10.9119712+10:00] OK 83358 cd36b2402a4fb53cb0d71c8abcc2e6a170aea0fb7672d63d7e2ec57df63ffd4f c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0025\catalog\INST.CAT
[2026-08-07T18:47:11.3222188+10:00] OK 40155 016dd8ebf6702291b30c05112c0d5c9783c59cc12fbf8f7165b96e77614b08f0 c:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0025\catalog\INSTHOST.CAT
